PE IR       SUBTECH     SPECTRUM    ASCII       PEDS        4.00        
   -1
TE109A_036_80K_after_105K.ASC
20/04/21
14:46:37.00
20/04/21
14:46:38.00
Administrator
TE109A, Tuesday, April 21 2020, 036.
1000.000000
#HDR
-1
-1
#GR
cm-1
A
1.0
0.0
6000.000000
-2.000000
2501
8
1.210831
1.079697
#DATA
6000.000000	1.093444
5998.000000	1.093133
5996.000000	1.093054
5994.000000	1.092948
5992.000000	1.092692
5990.000000	1.092456
5988.000000	1.092200
5986.000000	1.091880
5984.000000	1.092032
5982.000000	1.092398
5980.000000	1.092642
5978.000000	1.092601
5976.000000	1.092289
5974.000000	1.092421
5972.000000	1.092714
5970.000000	1.092979
5968.000000	1.093112
5966.000000	1.093201
5964.000000	1.093268
5962.000000	1.093216
5960.000000	1.092972
5958.000000	1.092647
5956.000000	1.092752
5954.000000	1.092896
5952.000000	1.092454
5950.000000	1.092619
5948.000000	1.093175
5946.000000	1.093375
5944.000000	1.092677
5942.000000	1.091669
5940.000000	1.091598
5938.000000	1.091901
5936.000000	1.091723
5934.000000	1.091220
5932.000000	1.091184
5930.000000	1.091443
5928.000000	1.091907
5926.000000	1.091888
5924.000000	1.091533
5922.000000	1.091363
5920.000000	1.091240
5918.000000	1.091540
5916.000000	1.091879
5914.000000	1.092266
5912.000000	1.092662
5910.000000	1.092651
5908.000000	1.092312
5906.000000	1.091938
5904.000000	1.091348
5902.000000	1.091133
5900.000000	1.091322
5898.000000	1.091593
5896.000000	1.092193
5894.000000	1.092407
5892.000000	1.092384
5890.000000	1.092206
5888.000000	1.091841
5886.000000	1.091480
5884.000000	1.091441
5882.000000	1.091897
5880.000000	1.092565
5878.000000	1.092706
5876.000000	1.092020
5874.000000	1.091248
5872.000000	1.090915
5870.000000	1.090927
5868.000000	1.091066
5866.000000	1.090908
5864.000000	1.090996
5862.000000	1.090977
5860.000000	1.091116
5858.000000	1.091552
5856.000000	1.092175
5854.000000	1.092568
5852.000000	1.092562
5850.000000	1.092285
5848.000000	1.091886
5846.000000	1.091696
5844.000000	1.091776
5842.000000	1.091930
5840.000000	1.091673
5838.000000	1.091411
5836.000000	1.090998
5834.000000	1.090541
5832.000000	1.090011
5830.000000	1.090119
5828.000000	1.090345
5826.000000	1.090441
5824.000000	1.090720
5822.000000	1.091139
5820.000000	1.091349
5818.000000	1.091120
5816.000000	1.091002
5814.000000	1.091189
5812.000000	1.091278
5810.000000	1.091358
5808.000000	1.091490
5806.000000	1.091645
5804.000000	1.091901
5802.000000	1.091987
5800.000000	1.091970
5798.000000	1.092091
5796.000000	1.092076
5794.000000	1.092281
5792.000000	1.092060
5790.000000	1.091901
5788.000000	1.091756
5786.000000	1.091675
5784.000000	1.091615
5782.000000	1.091480
5780.000000	1.091256
5778.000000	1.091325
5776.000000	1.091243
5774.000000	1.091083
5772.000000	1.090740
5770.000000	1.090855
5768.000000	1.091572
5766.000000	1.091962
5764.000000	1.091991
5762.000000	1.091808
5760.000000	1.091504
5758.000000	1.091410
5756.000000	1.090997
5754.000000	1.091149
5752.000000	1.091354
5750.000000	1.091271
5748.000000	1.091160
5746.000000	1.090989
5744.000000	1.091224
5742.000000	1.091131
5740.000000	1.090697
5738.000000	1.090272
5736.000000	1.090291
5734.000000	1.090685
5732.000000	1.090910
5730.000000	1.090974
5728.000000	1.090937
5726.000000	1.090979
5724.000000	1.091203
5722.000000	1.091503
5720.000000	1.091694
5718.000000	1.091477
5716.000000	1.091212
5714.000000	1.091286
5712.000000	1.091207
5710.000000	1.090991
5708.000000	1.090815
5706.000000	1.090784
5704.000000	1.090770
5702.000000	1.090642
5700.000000	1.090725
5698.000000	1.090872
5696.000000	1.091119
5694.000000	1.091448
5692.000000	1.091694
5690.000000	1.091594
5688.000000	1.091029
5686.000000	1.090994
5684.000000	1.091609
5682.000000	1.092166
5680.000000	1.091992
5678.000000	1.091460
5676.000000	1.091371
5674.000000	1.091670
5672.000000	1.091839
5670.000000	1.091807
5668.000000	1.091682
5666.000000	1.091364
5664.000000	1.090864
5662.000000	1.090629
5660.000000	1.090886
5658.000000	1.091284
5656.000000	1.091454
5654.000000	1.091418
5652.000000	1.091509
5650.000000	1.091443
5648.000000	1.091127
5646.000000	1.090857
5644.000000	1.091252
5642.000000	1.091893
5640.000000	1.092355
5638.000000	1.092345
5636.000000	1.092049
5634.000000	1.091594
5632.000000	1.091202
5630.000000	1.091294
5628.000000	1.091688
5626.000000	1.091683
5624.000000	1.091223
5622.000000	1.090841
5620.000000	1.090978
5618.000000	1.091215
5616.000000	1.091242
5614.000000	1.091122
5612.000000	1.091085
5610.000000	1.090976
5608.000000	1.091027
5606.000000	1.091233
5604.000000	1.091433
5602.000000	1.091649
5600.000000	1.091551
5598.000000	1.091219
5596.000000	1.091103
5594.000000	1.091389
5592.000000	1.091846
5590.000000	1.091931
5588.000000	1.091726
5586.000000	1.091673
5584.000000	1.091637
5582.000000	1.091411
5580.000000	1.091336
5578.000000	1.091466
5576.000000	1.091483
5574.000000	1.091419
5572.000000	1.091170
5570.000000	1.091100
5568.000000	1.091082
5566.000000	1.091286
5564.000000	1.091575
5562.000000	1.091542
5560.000000	1.091316
5558.000000	1.091227
5556.000000	1.091199
5554.000000	1.091166
5552.000000	1.091095
5550.000000	1.091068
5548.000000	1.091012
5546.000000	1.090980
5544.000000	1.090915
5542.000000	1.090919
5540.000000	1.091054
5538.000000	1.091170
5536.000000	1.091500
5534.000000	1.091499
5532.000000	1.091431
5530.000000	1.091285
5528.000000	1.090979
5526.000000	1.090678
