Created as New Dataset,Sample 035 By Administrator Date Monday, February 10 2020
cm-1,A
5366.00,1.1231
5365.00,1.1231
5364.00,1.1231
5363.00,1.1231
5362.00,1.1231
5361.00,1.1230
5360.00,1.1229
5359.00,1.1228
5358.00,1.1228
5357.00,1.1228
5356.00,1.1228
5355.00,1.1228
5354.00,1.1227
5353.00,1.1227
5352.00,1.1227
5351.00,1.1228
5350.00,1.1229
5349.00,1.1229
5348.00,1.1231
5347.00,1.1232
5346.00,1.1232
5345.00,1.1230
5344.00,1.1228
5343.00,1.1227
5342.00,1.1227
5341.00,1.1227
5340.00,1.1226
5339.00,1.1225
5338.00,1.1225
5337.00,1.1226
5336.00,1.1228
5335.00,1.1229
5334.00,1.1230
5333.00,1.1230
5332.00,1.1231
5331.00,1.1232
5330.00,1.1233
5329.00,1.1234
5328.00,1.1233
5327.00,1.1233
5326.00,1.1234
5325.00,1.1234
5324.00,1.1235
5323.00,1.1235
5322.00,1.1235
5321.00,1.1235
5320.00,1.1235
5319.00,1.1235
5318.00,1.1234
5317.00,1.1234
5316.00,1.1233
5315.00,1.1233
5314.00,1.1232
5313.00,1.1232
5312.00,1.1232
5311.00,1.1233
5310.00,1.1234
5309.00,1.1235
5308.00,1.1235
5307.00,1.1236
5306.00,1.1237
5305.00,1.1237
5304.00,1.1236
5303.00,1.1236
5302.00,1.1235
5301.00,1.1235
5300.00,1.1234
5299.00,1.1234
5298.00,1.1235
5297.00,1.1235
5296.00,1.1236
5295.00,1.1236
5294.00,1.1237
5293.00,1.1238
5292.00,1.1238
5291.00,1.1239
5290.00,1.1239
5289.00,1.1240
5288.00,1.1240
5287.00,1.1240
5286.00,1.1238
5285.00,1.1237
5284.00,1.1237
5283.00,1.1237
5282.00,1.1238
5281.00,1.1238
5280.00,1.1238
5279.00,1.1238
5278.00,1.1239
5277.00,1.1241
5276.00,1.1242
5275.00,1.1243
5274.00,1.1244
5273.00,1.1244
5272.00,1.1244
5271.00,1.1243
5270.00,1.1242
5269.00,1.1240
5268.00,1.1240
5267.00,1.1240
5266.00,1.1240
5265.00,1.1240
5264.00,1.1241
5263.00,1.1242
5262.00,1.1244
5261.00,1.1245
5260.00,1.1245
5259.00,1.1246
5258.00,1.1247
5257.00,1.1247
5256.00,1.1247
5255.00,1.1246
5254.00,1.1245
5253.00,1.1245
5252.00,1.1245
5251.00,1.1246
5250.00,1.1246
5249.00,1.1245
5248.00,1.1246
5247.00,1.1248
5246.00,1.1249
5245.00,1.1250
5244.00,1.1250
5243.00,1.1251
5242.00,1.1252
5241.00,1.1253
5240.00,1.1253
5239.00,1.1254
5238.00,1.1254
5237.00,1.1254
5236.00,1.1254
5235.00,1.1254
5234.00,1.1254
5233.00,1.1254
5232.00,1.1255
5231.00,1.1255
5230.00,1.1257
5229.00,1.1258
5228.00,1.1258
5227.00,1.1258
5226.00,1.1258
5225.00,1.1257
5224.00,1.1258
5223.00,1.1259
5222.00,1.1260
5221.00,1.1260
5220.00,1.1261
5219.00,1.1262
5218.00,1.1263
5217.00,1.1264
5216.00,1.1265
5215.00,1.1266
5214.00,1.1267
5213.00,1.1266
5212.00,1.1266
5211.00,1.1266
5210.00,1.1266
5209.00,1.1266
5208.00,1.1266
5207.00,1.1266
5206.00,1.1267
5205.00,1.1268
5204.00,1.1268
5203.00,1.1270
5202.00,1.1271
5201.00,1.1272
5200.00,1.1274
5199.00,1.1275
5198.00,1.1276
5197.00,1.1276
5196.00,1.1275
5195.00,1.1275
5194.00,1.1275
5193.00,1.1276
5192.00,1.1276
5191.00,1.1276
5190.00,1.1276
5189.00,1.1276
5188.00,1.1276
5187.00,1.1276
5186.00,1.1277
5185.00,1.1278
5184.00,1.1279
5183.00,1.1281
5182.00,1.1283
5181.00,1.1284
5180.00,1.1284
5179.00,1.1284
5178.00,1.1285
5177.00,1.1285
5176.00,1.1285
5175.00,1.1286
5174.00,1.1287
5173.00,1.1288
5172.00,1.1288
5171.00,1.1289
5170.00,1.1290
5169.00,1.1291
5168.00,1.1291
5167.00,1.1291
5166.00,1.1292
5165.00,1.1292
5164.00,1.1292
5163.00,1.1293
5162.00,1.1293
5161.00,1.1293
5160.00,1.1293
5159.00,1.1293
5158.00,1.1294
5157.00,1.1295
5156.00,1.1296
5155.00,1.1297
5154.00,1.1298
5153.00,1.1298
5152.00,1.1299
5151.00,1.1299
5150.00,1.1300
5149.00,1.1300
5148.00,1.1301
5147.00,1.1301
5146.00,1.1301
5145.00,1.1302
5144.00,1.1302
5143.00,1.1303
5142.00,1.1304
5141.00,1.1304
5140.00,1.1305
5139.00,1.1306
5138.00,1.1306
5137.00,1.1306
5136.00,1.1306
5135.00,1.1307
5134.00,1.1308
5133.00,1.1308
5132.00,1.1309
5131.00,1.1309
5130.00,1.1309
5129.00,1.1309
5128.00,1.1309
5127.00,1.1309
5126.00,1.1310
5125.00,1.1311
5124.00,1.1312
5123.00,1.1313
5122.00,1.1313
5121.00,1.1313
5120.00,1.1313
5119.00,1.1313
5118.00,1.1313
5117.00,1.1313
5116.00,1.1313
5115.00,1.1313
5114.00,1.1314
5113.00,1.1315
5112.00,1.1316
5111.00,1.1317
5110.00,1.1317
5109.00,1.1317
5108.00,1.1317
5107.00,1.1317
5106.00,1.1316
5105.00,1.1315
5104.00,1.1315
5103.00,1.1315
5102.00,1.1315
5101.00,1.1315
5100.00,1.1314
5099.00,1.1315
5098.00,1.1316
5097.00,1.1317
5096.00,1.1318
5095.00,1.1320
5094.00,1.1320
5093.00,1.1320
5092.00,1.1320
5091.00,1.1320
5090.00,1.1319
5089.00,1.1319
5088.00,1.1319
5087.00,1.1318
5086.00,1.1318
5085.00,1.1317
5084.00,1.1317
5083.00,1.1318
5082.00,1.1319
5081.00,1.1321
5080.00,1.1322
5079.00,1.1323
5078.00,1.1323
5077.00,1.1323
5076.00,1.1323
5075.00,1.1323
5074.00,1.1322
5073.00,1.1321
5072.00,1.1321
5071.00,1.1320
5070.00,1.1320
5069.00,1.1321
5068.00,1.1323
5067.00,1.1324
5066.00,1.1326
5065.00,1.1326
5064.00,1.1326
5063.00,1.1326
5062.00,1.1326
5061.00,1.1326
5060.00,1.1325
5059.00,1.1325
5058.00,1.1324
5057.00,1.1324
5056.00,1.1323
5055.00,1.1324
5054.00,1.1324
5053.00,1.1325
5052.00,1.1326
5051.00,1.1327
5050.00,1.1327
5049.00,1.1327
5048.00,1.1327
5047.00,1.1327
5046.00,1.1327
5045.00,1.1327
5044.00,1.1326
5043.00,1.1325
5042.00,1.1325
5041.00,1.1324
5040.00,1.1324
5039.00,1.1324
5038.00,1.1325
5037.00,1.1326
5036.00,1.1326
5035.00,1.1327
5034.00,1.1327
5033.00,1.1327
5032.00,1.1327
5031.00,1.1327
5030.00,1.1328
5029.00,1.1328
5028.00,1.1328
5027.00,1.1328
5026.00,1.1327
5025.00,1.1326
5024.00,1.1325
5023.00,1.1326
5022.00,1.1326
5021.00,1.1327
5020.00,1.1327
5019.00,1.1328
5018.00,1.1328
5017.00,1.1328
5016.00,1.1327
5015.00,1.1327
5014.00,1.1326
5013.00,1.1325
5012.00,1.1325
5011.00,1.1325
5010.00,1.1325
5009.00,1.1326
5008.00,1.1327
5007.00,1.1328
5006.00,1.1329
5005.00,1.1330
5004.00,1.1330
5003.00,1.1329
5002.00,1.1328
5001.00,1.1326
5000.00,1.1325
4999.00,1.1325
4998.00,1.1324
4997.00,1.1323
4996.00,1.1322
4995.00,1.1323
4994.00,1.1324
4993.00,1.1325
4992.00,1.1326
4991.00,1.1328
4990.00,1.1328
4989.00,1.1328
4988.00,1.1328
4987.00,1.1328
4986.00,1.1327
4985.00,1.1326
4984.00,1.1326
4983.00,1.1325
4982.00,1.1324
4981.00,1.1323
4980.00,1.1322
4979.00,1.1321
4978.00,1.1321
4977.00,1.1322
4976.00,1.1323
4975.00,1.1325
4974.00,1.1326
4973.00,1.1326
4972.00,1.1326
4971.00,1.1326
4970.00,1.1326
4969.00,1.1325
4968.00,1.1324
4967.00,1.1324
4966.00,1.1323
4965.00,1.1323
4964.00,1.1323
4963.00,1.1323
4962.00,1.1324
4961.00,1.1324
4960.00,1.1325
4959.00,1.1326
4958.00,1.1327
4957.00,1.1328
4956.00,1.1328
4955.00,1.1328
4954.00,1.1327
4953.00,1.1326
4952.00,1.1324
4951.00,1.1323
4950.00,1.1322
4949.00,1.1322
4948.00,1.1322
4947.00,1.1323
4946.00,1.1324
4945.00,1.1325
4944.00,1.1326
4943.00,1.1326
4942.00,1.1327
4941.00,1.1327
4940.00,1.1326
4939.00,1.1325
4938.00,1.1323
4937.00,1.1321
4936.00,1.1319
4935.00,1.1318
4934.00,1.1318
4933.00,1.1318
4932.00,1.1320
4931.00,1.1321
4930.00,1.1321
4929.00,1.1322
4928.00,1.1322
4927.00,1.1322
4926.00,1.1323
4925.00,1.1322
4924.00,1.1322
4923.00,1.1321
4922.00,1.1319
4921.00,1.1318
4920.00,1.1316
4919.00,1.1316
4918.00,1.1317
4917.00,1.1318
4916.00,1.1319
4915.00,1.1320
4914.00,1.1321
4913.00,1.1321
4912.00,1.1322
4911.00,1.1322
4910.00,1.1321
4909.00,1.1320
4908.00,1.1319
4907.00,1.1317
4906.00,1.1316
4905.00,1.1314
4904.00,1.1314
4903.00,1.1314
4902.00,1.1315
4901.00,1.1315
4900.00,1.1316
4899.00,1.1317
4898.00,1.1318
4897.00,1.1318
4896.00,1.1318
4895.00,1.1318
4894.00,1.1317
4893.00,1.1316
4892.00,1.1314
4891.00,1.1314
4890.00,1.1313
4889.00,1.1312
4888.00,1.1312
4887.00,1.1312
4886.00,1.1313
4885.00,1.1314
4884.00,1.1315
4883.00,1.1315
4882.00,1.1316
4881.00,1.1315
4880.00,1.1315
4879.00,1.1314
4878.00,1.1313
4877.00,1.1311
4876.00,1.1310
4875.00,1.1309
4874.00,1.1309
4873.00,1.1309
4872.00,1.1310
4871.00,1.1310
4870.00,1.1311
4869.00,1.1311
4868.00,1.1311
4867.00,1.1312
4866.00,1.1312
4865.00,1.1311
4864.00,1.1311
4863.00,1.1310
4862.00,1.1308
4861.00,1.1307
4860.00,1.1306
4859.00,1.1305
4858.00,1.1305
4857.00,1.1306
4856.00,1.1307
4855.00,1.1308
4854.00,1.1309
4853.00,1.1309
4852.00,1.1310
4851.00,1.1310
4850.00,1.1310
4849.00,1.1309
4848.00,1.1307
4847.00,1.1306
4846.00,1.1304
4845.00,1.1303
4844.00,1.1302
4843.00,1.1302
4842.00,1.1302
4841.00,1.1302
4840.00,1.1302
4839.00,1.1303
4838.00,1.1304
4837.00,1.1304
4836.00,1.1305
4835.00,1.1306
4834.00,1.1305
4833.00,1.1304
4832.00,1.1303
4831.00,1.1301
4830.00,1.1300
4829.00,1.1298
4828.00,1.1297
4827.00,1.1297
4826.00,1.1298
4825.00,1.1299
4824.00,1.1300
4823.00,1.1301
4822.00,1.1302
4821.00,1.1302
4820.00,1.1301
4819.00,1.1300
4818.00,1.1299
4817.00,1.1297
4816.00,1.1296
4815.00,1.1295
4814.00,1.1294
4813.00,1.1293
4812.00,1.1293
4811.00,1.1293
4810.00,1.1294
4809.00,1.1294
4808.00,1.1295
4807.00,1.1296
4806.00,1.1297
4805.00,1.1297
4804.00,1.1296
4803.00,1.1295
4802.00,1.1293
4801.00,1.1291
4800.00,1.1290
4799.00,1.1289
4798.00,1.1288
4797.00,1.1287
4796.00,1.1287
4795.00,1.1287
4794.00,1.1288
4793.00,1.1289
4792.00,1.1289
4791.00,1.1290
4790.00,1.1290
4789.00,1.1289
4788.00,1.1288
4787.00,1.1287
4786.00,1.1286
4785.00,1.1285
4784.00,1.1285
4783.00,1.1285
4782.00,1.1284
4781.00,1.1284
4780.00,1.1283
4779.00,1.1283
4778.00,1.1282
4777.00,1.1283
4776.00,1.1283
4775.00,1.1283
4774.00,1.1283
4773.00,1.1282
4772.00,1.1281
4771.00,1.1280
4770.00,1.1280
4769.00,1.1279
4768.00,1.1279
4767.00,1.1279
4766.00,1.1279
4765.00,1.1278
4764.00,1.1277
4763.00,1.1277
4762.00,1.1276
4761.00,1.1276
4760.00,1.1276
4759.00,1.1276
4758.00,1.1276
4757.00,1.1275
4756.00,1.1273
4755.00,1.1271
4754.00,1.1269
4753.00,1.1268
4752.00,1.1267
4751.00,1.1266
4750.00,1.1266
4749.00,1.1266
4748.00,1.1265
4747.00,1.1265
4746.00,1.1265
4745.00,1.1264
4744.00,1.1263
4743.00,1.1262
4742.00,1.1261
4741.00,1.1260
4740.00,1.1259
4739.00,1.1258
4738.00,1.1256
4737.00,1.1254
4736.00,1.1253
4735.00,1.1253
4734.00,1.1253
4733.00,1.1254
4732.00,1.1255
4731.00,1.1255
4730.00,1.1255
4729.00,1.1254
4728.00,1.1254
4727.00,1.1253
4726.00,1.1252
4725.00,1.1250
4724.00,1.1249
4723.00,1.1248
4722.00,1.1248
4721.00,1.1248
4720.00,1.1248
4719.00,1.1249
4718.00,1.1249
4717.00,1.1249
4716.00,1.1249
4715.00,1.1249
4714.00,1.1249
4713.00,1.1248
4712.00,1.1248
4711.00,1.1248
4710.00,1.1248
4709.00,1.1248
4708.00,1.1247
4707.00,1.1247
4706.00,1.1247
4705.00,1.1247
4704.00,1.1247
4703.00,1.1248
4702.00,1.1249
4701.00,1.1250
4700.00,1.1250
4699.00,1.1250
4698.00,1.1250
4697.00,1.1249
4696.00,1.1249
4695.00,1.1248
4694.00,1.1247
4693.00,1.1246
4692.00,1.1245
4691.00,1.1244
4690.00,1.1243
4689.00,1.1243
4688.00,1.1242
4687.00,1.1242
4686.00,1.1241
4685.00,1.1241
4684.00,1.1241
4683.00,1.1241
4682.00,1.1241
4681.00,1.1241
4680.00,1.1241
4679.00,1.1240
4678.00,1.1239
4677.00,1.1239
4676.00,1.1238
4675.00,1.1239
4674.00,1.1239
4673.00,1.1239
4672.00,1.1239
4671.00,1.1239
4670.00,1.1238
4669.00,1.1238
4668.00,1.1238
4667.00,1.1238
4666.00,1.1238
4665.00,1.1238
4664.00,1.1238
4663.00,1.1238
4662.00,1.1237
4661.00,1.1237
4660.00,1.1237
4659.00,1.1238
4658.00,1.1238
4657.00,1.1238
4656.00,1.1238
4655.00,1.1238
4654.00,1.1238
4653.00,1.1238
4652.00,1.1237
4651.00,1.1237
4650.00,1.1237
4649.00,1.1237
4648.00,1.1237
4647.00,1.1237
4646.00,1.1238
4645.00,1.1238
4644.00,1.1238
4643.00,1.1237
4642.00,1.1237
4641.00,1.1236
4640.00,1.1235
4639.00,1.1235
4638.00,1.1235
4637.00,1.1236
4636.00,1.1237
4635.00,1.1237
4634.00,1.1238
4633.00,1.1238
4632.00,1.1237
4631.00,1.1237
4630.00,1.1238
4629.00,1.1238
4628.00,1.1238
4627.00,1.1238
4626.00,1.1237
4625.00,1.1236
4624.00,1.1235
4623.00,1.1235
4622.00,1.1235
4621.00,1.1236
4620.00,1.1236
4619.00,1.1237
4618.00,1.1237
4617.00,1.1237
4616.00,1.1238
4615.00,1.1238
4614.00,1.1238
4613.00,1.1238
4612.00,1.1237
4611.00,1.1237
4610.00,1.1236
4609.00,1.1235
