Created as New Dataset,Sample 037 By Administrator Date Monday, February 10 2020
cm-1,A
5078.00,1.0312
5077.00,1.0312
5076.00,1.0313
5075.00,1.0313
5074.00,1.0313
5073.00,1.0312
5072.00,1.0312
5071.00,1.0313
5070.00,1.0313
5069.00,1.0313
5068.00,1.0312
5067.00,1.0310
5066.00,1.0309
5065.00,1.0309
5064.00,1.0311
5063.00,1.0314
5062.00,1.0317
5061.00,1.0320
5060.00,1.0321
5059.00,1.0321
5058.00,1.0319
5057.00,1.0318
5056.00,1.0317
5055.00,1.0318
5054.00,1.0318
5053.00,1.0319
5052.00,1.0319
5051.00,1.0319
5050.00,1.0319
5049.00,1.0320
5048.00,1.0320
5047.00,1.0321
5046.00,1.0321
5045.00,1.0321
5044.00,1.0321
5043.00,1.0321
5042.00,1.0320
5041.00,1.0320
5040.00,1.0320
5039.00,1.0320
5038.00,1.0320
5037.00,1.0319
5036.00,1.0319
5035.00,1.0319
5034.00,1.0320
5033.00,1.0321
5032.00,1.0323
5031.00,1.0324
5030.00,1.0325
5029.00,1.0325
5028.00,1.0325
5027.00,1.0325
5026.00,1.0324
5025.00,1.0324
5024.00,1.0323
5023.00,1.0323
5022.00,1.0323
5021.00,1.0323
5020.00,1.0324
5019.00,1.0325
5018.00,1.0325
5017.00,1.0326
5016.00,1.0327
5015.00,1.0327
5014.00,1.0327
5013.00,1.0327
5012.00,1.0325
5011.00,1.0324
5010.00,1.0322
5009.00,1.0322
5008.00,1.0323
5007.00,1.0324
5006.00,1.0326
5005.00,1.0328
5004.00,1.0329
5003.00,1.0330
5002.00,1.0330
5001.00,1.0329
5000.00,1.0329
4999.00,1.0328
4998.00,1.0328
4997.00,1.0327
4996.00,1.0327
4995.00,1.0328
4994.00,1.0328
4993.00,1.0327
4992.00,1.0327
4991.00,1.0326
4990.00,1.0325
4989.00,1.0324
4988.00,1.0324
4987.00,1.0324
4986.00,1.0325
4985.00,1.0325
4984.00,1.0325
4983.00,1.0325
4982.00,1.0325
4981.00,1.0325
4980.00,1.0324
4979.00,1.0324
4978.00,1.0324
4977.00,1.0324
4976.00,1.0324
4975.00,1.0325
4974.00,1.0325
4973.00,1.0326
4972.00,1.0326
4971.00,1.0327
4970.00,1.0326
4969.00,1.0326
4968.00,1.0325
4967.00,1.0326
4966.00,1.0326
4965.00,1.0326
4964.00,1.0325
4963.00,1.0325
4962.00,1.0325
4961.00,1.0325
4960.00,1.0325
4959.00,1.0326
4958.00,1.0327
4957.00,1.0328
4956.00,1.0329
4955.00,1.0330
4954.00,1.0330
4953.00,1.0330
4952.00,1.0330
4951.00,1.0330
4950.00,1.0330
4949.00,1.0329
4948.00,1.0329
4947.00,1.0329
4946.00,1.0329
4945.00,1.0330
4944.00,1.0330
4943.00,1.0330
4942.00,1.0329
4941.00,1.0328
4940.00,1.0328
4939.00,1.0329
4938.00,1.0329
4937.00,1.0329
4936.00,1.0329
4935.00,1.0329
4934.00,1.0328
4933.00,1.0327
4932.00,1.0327
4931.00,1.0327
4930.00,1.0328
4929.00,1.0328
4928.00,1.0329
4927.00,1.0328
4926.00,1.0328
4925.00,1.0327
4924.00,1.0327
4923.00,1.0327
4922.00,1.0327
4921.00,1.0327
4920.00,1.0327
4919.00,1.0327
4918.00,1.0327
4917.00,1.0327
4916.00,1.0327
4915.00,1.0327
4914.00,1.0327
4913.00,1.0326
4912.00,1.0325
4911.00,1.0324
4910.00,1.0324
4909.00,1.0323
4908.00,1.0322
4907.00,1.0322
4906.00,1.0323
4905.00,1.0323
4904.00,1.0323
4903.00,1.0324
4902.00,1.0324
4901.00,1.0323
4900.00,1.0323
4899.00,1.0323
4898.00,1.0324
4897.00,1.0324
4896.00,1.0324
4895.00,1.0325
4894.00,1.0324
4893.00,1.0324
4892.00,1.0323
4891.00,1.0323
4890.00,1.0323
4889.00,1.0324
4888.00,1.0325
4887.00,1.0325
4886.00,1.0324
4885.00,1.0323
4884.00,1.0322
4883.00,1.0321
4882.00,1.0320
4881.00,1.0320
4880.00,1.0320
4879.00,1.0321
4878.00,1.0322
4877.00,1.0323
4876.00,1.0323
4875.00,1.0323
4874.00,1.0323
4873.00,1.0322
4872.00,1.0321
4871.00,1.0321
4870.00,1.0321
4869.00,1.0321
4868.00,1.0322
4867.00,1.0322
4866.00,1.0323
4865.00,1.0323
4864.00,1.0322
4863.00,1.0321
4862.00,1.0320
4861.00,1.0320
4860.00,1.0321
4859.00,1.0322
4858.00,1.0322
4857.00,1.0322
4856.00,1.0321
4855.00,1.0320
4854.00,1.0320
4853.00,1.0320
4852.00,1.0320
4851.00,1.0321
4850.00,1.0321
4849.00,1.0321
4848.00,1.0320
4847.00,1.0319
4846.00,1.0318
4845.00,1.0317
4844.00,1.0316
4843.00,1.0316
4842.00,1.0316
4841.00,1.0317
4840.00,1.0317
4839.00,1.0317
4838.00,1.0317
4837.00,1.0316
4836.00,1.0316
4835.00,1.0315
4834.00,1.0315
4833.00,1.0314
4832.00,1.0314
4831.00,1.0315
4830.00,1.0315
4829.00,1.0316
4828.00,1.0315
4827.00,1.0314
4826.00,1.0313
4825.00,1.0313
4824.00,1.0313
4823.00,1.0313
4822.00,1.0313
4821.00,1.0312
4820.00,1.0312
4819.00,1.0311
4818.00,1.0309
4817.00,1.0309
4816.00,1.0308
4815.00,1.0309
4814.00,1.0309
4813.00,1.0309
4812.00,1.0310
4811.00,1.0310
4810.00,1.0311
4809.00,1.0311
4808.00,1.0311
4807.00,1.0310
4806.00,1.0309
4805.00,1.0308
4804.00,1.0308
4803.00,1.0308
4802.00,1.0308
4801.00,1.0308
4800.00,1.0307
4799.00,1.0307
4798.00,1.0306
4797.00,1.0305
4796.00,1.0305
4795.00,1.0305
4794.00,1.0305
4793.00,1.0305
4792.00,1.0305
4791.00,1.0304
4790.00,1.0304
4789.00,1.0303
4788.00,1.0303
4787.00,1.0303
4786.00,1.0302
4785.00,1.0301
4784.00,1.0300
4783.00,1.0300
4782.00,1.0299
4781.00,1.0299
4780.00,1.0299
4779.00,1.0299
4778.00,1.0298
4777.00,1.0298
4776.00,1.0297
4775.00,1.0296
4774.00,1.0296
4773.00,1.0295
4772.00,1.0295
4771.00,1.0295
4770.00,1.0296
4769.00,1.0297
4768.00,1.0296
4767.00,1.0296
4766.00,1.0294
4765.00,1.0292
4764.00,1.0290
4763.00,1.0289
4762.00,1.0289
4761.00,1.0289
4760.00,1.0290
4759.00,1.0290
4758.00,1.0291
4757.00,1.0291
4756.00,1.0292
4755.00,1.0292
4754.00,1.0291
4753.00,1.0290
4752.00,1.0289
4751.00,1.0287
4750.00,1.0285
4749.00,1.0282
4748.00,1.0281
4747.00,1.0279
4746.00,1.0278
4745.00,1.0277
4744.00,1.0276
4743.00,1.0274
4742.00,1.0273
4741.00,1.0272
4740.00,1.0272
4739.00,1.0272
4738.00,1.0272
4737.00,1.0271
4736.00,1.0270
4735.00,1.0268
4734.00,1.0267
4733.00,1.0266
4732.00,1.0265
4731.00,1.0265
4730.00,1.0264
4729.00,1.0264
4728.00,1.0264
4727.00,1.0264
4726.00,1.0264
4725.00,1.0263
4724.00,1.0262
4723.00,1.0262
4722.00,1.0261
4721.00,1.0261
4720.00,1.0261
4719.00,1.0261
4718.00,1.0261
4717.00,1.0260
4716.00,1.0260
4715.00,1.0260
4714.00,1.0260
4713.00,1.0260
4712.00,1.0260
4711.00,1.0260
4710.00,1.0259
4709.00,1.0259
4708.00,1.0259
4707.00,1.0259
4706.00,1.0259
4705.00,1.0259
4704.00,1.0259
4703.00,1.0260
4702.00,1.0260
4701.00,1.0260
4700.00,1.0261
4699.00,1.0262
4698.00,1.0262
4697.00,1.0262
4696.00,1.0262
4695.00,1.0261
4694.00,1.0260
4693.00,1.0258
4692.00,1.0256
4691.00,1.0255
4690.00,1.0254
4689.00,1.0255
4688.00,1.0256
4687.00,1.0257
4686.00,1.0257
4685.00,1.0256
4684.00,1.0254
4683.00,1.0253
4682.00,1.0252
4681.00,1.0252
4680.00,1.0251
4679.00,1.0251
4678.00,1.0250
4677.00,1.0250
4676.00,1.0251
4675.00,1.0251
4674.00,1.0251
4673.00,1.0251
4672.00,1.0251
4671.00,1.0251
4670.00,1.0251
4669.00,1.0251
4668.00,1.0251
4667.00,1.0251
4666.00,1.0251
4665.00,1.0251
4664.00,1.0251
4663.00,1.0251
4662.00,1.0250
4661.00,1.0250
4660.00,1.0250
4659.00,1.0250
4658.00,1.0250
4657.00,1.0251
4656.00,1.0251
4655.00,1.0251
4654.00,1.0250
4653.00,1.0250
4652.00,1.0250
4651.00,1.0250
4650.00,1.0250
4649.00,1.0251
4648.00,1.0251
4647.00,1.0250
4646.00,1.0250
4645.00,1.0250
4644.00,1.0250
4643.00,1.0250
4642.00,1.0250
4641.00,1.0250
4640.00,1.0250
4639.00,1.0249
4638.00,1.0249
4637.00,1.0249
4636.00,1.0250
4635.00,1.0250
4634.00,1.0250
4633.00,1.0248
4632.00,1.0246
4631.00,1.0244
4630.00,1.0242
4629.00,1.0241
4628.00,1.0241
4627.00,1.0243
4626.00,1.0246
