Created as New Dataset,Sample 033 By Administrator Date Monday, February 10 2020
cm-1,A
5756.00,1.1527
5755.00,1.1527
5754.00,1.1526
5753.00,1.1526
5752.00,1.1526
5751.00,1.1527
5750.00,1.1528
5749.00,1.1528
5748.00,1.1528
5747.00,1.1529
5746.00,1.1529
5745.00,1.1528
5744.00,1.1529
5743.00,1.1529
5742.00,1.1529
5741.00,1.1529
5740.00,1.1529
5739.00,1.1529
5738.00,1.1528
5737.00,1.1527
5736.00,1.1526
5735.00,1.1525
5734.00,1.1525
5733.00,1.1525
5732.00,1.1526
5731.00,1.1528
5730.00,1.1529
5729.00,1.1530
5728.00,1.1529
5727.00,1.1528
5726.00,1.1527
5725.00,1.1526
5724.00,1.1525
5723.00,1.1526
5722.00,1.1526
5721.00,1.1527
5720.00,1.1528
5719.00,1.1528
5718.00,1.1528
5717.00,1.1527
5716.00,1.1526
5715.00,1.1525
5714.00,1.1524
5713.00,1.1523
5712.00,1.1524
5711.00,1.1525
5710.00,1.1526
5709.00,1.1526
5708.00,1.1527
5707.00,1.1527
5706.00,1.1528
5705.00,1.1528
5704.00,1.1528
5703.00,1.1528
5702.00,1.1528
5701.00,1.1528
5700.00,1.1527
5699.00,1.1527
5698.00,1.1526
5697.00,1.1526
5696.00,1.1525
5695.00,1.1525
5694.00,1.1524
5693.00,1.1523
5692.00,1.1523
5691.00,1.1523
5690.00,1.1524
5689.00,1.1524
5688.00,1.1524
5687.00,1.1525
5686.00,1.1526
5685.00,1.1526
5684.00,1.1526
5683.00,1.1526
5682.00,1.1525
5681.00,1.1524
5680.00,1.1523
5679.00,1.1523
5678.00,1.1523
5677.00,1.1523
5676.00,1.1523
5675.00,1.1523
5674.00,1.1524
5673.00,1.1525
5672.00,1.1525
5671.00,1.1526
5670.00,1.1527
5669.00,1.1527
5668.00,1.1526
5667.00,1.1526
5666.00,1.1526
5665.00,1.1525
5664.00,1.1525
5663.00,1.1524
5662.00,1.1524
5661.00,1.1523
5660.00,1.1523
5659.00,1.1523
5658.00,1.1523
5657.00,1.1522
5656.00,1.1522
5655.00,1.1522
5654.00,1.1521
5653.00,1.1521
5652.00,1.1521
5651.00,1.1522
5650.00,1.1523
5649.00,1.1524
5648.00,1.1524
5647.00,1.1524
5646.00,1.1524
5645.00,1.1523
5644.00,1.1523
5643.00,1.1522
5642.00,1.1522
5641.00,1.1522
5640.00,1.1521
5639.00,1.1521
5638.00,1.1520
5637.00,1.1520
5636.00,1.1520
5635.00,1.1521
5634.00,1.1521
5633.00,1.1522
5632.00,1.1523
5631.00,1.1524
5630.00,1.1524
5629.00,1.1524
5628.00,1.1524
5627.00,1.1524
5626.00,1.1523
5625.00,1.1522
5624.00,1.1522
5623.00,1.1522
5622.00,1.1523
5621.00,1.1523
5620.00,1.1523
5619.00,1.1523
5618.00,1.1523
5617.00,1.1522
5616.00,1.1521
5615.00,1.1520
5614.00,1.1520
5613.00,1.1520
5612.00,1.1520
5611.00,1.1521
5610.00,1.1522
5609.00,1.1523
5608.00,1.1524
5607.00,1.1525
5606.00,1.1525
5605.00,1.1525
5604.00,1.1525
5603.00,1.1524
5602.00,1.1524
5601.00,1.1523
5600.00,1.1522
5599.00,1.1522
5598.00,1.1522
5597.00,1.1522
5596.00,1.1522
5595.00,1.1523
5594.00,1.1523
5593.00,1.1523
5592.00,1.1522
5591.00,1.1521
5590.00,1.1520
5589.00,1.1518
5588.00,1.1517
5587.00,1.1517
5586.00,1.1517
5585.00,1.1518
5584.00,1.1520
5583.00,1.1521
5582.00,1.1522
5581.00,1.1522
5580.00,1.1521
5579.00,1.1520
5578.00,1.1520
5577.00,1.1520
5576.00,1.1520
5575.00,1.1520
5574.00,1.1520
5573.00,1.1520
5572.00,1.1520
5571.00,1.1519
5570.00,1.1517
5569.00,1.1516
5568.00,1.1515
5567.00,1.1515
5566.00,1.1515
5565.00,1.1516
5564.00,1.1517
5563.00,1.1518
5562.00,1.1519
5561.00,1.1519
5560.00,1.1518
5559.00,1.1518
5558.00,1.1518
5557.00,1.1517
5556.00,1.1517
5555.00,1.1517
5554.00,1.1516
5553.00,1.1516
5552.00,1.1516
5551.00,1.1516
5550.00,1.1516
5549.00,1.1516
5548.00,1.1517
5547.00,1.1518
5546.00,1.1518
5545.00,1.1517
5544.00,1.1517
5543.00,1.1516
5542.00,1.1516
5541.00,1.1516
5540.00,1.1516
5539.00,1.1516
5538.00,1.1516
5537.00,1.1516
5536.00,1.1516
5535.00,1.1517
5534.00,1.1517
5533.00,1.1518
5532.00,1.1518
5531.00,1.1519
5530.00,1.1519
5529.00,1.1519
5528.00,1.1518
5527.00,1.1518
5526.00,1.1518
5525.00,1.1518
5524.00,1.1518
5523.00,1.1518
5522.00,1.1518
5521.00,1.1518
5520.00,1.1518
5519.00,1.1518
5518.00,1.1517
5517.00,1.1516
5516.00,1.1515
5515.00,1.1515
5514.00,1.1514
5513.00,1.1513
5512.00,1.1513
5511.00,1.1514
5510.00,1.1514
5509.00,1.1514
5508.00,1.1515
5507.00,1.1515
5506.00,1.1515
5505.00,1.1514
5504.00,1.1513
5503.00,1.1513
5502.00,1.1513
5501.00,1.1513
5500.00,1.1513
5499.00,1.1513
5498.00,1.1513
5497.00,1.1513
5496.00,1.1513
5495.00,1.1513
5494.00,1.1512
5493.00,1.1510
5492.00,1.1509
5491.00,1.1509
5490.00,1.1509
5489.00,1.1509
5488.00,1.1510
5487.00,1.1511
5486.00,1.1512
5485.00,1.1513
5484.00,1.1513
5483.00,1.1513
5482.00,1.1512
5481.00,1.1511
5480.00,1.1511
5479.00,1.1511
5478.00,1.1511
5477.00,1.1510
5476.00,1.1509
5475.00,1.1509
5474.00,1.1509
5473.00,1.1509
5472.00,1.1510
5471.00,1.1510
5470.00,1.1510
5469.00,1.1510
5468.00,1.1509
5467.00,1.1509
5466.00,1.1508
5465.00,1.1508
5464.00,1.1508
5463.00,1.1508
5462.00,1.1508
5461.00,1.1508
5460.00,1.1509
5459.00,1.1510
5458.00,1.1510
5457.00,1.1509
5456.00,1.1508
5455.00,1.1507
5454.00,1.1507
5453.00,1.1507
5452.00,1.1507
5451.00,1.1507
5450.00,1.1507
5449.00,1.1508
5448.00,1.1509
5447.00,1.1508
5446.00,1.1507
5445.00,1.1507
5444.00,1.1507
5443.00,1.1507
5442.00,1.1506
5441.00,1.1505
5440.00,1.1505
5439.00,1.1507
5438.00,1.1508
5437.00,1.1508
5436.00,1.1508
5435.00,1.1508
5434.00,1.1509
5433.00,1.1511
5432.00,1.1512
5431.00,1.1512
5430.00,1.1511
5429.00,1.1510
5428.00,1.1509
5427.00,1.1509
5426.00,1.1509
5425.00,1.1508
5424.00,1.1509
5423.00,1.1509
5422.00,1.1510
5421.00,1.1510
5420.00,1.1510
5419.00,1.1509
5418.00,1.1509
5417.00,1.1508
5416.00,1.1508
5415.00,1.1508
5414.00,1.1509
5413.00,1.1509
5412.00,1.1510
5411.00,1.1509
5410.00,1.1507
5409.00,1.1506
5408.00,1.1506
5407.00,1.1507
5406.00,1.1509
5405.00,1.1509
5404.00,1.1510
5403.00,1.1511
5402.00,1.1510
5401.00,1.1509
5400.00,1.1509
5399.00,1.1508
5398.00,1.1507
5397.00,1.1506
5396.00,1.1506
5395.00,1.1505
5394.00,1.1505
5393.00,1.1505
5392.00,1.1505
5391.00,1.1506
5390.00,1.1506
5389.00,1.1505
5388.00,1.1505
5387.00,1.1504
5386.00,1.1504
5385.00,1.1504
5384.00,1.1505
5383.00,1.1505
5382.00,1.1506
5381.00,1.1506
5380.00,1.1507
5379.00,1.1507
5378.00,1.1507
5377.00,1.1507
5376.00,1.1507
5375.00,1.1507
5374.00,1.1507
5373.00,1.1506
5372.00,1.1506
5371.00,1.1506
5370.00,1.1506
5369.00,1.1505
5368.00,1.1506
5367.00,1.1506
5366.00,1.1507
5365.00,1.1506
5364.00,1.1506
5363.00,1.1507
5362.00,1.1507
5361.00,1.1507
5360.00,1.1507
5359.00,1.1507
5358.00,1.1507
5357.00,1.1507
5356.00,1.1506
5355.00,1.1506
5354.00,1.1505
5353.00,1.1505
5352.00,1.1505
5351.00,1.1506
5350.00,1.1505
5349.00,1.1504
5348.00,1.1505
5347.00,1.1506
5346.00,1.1507
5345.00,1.1506
5344.00,1.1505
5343.00,1.1506
5342.00,1.1507
5341.00,1.1507
5340.00,1.1506
5339.00,1.1506
5338.00,1.1506
5337.00,1.1507
5336.00,1.1507
5335.00,1.1508
5334.00,1.1508
5333.00,1.1508
5332.00,1.1508
5331.00,1.1509
5330.00,1.1510
5329.00,1.1509
5328.00,1.1509
5327.00,1.1509
5326.00,1.1509
5325.00,1.1510
5324.00,1.1510
5323.00,1.1511
5322.00,1.1511
5321.00,1.1512
5320.00,1.1512
5319.00,1.1512
5318.00,1.1512
5317.00,1.1512
5316.00,1.1511
5315.00,1.1511
5314.00,1.1511
5313.00,1.1511
5312.00,1.1511
5311.00,1.1512
5310.00,1.1512
5309.00,1.1512
5308.00,1.1512
5307.00,1.1512
5306.00,1.1511
5305.00,1.1511
5304.00,1.1510
5303.00,1.1511
5302.00,1.1511
5301.00,1.1511
5300.00,1.1512
5299.00,1.1513
5298.00,1.1514
5297.00,1.1514
5296.00,1.1514
5295.00,1.1515
5294.00,1.1514
5293.00,1.1514
5292.00,1.1513
5291.00,1.1513
5290.00,1.1513
5289.00,1.1514
5288.00,1.1516
5287.00,1.1517
5286.00,1.1517
5285.00,1.1516
5284.00,1.1516
5283.00,1.1517
5282.00,1.1517
5281.00,1.1518
5280.00,1.1519
5279.00,1.1519
5278.00,1.1519
5277.00,1.1519
5276.00,1.1519
5275.00,1.1519
5274.00,1.1519
5273.00,1.1519
5272.00,1.1520
5271.00,1.1520
5270.00,1.1519
5269.00,1.1519
5268.00,1.1519
5267.00,1.1519
5266.00,1.1519
5265.00,1.1519
5264.00,1.1519
5263.00,1.1519
5262.00,1.1520
5261.00,1.1520
5260.00,1.1520
5259.00,1.1521
5258.00,1.1521
5257.00,1.1521
5256.00,1.1521
5255.00,1.1520
5254.00,1.1521
5253.00,1.1522
5252.00,1.1524
5251.00,1.1525
5250.00,1.1526
5249.00,1.1525
5248.00,1.1525
5247.00,1.1525
5246.00,1.1526
5245.00,1.1526
5244.00,1.1527
5243.00,1.1529
5242.00,1.1530
5241.00,1.1531
5240.00,1.1532
5239.00,1.1532
5238.00,1.1532
5237.00,1.1533
5236.00,1.1533
5235.00,1.1534
5234.00,1.1534
5233.00,1.1534
5232.00,1.1534
5231.00,1.1534
5230.00,1.1535
5229.00,1.1535
5228.00,1.1536
5227.00,1.1536
5226.00,1.1537
5225.00,1.1537
5224.00,1.1538
5223.00,1.1539
5222.00,1.1539
5221.00,1.1539
5220.00,1.1540
5219.00,1.1541
5218.00,1.1542
5217.00,1.1543
5216.00,1.1544
5215.00,1.1544
5214.00,1.1544
5213.00,1.1544
5212.00,1.1543
5211.00,1.1543
5210.00,1.1543
5209.00,1.1543
5208.00,1.1544
5207.00,1.1544
5206.00,1.1545
5205.00,1.1547
5204.00,1.1548
5203.00,1.1550
5202.00,1.1551
5201.00,1.1552
5200.00,1.1552
5199.00,1.1552
5198.00,1.1551
5197.00,1.1550
5196.00,1.1550
5195.00,1.1550
5194.00,1.1551
5193.00,1.1553
5192.00,1.1554
5191.00,1.1555
5190.00,1.1556
5189.00,1.1556
5188.00,1.1557
5187.00,1.1557
5186.00,1.1557
5185.00,1.1558
5184.00,1.1559
5183.00,1.1561
5182.00,1.1562
5181.00,1.1563
5180.00,1.1563
5179.00,1.1564
5178.00,1.1565
5177.00,1.1565
5176.00,1.1565
5175.00,1.1566
5174.00,1.1566
5173.00,1.1566
5172.00,1.1567
5171.00,1.1568
5170.00,1.1569
5169.00,1.1569
5168.00,1.1570
5167.00,1.1570
5166.00,1.1570
5165.00,1.1570
5164.00,1.1570
5163.00,1.1571
5162.00,1.1572
5161.00,1.1573
5160.00,1.1574
5159.00,1.1574
5158.00,1.1575
5157.00,1.1575
5156.00,1.1575
5155.00,1.1575
5154.00,1.1576
5153.00,1.1577
5152.00,1.1577
5151.00,1.1579
5150.00,1.1580
5149.00,1.1581
5148.00,1.1582
5147.00,1.1583
5146.00,1.1583
5145.00,1.1583
5144.00,1.1583
5143.00,1.1584
5142.00,1.1584
5141.00,1.1584
5140.00,1.1585
5139.00,1.1586
5138.00,1.1586
5137.00,1.1586
5136.00,1.1586
5135.00,1.1587
5134.00,1.1587
5133.00,1.1588
5132.00,1.1588
5131.00,1.1589
5130.00,1.1590
5129.00,1.1590
5128.00,1.1590
5127.00,1.1590
5126.00,1.1591
5125.00,1.1591
5124.00,1.1591
5123.00,1.1591
5122.00,1.1592
5121.00,1.1592
5120.00,1.1592
5119.00,1.1592
5118.00,1.1592
5117.00,1.1591
5116.00,1.1591
5115.00,1.1592
5114.00,1.1592
5113.00,1.1593
5112.00,1.1593
5111.00,1.1594
5110.00,1.1594
5109.00,1.1594
5108.00,1.1594
5107.00,1.1594
5106.00,1.1594
5105.00,1.1594
5104.00,1.1594
5103.00,1.1595
5102.00,1.1595
5101.00,1.1595
5100.00,1.1595
5099.00,1.1595
5098.00,1.1595
5097.00,1.1595
5096.00,1.1595
5095.00,1.1596
5094.00,1.1596
5093.00,1.1596
5092.00,1.1596
5091.00,1.1596
5090.00,1.1597
5089.00,1.1598
5088.00,1.1599
5087.00,1.1599
5086.00,1.1599
5085.00,1.1599
5084.00,1.1598
5083.00,1.1598
5082.00,1.1598
5081.00,1.1598
5080.00,1.1598
5079.00,1.1598
5078.00,1.1598
5077.00,1.1598
5076.00,1.1598
5075.00,1.1598
5074.00,1.1598
5073.00,1.1598
5072.00,1.1598
5071.00,1.1598
5070.00,1.1598
5069.00,1.1599
5068.00,1.1599
5067.00,1.1600
5066.00,1.1600
5065.00,1.1599
5064.00,1.1599
5063.00,1.1599
5062.00,1.1600
5061.00,1.1600
5060.00,1.1600
5059.00,1.1601
5058.00,1.1601
5057.00,1.1601
5056.00,1.1601
5055.00,1.1601
5054.00,1.1601
5053.00,1.1601
5052.00,1.1602
5051.00,1.1602
5050.00,1.1602
5049.00,1.1602
5048.00,1.1602
5047.00,1.1603
5046.00,1.1603
5045.00,1.1604
5044.00,1.1604
5043.00,1.1605
5042.00,1.1605
5041.00,1.1605
5040.00,1.1604
5039.00,1.1603
5038.00,1.1603
5037.00,1.1602
5036.00,1.1602
5035.00,1.1601
5034.00,1.1602
5033.00,1.1601
5032.00,1.1602
5031.00,1.1602
5030.00,1.1602
5029.00,1.1602
5028.00,1.1602
5027.00,1.1603
5026.00,1.1603
5025.00,1.1603
5024.00,1.1602
5023.00,1.1601
5022.00,1.1601
5021.00,1.1600
5020.00,1.1601
5019.00,1.1601
5018.00,1.1601
5017.00,1.1601
5016.00,1.1601
5015.00,1.1601
5014.00,1.1601
5013.00,1.1601
5012.00,1.1601
5011.00,1.1601
5010.00,1.1601
5009.00,1.1601
5008.00,1.1601
5007.00,1.1601
5006.00,1.1601
5005.00,1.1601
5004.00,1.1600
5003.00,1.1600
5002.00,1.1600
5001.00,1.1600
5000.00,1.1600
4999.00,1.1600
4998.00,1.1599
4997.00,1.1599
4996.00,1.1599
4995.00,1.1600
4994.00,1.1600
4993.00,1.1600
4992.00,1.1600
4991.00,1.1600
4990.00,1.1599
4989.00,1.1599
4988.00,1.1599
4987.00,1.1598
4986.00,1.1598
4985.00,1.1598
4984.00,1.1598
4983.00,1.1598
4982.00,1.1598
4981.00,1.1598
4980.00,1.1598
4979.00,1.1598
4978.00,1.1598
4977.00,1.1597
4976.00,1.1597
4975.00,1.1597
4974.00,1.1597
4973.00,1.1597
4972.00,1.1598
4971.00,1.1599
4970.00,1.1599
4969.00,1.1599
4968.00,1.1599
4967.00,1.1599
4966.00,1.1598
4965.00,1.1598
4964.00,1.1598
4963.00,1.1598
4962.00,1.1598
4961.00,1.1598
4960.00,1.1598
4959.00,1.1597
4958.00,1.1597
4957.00,1.1597
4956.00,1.1596
4955.00,1.1597
4954.00,1.1597
4953.00,1.1596
4952.00,1.1596
4951.00,1.1596
4950.00,1.1595
4949.00,1.1595
4948.00,1.1596
4947.00,1.1596
4946.00,1.1597
4945.00,1.1597
4944.00,1.1597
4943.00,1.1597
4942.00,1.1597
4941.00,1.1596
4940.00,1.1596
4939.00,1.1595
4938.00,1.1594
4937.00,1.1593
4936.00,1.1593
4935.00,1.1593
4934.00,1.1593
4933.00,1.1593
4932.00,1.1593
4931.00,1.1594
4930.00,1.1593
4929.00,1.1593
4928.00,1.1593
4927.00,1.1592
4926.00,1.1592
4925.00,1.1591
4924.00,1.1590
4923.00,1.1590
4922.00,1.1590
4921.00,1.1590
4920.00,1.1590
4919.00,1.1591
4918.00,1.1591
4917.00,1.1591
4916.00,1.1591
4915.00,1.1591
4914.00,1.1591
4913.00,1.1590
4912.00,1.1590
4911.00,1.1590
4910.00,1.1590
4909.00,1.1589
4908.00,1.1589
4907.00,1.1589
4906.00,1.1589
4905.00,1.1589
4904.00,1.1588
4903.00,1.1588
4902.00,1.1588
4901.00,1.1587
4900.00,1.1587
4899.00,1.1587
4898.00,1.1587
4897.00,1.1587
4896.00,1.1587
4895.00,1.1586
4894.00,1.1585
4893.00,1.1585
4892.00,1.1584
4891.00,1.1584
4890.00,1.1585
4889.00,1.1585
4888.00,1.1585
4887.00,1.1586
4886.00,1.1586
4885.00,1.1585
4884.00,1.1585
4883.00,1.1584
4882.00,1.1584
4881.00,1.1584
4880.00,1.1584
4879.00,1.1584
4878.00,1.1583
4877.00,1.1583
4876.00,1.1582
4875.00,1.1582
4874.00,1.1582
4873.00,1.1582
4872.00,1.1582
4871.00,1.1582
4870.00,1.1582
4869.00,1.1582
4868.00,1.1581
4867.00,1.1581
4866.00,1.1580
4865.00,1.1580
4864.00,1.1579
4863.00,1.1579
4862.00,1.1579
4861.00,1.1579
4860.00,1.1579
4859.00,1.1579
4858.00,1.1579
4857.00,1.1579
4856.00,1.1579
4855.00,1.1579
4854.00,1.1578
4853.00,1.1577
4852.00,1.1577
4851.00,1.1577
4850.00,1.1577
4849.00,1.1577
4848.00,1.1577
4847.00,1.1577
4846.00,1.1576
4845.00,1.1576
4844.00,1.1575
4843.00,1.1574
4842.00,1.1574
4841.00,1.1575
4840.00,1.1574
4839.00,1.1574
4838.00,1.1574
4837.00,1.1573
4836.00,1.1572
4835.00,1.1572
4834.00,1.1572
4833.00,1.1572
4832.00,1.1572
4831.00,1.1572
4830.00,1.1571
4829.00,1.1571
4828.00,1.1570
4827.00,1.1570
4826.00,1.1570
4825.00,1.1569
4824.00,1.1569
4823.00,1.1569
4822.00,1.1569
4821.00,1.1569
4820.00,1.1569
4819.00,1.1569
4818.00,1.1569
4817.00,1.1568
4816.00,1.1567
4815.00,1.1567
4814.00,1.1566
4813.00,1.1566
4812.00,1.1566
4811.00,1.1565
4810.00,1.1565
4809.00,1.1565
4808.00,1.1564
4807.00,1.1564
4806.00,1.1563
4805.00,1.1563
4804.00,1.1562
4803.00,1.1562
4802.00,1.1561
4801.00,1.1561
4800.00,1.1561
4799.00,1.1560
4798.00,1.1560
4797.00,1.1560
4796.00,1.1560
4795.00,1.1560
4794.00,1.1560
4793.00,1.1560
4792.00,1.1559
4791.00,1.1559
4790.00,1.1559
4789.00,1.1558
4788.00,1.1558
4787.00,1.1557
4786.00,1.1556
4785.00,1.1555
4784.00,1.1555
4783.00,1.1554
4782.00,1.1554
4781.00,1.1554
4780.00,1.1554
4779.00,1.1554
4778.00,1.1554
4777.00,1.1553
4776.00,1.1553
4775.00,1.1553
4774.00,1.1552
4773.00,1.1552
4772.00,1.1551
4771.00,1.1550
4770.00,1.1550
4769.00,1.1549
4768.00,1.1549
4767.00,1.1550
4766.00,1.1550
4765.00,1.1550
4764.00,1.1550
4763.00,1.1550
4762.00,1.1549
4761.00,1.1549
4760.00,1.1548
4759.00,1.1547
4758.00,1.1546
4757.00,1.1544
4756.00,1.1543
4755.00,1.1542
4754.00,1.1541
4753.00,1.1540
4752.00,1.1539
4751.00,1.1538
4750.00,1.1537
4749.00,1.1537
4748.00,1.1536
4747.00,1.1536
4746.00,1.1535
4745.00,1.1535
4744.00,1.1534
4743.00,1.1533
4742.00,1.1532
4741.00,1.1531
4740.00,1.1530
4739.00,1.1530
4738.00,1.1529
4737.00,1.1529
4736.00,1.1528
4735.00,1.1528
4734.00,1.1528
4733.00,1.1528
4732.00,1.1527
4731.00,1.1527
4730.00,1.1526
4729.00,1.1525
4728.00,1.1524
4727.00,1.1523
4726.00,1.1522
4725.00,1.1521
4724.00,1.1520
4723.00,1.1521
4722.00,1.1521
4721.00,1.1521
4720.00,1.1520
4719.00,1.1520
4718.00,1.1520
4717.00,1.1520
4716.00,1.1520
4715.00,1.1520
4714.00,1.1520
4713.00,1.1520
4712.00,1.1519
4711.00,1.1519
4710.00,1.1519
4709.00,1.1519
4708.00,1.1519
4707.00,1.1519
4706.00,1.1520
4705.00,1.1520
4704.00,1.1520
4703.00,1.1520
4702.00,1.1521
4701.00,1.1522
4700.00,1.1523
4699.00,1.1523
4698.00,1.1523
4697.00,1.1523
4696.00,1.1522
4695.00,1.1520
4694.00,1.1519
4693.00,1.1518
4692.00,1.1517
4691.00,1.1516
4690.00,1.1516
4689.00,1.1516
4688.00,1.1516
4687.00,1.1515
4686.00,1.1515
4685.00,1.1514
4684.00,1.1513
4683.00,1.1512
4682.00,1.1512
4681.00,1.1511
4680.00,1.1511
4679.00,1.1511
4678.00,1.1511
4677.00,1.1511
4676.00,1.1512
4675.00,1.1512
4674.00,1.1512
4673.00,1.1512
4672.00,1.1513
4671.00,1.1513
4670.00,1.1513
4669.00,1.1513
4668.00,1.1513
4667.00,1.1512
4666.00,1.1512
4665.00,1.1512
4664.00,1.1512
4663.00,1.1512
4662.00,1.1511
4661.00,1.1511
4660.00,1.1510
4659.00,1.1510
4658.00,1.1510
4657.00,1.1510
4656.00,1.1510
4655.00,1.1510
4654.00,1.1510
4653.00,1.1510
4652.00,1.1510
4651.00,1.1510
4650.00,1.1510
4649.00,1.1510
4648.00,1.1510
4647.00,1.1509
4646.00,1.1509
4645.00,1.1509
4644.00,1.1509
4643.00,1.1509
4642.00,1.1508
4641.00,1.1508
4640.00,1.1508
4639.00,1.1508
4638.00,1.1509
4637.00,1.1509
4636.00,1.1509
4635.00,1.1510
4634.00,1.1510
4633.00,1.1509
4632.00,1.1509
4631.00,1.1508
4630.00,1.1508
4629.00,1.1508
4628.00,1.1508
4627.00,1.1508
4626.00,1.1508
4625.00,1.1508
4624.00,1.1508
4623.00,1.1508
4622.00,1.1508
4621.00,1.1508
4620.00,1.1508
4619.00,1.1508
4618.00,1.1509
4617.00,1.1509
4616.00,1.1510
4615.00,1.1510
4614.00,1.1510
4613.00,1.1509
4612.00,1.1509
4611.00,1.1508
4610.00,1.1508
4609.00,1.1508
