Created as New Dataset,Sample 030 By Administrator Date Monday, February 10 2020
cm-1,A
5776.00,1.1460
5775.00,1.1460
5774.00,1.1460
5773.00,1.1459
5772.00,1.1459
5771.00,1.1459
5770.00,1.1459
5769.00,1.1458
5768.00,1.1458
5767.00,1.1458
5766.00,1.1458
5765.00,1.1458
5764.00,1.1458
5763.00,1.1458
5762.00,1.1458
5761.00,1.1458
5760.00,1.1458
5759.00,1.1458
5758.00,1.1459
5757.00,1.1458
5756.00,1.1458
5755.00,1.1457
5754.00,1.1457
5753.00,1.1456
5752.00,1.1456
5751.00,1.1455
5750.00,1.1455
5749.00,1.1455
5748.00,1.1455
5747.00,1.1455
5746.00,1.1456
5745.00,1.1456
5744.00,1.1456
5743.00,1.1457
5742.00,1.1457
5741.00,1.1457
5740.00,1.1457
5739.00,1.1458
5738.00,1.1459
5737.00,1.1460
5736.00,1.1460
5735.00,1.1459
5734.00,1.1458
5733.00,1.1456
5732.00,1.1455
5731.00,1.1454
5730.00,1.1454
5729.00,1.1455
5728.00,1.1456
5727.00,1.1456
5726.00,1.1456
5725.00,1.1455
5724.00,1.1455
5723.00,1.1455
5722.00,1.1455
5721.00,1.1455
5720.00,1.1456
5719.00,1.1457
5718.00,1.1457
5717.00,1.1457
5716.00,1.1457
5715.00,1.1458
5714.00,1.1458
5713.00,1.1458
5712.00,1.1458
5711.00,1.1458
5710.00,1.1457
5709.00,1.1455
5708.00,1.1453
5707.00,1.1452
5706.00,1.1452
5705.00,1.1452
5704.00,1.1452
5703.00,1.1454
5702.00,1.1455
5701.00,1.1456
5700.00,1.1456
5699.00,1.1456
5698.00,1.1456
5697.00,1.1455
5696.00,1.1455
5695.00,1.1455
5694.00,1.1455
5693.00,1.1455
5692.00,1.1455
5691.00,1.1456
5690.00,1.1455
5689.00,1.1454
5688.00,1.1454
5687.00,1.1454
5686.00,1.1454
5685.00,1.1454
5684.00,1.1454
5683.00,1.1454
5682.00,1.1455
5681.00,1.1454
5680.00,1.1454
5679.00,1.1454
5678.00,1.1455
5677.00,1.1456
5676.00,1.1456
5675.00,1.1457
5674.00,1.1458
5673.00,1.1458
5672.00,1.1457
5671.00,1.1457
5670.00,1.1455
5669.00,1.1454
5668.00,1.1453
5667.00,1.1451
5666.00,1.1450
5665.00,1.1450
5664.00,1.1450
5663.00,1.1450
5662.00,1.1449
5661.00,1.1448
5660.00,1.1448
5659.00,1.1448
5658.00,1.1448
5657.00,1.1448
5656.00,1.1449
5655.00,1.1450
5654.00,1.1450
5653.00,1.1449
5652.00,1.1449
5651.00,1.1449
5650.00,1.1449
5649.00,1.1450
5648.00,1.1451
5647.00,1.1452
5646.00,1.1453
5645.00,1.1454
5644.00,1.1454
5643.00,1.1454
5642.00,1.1454
5641.00,1.1453
5640.00,1.1453
5639.00,1.1454
5638.00,1.1454
5637.00,1.1454
5636.00,1.1454
5635.00,1.1454
5634.00,1.1454
5633.00,1.1453
5632.00,1.1453
5631.00,1.1452
5630.00,1.1453
5629.00,1.1453
5628.00,1.1453
5627.00,1.1453
5626.00,1.1453
5625.00,1.1452
5624.00,1.1451
5623.00,1.1450
5622.00,1.1449
5621.00,1.1449
5620.00,1.1448
5619.00,1.1448
5618.00,1.1447
5617.00,1.1447
5616.00,1.1448
5615.00,1.1448
5614.00,1.1448
5613.00,1.1448
5612.00,1.1449
5611.00,1.1450
5610.00,1.1451
5609.00,1.1451
5608.00,1.1451
5607.00,1.1451
5606.00,1.1450
5605.00,1.1449
5604.00,1.1449
5603.00,1.1449
5602.00,1.1449
5601.00,1.1450
5600.00,1.1450
5599.00,1.1451
5598.00,1.1451
5597.00,1.1450
5596.00,1.1449
5595.00,1.1449
5594.00,1.1450
5593.00,1.1451
5592.00,1.1451
5591.00,1.1451
5590.00,1.1451
5589.00,1.1450
5588.00,1.1449
5587.00,1.1447
5586.00,1.1446
5585.00,1.1446
5584.00,1.1445
5583.00,1.1445
5582.00,1.1446
5581.00,1.1447
5580.00,1.1448
5579.00,1.1449
5578.00,1.1449
5577.00,1.1448
5576.00,1.1447
5575.00,1.1446
5574.00,1.1445
5573.00,1.1445
5572.00,1.1445
5571.00,1.1447
5570.00,1.1447
5569.00,1.1447
5568.00,1.1447
5567.00,1.1447
5566.00,1.1446
5565.00,1.1446
5564.00,1.1445
5563.00,1.1445
5562.00,1.1445
5561.00,1.1445
5560.00,1.1445
5559.00,1.1445
5558.00,1.1444
5557.00,1.1444
5556.00,1.1444
5555.00,1.1445
5554.00,1.1445
5553.00,1.1445
5552.00,1.1444
5551.00,1.1444
5550.00,1.1444
5549.00,1.1444
5548.00,1.1444
5547.00,1.1445
5546.00,1.1445
5545.00,1.1446
5544.00,1.1445
5543.00,1.1445
5542.00,1.1444
5541.00,1.1443
5540.00,1.1444
5539.00,1.1444
5538.00,1.1445
5537.00,1.1445
5536.00,1.1445
5535.00,1.1445
5534.00,1.1445
5533.00,1.1445
5532.00,1.1445
5531.00,1.1445
5530.00,1.1445
5529.00,1.1445
5528.00,1.1445
5527.00,1.1446
5526.00,1.1446
5525.00,1.1447
5524.00,1.1447
5523.00,1.1448
5522.00,1.1448
5521.00,1.1448
5520.00,1.1447
5519.00,1.1446
5518.00,1.1445
5517.00,1.1444
5516.00,1.1443
5515.00,1.1443
5514.00,1.1443
5513.00,1.1444
5512.00,1.1444
5511.00,1.1445
5510.00,1.1444
5509.00,1.1444
5508.00,1.1443
5507.00,1.1443
5506.00,1.1443
5505.00,1.1442
5504.00,1.1441
5503.00,1.1441
5502.00,1.1440
5501.00,1.1440
5500.00,1.1440
5499.00,1.1441
5498.00,1.1442
5497.00,1.1442
5496.00,1.1442
5495.00,1.1442
5494.00,1.1440
5493.00,1.1439
5492.00,1.1439
5491.00,1.1440
5490.00,1.1440
5489.00,1.1439
5488.00,1.1440
5487.00,1.1440
5486.00,1.1440
5485.00,1.1439
5484.00,1.1438
5483.00,1.1438
5482.00,1.1438
5481.00,1.1439
5480.00,1.1439
5479.00,1.1440
5478.00,1.1440
5477.00,1.1440
5476.00,1.1440
5475.00,1.1440
5474.00,1.1440
5473.00,1.1440
5472.00,1.1440
5471.00,1.1439
5470.00,1.1438
5469.00,1.1437
5468.00,1.1437
5467.00,1.1438
5466.00,1.1438
5465.00,1.1439
5464.00,1.1440
5463.00,1.1440
5462.00,1.1440
5461.00,1.1438
5460.00,1.1438
5459.00,1.1437
5458.00,1.1437
5457.00,1.1436
5456.00,1.1436
5455.00,1.1437
5454.00,1.1437
5453.00,1.1437
5452.00,1.1437
5451.00,1.1436
5450.00,1.1436
5449.00,1.1436
5448.00,1.1436
5447.00,1.1436
5446.00,1.1435
5445.00,1.1435
5444.00,1.1435
5443.00,1.1435
5442.00,1.1434
5441.00,1.1433
5440.00,1.1434
5439.00,1.1436
5438.00,1.1437
5437.00,1.1437
5436.00,1.1437
5435.00,1.1436
5434.00,1.1437
5433.00,1.1437
5432.00,1.1438
5431.00,1.1438
5430.00,1.1437
5429.00,1.1437
5428.00,1.1438
5427.00,1.1438
5426.00,1.1438
5425.00,1.1437
5424.00,1.1437
5423.00,1.1437
5422.00,1.1438
5421.00,1.1437
5420.00,1.1437
5419.00,1.1437
5418.00,1.1437
5417.00,1.1437
5416.00,1.1436
5415.00,1.1436
5414.00,1.1436
5413.00,1.1436
5412.00,1.1436
5411.00,1.1435
5410.00,1.1435
5409.00,1.1434
5408.00,1.1435
5407.00,1.1435
5406.00,1.1435
5405.00,1.1435
5404.00,1.1435
5403.00,1.1435
5402.00,1.1436
5401.00,1.1436
5400.00,1.1436
5399.00,1.1436
5398.00,1.1436
5397.00,1.1437
5396.00,1.1437
5395.00,1.1436
5394.00,1.1436
5393.00,1.1435
5392.00,1.1435
5391.00,1.1435
5390.00,1.1434
5389.00,1.1434
5388.00,1.1433
5387.00,1.1433
5386.00,1.1433
5385.00,1.1433
5384.00,1.1433
5383.00,1.1432
5382.00,1.1432
5381.00,1.1431
5380.00,1.1431
5379.00,1.1431
5378.00,1.1431
5377.00,1.1430
5376.00,1.1430
5375.00,1.1431
5374.00,1.1430
5373.00,1.1430
5372.00,1.1430
5371.00,1.1431
5370.00,1.1431
5369.00,1.1431
5368.00,1.1431
5367.00,1.1432
5366.00,1.1432
5365.00,1.1433
5364.00,1.1433
5363.00,1.1434
5362.00,1.1434
5361.00,1.1434
5360.00,1.1434
5359.00,1.1433
5358.00,1.1432
5357.00,1.1432
5356.00,1.1432
5355.00,1.1431
5354.00,1.1431
5353.00,1.1431
5352.00,1.1432
5351.00,1.1432
5350.00,1.1432
5349.00,1.1433
5348.00,1.1434
5347.00,1.1434
5346.00,1.1434
5345.00,1.1433
5344.00,1.1432
5343.00,1.1433
5342.00,1.1433
5341.00,1.1433
5340.00,1.1432
5339.00,1.1433
5338.00,1.1434
5337.00,1.1436
5336.00,1.1437
5335.00,1.1437
5334.00,1.1437
5333.00,1.1436
5332.00,1.1437
5331.00,1.1437
5330.00,1.1437
5329.00,1.1437
5328.00,1.1437
5327.00,1.1437
5326.00,1.1438
5325.00,1.1438
5324.00,1.1437
5323.00,1.1436
5322.00,1.1436
5321.00,1.1436
5320.00,1.1436
5319.00,1.1437
5318.00,1.1437
5317.00,1.1437
5316.00,1.1438
5315.00,1.1438
5314.00,1.1438
5313.00,1.1438
5312.00,1.1438
5311.00,1.1439
5310.00,1.1439
5309.00,1.1438
5308.00,1.1437
5307.00,1.1437
5306.00,1.1437
5305.00,1.1438
5304.00,1.1438
5303.00,1.1439
5302.00,1.1440
5301.00,1.1440
5300.00,1.1440
5299.00,1.1440
5298.00,1.1440
5297.00,1.1439
5296.00,1.1439
5295.00,1.1439
5294.00,1.1439
5293.00,1.1439
5292.00,1.1439
5291.00,1.1439
5290.00,1.1440
5289.00,1.1440
5288.00,1.1441
5287.00,1.1442
5286.00,1.1442
5285.00,1.1443
5284.00,1.1444
5283.00,1.1444
5282.00,1.1443
5281.00,1.1442
5280.00,1.1441
5279.00,1.1441
5278.00,1.1442
5277.00,1.1442
5276.00,1.1443
5275.00,1.1444
5274.00,1.1444
5273.00,1.1444
5272.00,1.1444
5271.00,1.1444
5270.00,1.1444
5269.00,1.1445
5268.00,1.1445
5267.00,1.1446
5266.00,1.1446
5265.00,1.1446
5264.00,1.1447
5263.00,1.1447
5262.00,1.1447
5261.00,1.1447
5260.00,1.1446
5259.00,1.1447
5258.00,1.1447
5257.00,1.1447
5256.00,1.1448
5255.00,1.1448
5254.00,1.1449
5253.00,1.1450
5252.00,1.1451
5251.00,1.1452
5250.00,1.1452
5249.00,1.1452
5248.00,1.1452
5247.00,1.1452
5246.00,1.1452
5245.00,1.1452
5244.00,1.1453
5243.00,1.1454
5242.00,1.1456
5241.00,1.1457
5240.00,1.1458
5239.00,1.1458
5238.00,1.1459
5237.00,1.1459
5236.00,1.1460
5235.00,1.1460
5234.00,1.1460
5233.00,1.1460
5232.00,1.1460
5231.00,1.1461
5230.00,1.1462
5229.00,1.1463
5228.00,1.1463
5227.00,1.1464
5226.00,1.1464
5225.00,1.1464
5224.00,1.1465
5223.00,1.1466
5222.00,1.1467
5221.00,1.1467
5220.00,1.1468
5219.00,1.1468
5218.00,1.1469
5217.00,1.1470
5216.00,1.1471
5215.00,1.1472
5214.00,1.1472
5213.00,1.1472
5212.00,1.1472
5211.00,1.1473
5210.00,1.1473
5209.00,1.1473
5208.00,1.1473
5207.00,1.1473
5206.00,1.1474
5205.00,1.1474
5204.00,1.1475
5203.00,1.1476
5202.00,1.1477
5201.00,1.1478
5200.00,1.1479
5199.00,1.1480
5198.00,1.1481
5197.00,1.1482
5196.00,1.1483
5195.00,1.1484
5194.00,1.1485
5193.00,1.1484
5192.00,1.1484
5191.00,1.1484
5190.00,1.1485
5189.00,1.1486
5188.00,1.1487
5187.00,1.1488
5186.00,1.1489
5185.00,1.1489
5184.00,1.1489
5183.00,1.1489
5182.00,1.1489
5181.00,1.1490
5180.00,1.1491
5179.00,1.1492
5178.00,1.1493
5177.00,1.1493
5176.00,1.1494
5175.00,1.1494
5174.00,1.1495
5173.00,1.1495
5172.00,1.1496
5171.00,1.1496
5170.00,1.1496
5169.00,1.1497
5168.00,1.1497
5167.00,1.1498
5166.00,1.1499
5165.00,1.1500
5164.00,1.1500
5163.00,1.1501
5162.00,1.1501
5161.00,1.1501
5160.00,1.1502
5159.00,1.1502
5158.00,1.1503
5157.00,1.1503
5156.00,1.1504
5155.00,1.1505
5154.00,1.1506
5153.00,1.1507
5152.00,1.1508
5151.00,1.1509
5150.00,1.1510
5149.00,1.1511
5148.00,1.1511
5147.00,1.1511
5146.00,1.1511
5145.00,1.1511
5144.00,1.1512
5143.00,1.1513
5142.00,1.1514
5141.00,1.1514
5140.00,1.1515
5139.00,1.1515
5138.00,1.1515
5137.00,1.1515
5136.00,1.1515
5135.00,1.1516
5134.00,1.1516
5133.00,1.1516
5132.00,1.1516
5131.00,1.1516
5130.00,1.1516
5129.00,1.1517
5128.00,1.1517
5127.00,1.1518
5126.00,1.1519
5125.00,1.1519
5124.00,1.1520
5123.00,1.1520
5122.00,1.1520
5121.00,1.1520
5120.00,1.1521
5119.00,1.1521
5118.00,1.1521
5117.00,1.1521
5116.00,1.1521
5115.00,1.1521
5114.00,1.1521
5113.00,1.1521
5112.00,1.1521
5111.00,1.1521
5110.00,1.1520
5109.00,1.1520
5108.00,1.1520
5107.00,1.1520
5106.00,1.1521
5105.00,1.1521
5104.00,1.1521
5103.00,1.1522
5102.00,1.1522
5101.00,1.1523
5100.00,1.1523
5099.00,1.1524
5098.00,1.1524
5097.00,1.1524
5096.00,1.1524
5095.00,1.1524
5094.00,1.1524
5093.00,1.1525
5092.00,1.1526
5091.00,1.1526
5090.00,1.1526
5089.00,1.1526
5088.00,1.1525
5087.00,1.1525
5086.00,1.1525
5085.00,1.1525
5084.00,1.1525
5083.00,1.1524
5082.00,1.1524
5081.00,1.1524
5080.00,1.1524
5079.00,1.1524
5078.00,1.1525
5077.00,1.1525
5076.00,1.1526
5075.00,1.1526
5074.00,1.1526
5073.00,1.1526
5072.00,1.1526
5071.00,1.1526
5070.00,1.1526
5069.00,1.1526
5068.00,1.1526
5067.00,1.1526
5066.00,1.1526
5065.00,1.1526
5064.00,1.1526
5063.00,1.1525
5062.00,1.1525
5061.00,1.1525
5060.00,1.1525
5059.00,1.1526
5058.00,1.1526
5057.00,1.1526
5056.00,1.1527
5055.00,1.1527
5054.00,1.1527
5053.00,1.1527
5052.00,1.1528
5051.00,1.1528
5050.00,1.1528
5049.00,1.1528
5048.00,1.1528
5047.00,1.1528
5046.00,1.1528
5045.00,1.1527
5044.00,1.1527
5043.00,1.1528
5042.00,1.1527
5041.00,1.1527
5040.00,1.1527
5039.00,1.1527
5038.00,1.1528
5037.00,1.1528
5036.00,1.1528
5035.00,1.1528
5034.00,1.1528
5033.00,1.1527
5032.00,1.1526
5031.00,1.1526
5030.00,1.1526
5029.00,1.1527
5028.00,1.1527
5027.00,1.1528
5026.00,1.1528
5025.00,1.1528
5024.00,1.1528
5023.00,1.1527
5022.00,1.1527
5021.00,1.1526
5020.00,1.1526
5019.00,1.1526
5018.00,1.1526
5017.00,1.1526
5016.00,1.1526
5015.00,1.1526
5014.00,1.1526
5013.00,1.1526
5012.00,1.1526
5011.00,1.1526
5010.00,1.1526
5009.00,1.1526
5008.00,1.1526
5007.00,1.1525
5006.00,1.1525
5005.00,1.1524
5004.00,1.1523
5003.00,1.1523
5002.00,1.1523
5001.00,1.1523
5000.00,1.1524
4999.00,1.1524
4998.00,1.1524
4997.00,1.1524
4996.00,1.1524
4995.00,1.1524
4994.00,1.1524
4993.00,1.1524
4992.00,1.1523
4991.00,1.1522
4990.00,1.1522
4989.00,1.1522
4988.00,1.1522
4987.00,1.1522
4986.00,1.1522
4985.00,1.1522
4984.00,1.1522
4983.00,1.1521
4982.00,1.1521
4981.00,1.1520
4980.00,1.1520
4979.00,1.1520
4978.00,1.1520
4977.00,1.1520
4976.00,1.1520
4975.00,1.1520
4974.00,1.1520
4973.00,1.1520
4972.00,1.1521
4971.00,1.1521
4970.00,1.1521
4969.00,1.1521
4968.00,1.1521
4967.00,1.1521
4966.00,1.1521
4965.00,1.1520
4964.00,1.1520
4963.00,1.1519
4962.00,1.1519
4961.00,1.1519
4960.00,1.1518
4959.00,1.1519
4958.00,1.1519
4957.00,1.1520
4956.00,1.1520
4955.00,1.1520
4954.00,1.1520
4953.00,1.1520
4952.00,1.1520
4951.00,1.1520
4950.00,1.1520
4949.00,1.1519
4948.00,1.1519
4947.00,1.1519
4946.00,1.1520
4945.00,1.1520
4944.00,1.1520
4943.00,1.1519
4942.00,1.1519
4941.00,1.1519
4940.00,1.1519
4939.00,1.1518
4938.00,1.1518
4937.00,1.1518
4936.00,1.1517
4935.00,1.1517
4934.00,1.1517
4933.00,1.1516
4932.00,1.1515
4931.00,1.1515
4930.00,1.1515
4929.00,1.1516
4928.00,1.1517
4927.00,1.1517
4926.00,1.1517
4925.00,1.1517
4924.00,1.1516
4923.00,1.1516
4922.00,1.1516
4921.00,1.1515
4920.00,1.1515
4919.00,1.1515
4918.00,1.1514
4917.00,1.1513
4916.00,1.1512
4915.00,1.1512
4914.00,1.1512
4913.00,1.1512
4912.00,1.1512
4911.00,1.1512
4910.00,1.1512
4909.00,1.1511
4908.00,1.1511
4907.00,1.1511
4906.00,1.1511
4905.00,1.1511
4904.00,1.1511
4903.00,1.1511
4902.00,1.1511
4901.00,1.1511
4900.00,1.1510
4899.00,1.1509
4898.00,1.1509
4897.00,1.1508
4896.00,1.1507
4895.00,1.1507
4894.00,1.1507
4893.00,1.1507
4892.00,1.1507
4891.00,1.1507
4890.00,1.1507
4889.00,1.1506
4888.00,1.1505
4887.00,1.1504
4886.00,1.1504
4885.00,1.1504
4884.00,1.1505
4883.00,1.1505
4882.00,1.1505
4881.00,1.1504
4880.00,1.1503
4879.00,1.1503
4878.00,1.1503
4877.00,1.1503
4876.00,1.1503
4875.00,1.1503
4874.00,1.1503
4873.00,1.1502
4872.00,1.1502
4871.00,1.1501
4870.00,1.1501
4869.00,1.1501
4868.00,1.1501
4867.00,1.1502
4866.00,1.1502
4865.00,1.1502
4864.00,1.1502
4863.00,1.1501
4862.00,1.1501
4861.00,1.1501
4860.00,1.1501
4859.00,1.1500
4858.00,1.1500
4857.00,1.1499
4856.00,1.1498
4855.00,1.1498
4854.00,1.1498
4853.00,1.1498
4852.00,1.1498
4851.00,1.1498
4850.00,1.1498
4849.00,1.1498
4848.00,1.1498
4847.00,1.1497
4846.00,1.1497
4845.00,1.1497
4844.00,1.1497
4843.00,1.1497
4842.00,1.1496
4841.00,1.1496
4840.00,1.1495
4839.00,1.1494
4838.00,1.1494
4837.00,1.1493
4836.00,1.1493
4835.00,1.1494
4834.00,1.1494
4833.00,1.1493
4832.00,1.1493
4831.00,1.1492
4830.00,1.1492
4829.00,1.1491
4828.00,1.1491
4827.00,1.1491
4826.00,1.1491
4825.00,1.1491
4824.00,1.1491
4823.00,1.1492
4822.00,1.1492
4821.00,1.1492
4820.00,1.1492
4819.00,1.1491
4818.00,1.1490
4817.00,1.1489
4816.00,1.1488
4815.00,1.1487
4814.00,1.1487
4813.00,1.1487
4812.00,1.1487
4811.00,1.1486
4810.00,1.1485
4809.00,1.1484
4808.00,1.1484
4807.00,1.1484
4806.00,1.1484
4805.00,1.1485
4804.00,1.1485
4803.00,1.1484
4802.00,1.1484
4801.00,1.1483
4800.00,1.1482
4799.00,1.1482
4798.00,1.1482
4797.00,1.1482
4796.00,1.1482
4795.00,1.1481
4794.00,1.1481
4793.00,1.1480
4792.00,1.1480
4791.00,1.1479
4790.00,1.1479
4789.00,1.1478
4788.00,1.1478
4787.00,1.1477
4786.00,1.1477
4785.00,1.1477
4784.00,1.1477
4783.00,1.1477
4782.00,1.1477
4781.00,1.1478
4780.00,1.1478
4779.00,1.1478
4778.00,1.1477
4777.00,1.1477
4776.00,1.1476
4775.00,1.1476
4774.00,1.1475
4773.00,1.1474
4772.00,1.1473
4771.00,1.1473
4770.00,1.1473
4769.00,1.1473
4768.00,1.1473
4767.00,1.1472
4766.00,1.1472
4765.00,1.1471
4764.00,1.1471
4763.00,1.1470
4762.00,1.1469
4761.00,1.1468
4760.00,1.1467
4759.00,1.1467
4758.00,1.1466
4757.00,1.1466
4756.00,1.1466
4755.00,1.1465
4754.00,1.1464
4753.00,1.1463
4752.00,1.1463
4751.00,1.1462
4750.00,1.1461
4749.00,1.1460
4748.00,1.1459
4747.00,1.1458
4746.00,1.1457
4745.00,1.1456
4744.00,1.1455
4743.00,1.1455
4742.00,1.1454
4741.00,1.1453
4740.00,1.1453
4739.00,1.1453
4738.00,1.1453
4737.00,1.1452
4736.00,1.1452
4735.00,1.1451
4734.00,1.1451
4733.00,1.1450
4732.00,1.1450
4731.00,1.1449
4730.00,1.1449
4729.00,1.1448
4728.00,1.1447
4727.00,1.1447
4726.00,1.1446
4725.00,1.1446
4724.00,1.1445
4723.00,1.1445
4722.00,1.1445
4721.00,1.1444
4720.00,1.1444
4719.00,1.1444
4718.00,1.1444
4717.00,1.1444
4716.00,1.1444
4715.00,1.1444
4714.00,1.1444
4713.00,1.1444
4712.00,1.1444
4711.00,1.1444
4710.00,1.1444
4709.00,1.1444
4708.00,1.1444
4707.00,1.1444
4706.00,1.1444
4705.00,1.1444
4704.00,1.1444
4703.00,1.1445
4702.00,1.1446
4701.00,1.1446
4700.00,1.1447
4699.00,1.1447
4698.00,1.1447
4697.00,1.1447
4696.00,1.1446
4695.00,1.1445
4694.00,1.1444
4693.00,1.1443
4692.00,1.1442
4691.00,1.1441
4690.00,1.1440
4689.00,1.1439
4688.00,1.1438
4687.00,1.1438
4686.00,1.1438
4685.00,1.1438
4684.00,1.1437
4683.00,1.1437
4682.00,1.1437
4681.00,1.1437
4680.00,1.1437
4679.00,1.1437
4678.00,1.1437
4677.00,1.1436
4676.00,1.1436
4675.00,1.1436
4674.00,1.1435
4673.00,1.1435
4672.00,1.1435
4671.00,1.1434
4670.00,1.1434
4669.00,1.1434
4668.00,1.1434
4667.00,1.1435
4666.00,1.1435
4665.00,1.1435
4664.00,1.1435
4663.00,1.1435
4662.00,1.1435
4661.00,1.1435
4660.00,1.1434
4659.00,1.1434
4658.00,1.1434
4657.00,1.1434
4656.00,1.1434
4655.00,1.1434
4654.00,1.1434
4653.00,1.1434
4652.00,1.1434
4651.00,1.1434
4650.00,1.1434
4649.00,1.1434
4648.00,1.1434
4647.00,1.1434
4646.00,1.1433
4645.00,1.1433
4644.00,1.1433
4643.00,1.1432
4642.00,1.1432
4641.00,1.1432
4640.00,1.1432
4639.00,1.1433
4638.00,1.1433
4637.00,1.1434
4636.00,1.1434
4635.00,1.1434
4634.00,1.1434
4633.00,1.1433
4632.00,1.1433
4631.00,1.1433
4630.00,1.1433
4629.00,1.1433
4628.00,1.1433
4627.00,1.1433
4626.00,1.1433
4625.00,1.1433
4624.00,1.1434
4623.00,1.1434
4622.00,1.1434
4621.00,1.1434
4620.00,1.1434
4619.00,1.1434
4618.00,1.1434
4617.00,1.1433
4616.00,1.1432
4615.00,1.1432
4614.00,1.1432
4613.00,1.1432
4612.00,1.1432
4611.00,1.1432
4610.00,1.1433
4609.00,1.1433
