Created as New Dataset,Sample 036 By Administrator Date Monday, February 10 2020
cm-1,A
5833.00,1.0450
5832.00,1.0450
5831.00,1.0450
5830.00,1.0450
5829.00,1.0450
5828.00,1.0450
5827.00,1.0450
5826.00,1.0451
5825.00,1.0451
5824.00,1.0452
5823.00,1.0453
5822.00,1.0455
5821.00,1.0458
5820.00,1.0460
5819.00,1.0463
5818.00,1.0465
5817.00,1.0466
5816.00,1.0466
5815.00,1.0463
5814.00,1.0460
5813.00,1.0456
5812.00,1.0453
5811.00,1.0451
5810.00,1.0450
5809.00,1.0449
5808.00,1.0449
5807.00,1.0450
5806.00,1.0449
5805.00,1.0448
5804.00,1.0447
5803.00,1.0446
5802.00,1.0446
5801.00,1.0445
5800.00,1.0445
5799.00,1.0446
5798.00,1.0447
5797.00,1.0448
5796.00,1.0448
5795.00,1.0449
5794.00,1.0450
5793.00,1.0450
5792.00,1.0450
5791.00,1.0451
5790.00,1.0453
5789.00,1.0455
5788.00,1.0456
5787.00,1.0455
5786.00,1.0454
5785.00,1.0451
5784.00,1.0448
5783.00,1.0446
5782.00,1.0445
5781.00,1.0446
5780.00,1.0448
5779.00,1.0451
5778.00,1.0452
5777.00,1.0452
5776.00,1.0451
5775.00,1.0450
5774.00,1.0449
5773.00,1.0448
5772.00,1.0448
5771.00,1.0448
5770.00,1.0449
5769.00,1.0448
5768.00,1.0448
5767.00,1.0448
5766.00,1.0449
5765.00,1.0451
5764.00,1.0453
5763.00,1.0456
5762.00,1.0457
5761.00,1.0456
5760.00,1.0455
5759.00,1.0453
5758.00,1.0453
5757.00,1.0453
5756.00,1.0453
5755.00,1.0452
5754.00,1.0452
5753.00,1.0451
5752.00,1.0450
5751.00,1.0449
5750.00,1.0449
5749.00,1.0449
5748.00,1.0450
5747.00,1.0451
5746.00,1.0452
5745.00,1.0451
5744.00,1.0449
5743.00,1.0448
5742.00,1.0446
5741.00,1.0445
5740.00,1.0445
5739.00,1.0446
5738.00,1.0447
5737.00,1.0450
5736.00,1.0452
5735.00,1.0454
5734.00,1.0455
5733.00,1.0454
5732.00,1.0452
5731.00,1.0450
5730.00,1.0448
5729.00,1.0446
5728.00,1.0446
5727.00,1.0446
5726.00,1.0446
5725.00,1.0447
5724.00,1.0449
5723.00,1.0449
5722.00,1.0449
5721.00,1.0448
5720.00,1.0447
5719.00,1.0447
5718.00,1.0447
5717.00,1.0447
5716.00,1.0447
5715.00,1.0447
5714.00,1.0446
5713.00,1.0446
5712.00,1.0445
5711.00,1.0444
5710.00,1.0444
5709.00,1.0444
5708.00,1.0445
5707.00,1.0447
5706.00,1.0447
5705.00,1.0448
5704.00,1.0449
5703.00,1.0451
5702.00,1.0451
5701.00,1.0452
5700.00,1.0452
5699.00,1.0452
5698.00,1.0451
5697.00,1.0450
5696.00,1.0448
5695.00,1.0448
5694.00,1.0448
5693.00,1.0448
5692.00,1.0449
5691.00,1.0449
5690.00,1.0449
5689.00,1.0447
5688.00,1.0446
5687.00,1.0445
5686.00,1.0444
5685.00,1.0445
5684.00,1.0446
5683.00,1.0448
5682.00,1.0449
5681.00,1.0449
5680.00,1.0448
5679.00,1.0447
5678.00,1.0446
5677.00,1.0446
5676.00,1.0447
5675.00,1.0449
5674.00,1.0450
5673.00,1.0450
5672.00,1.0450
5671.00,1.0449
5670.00,1.0448
5669.00,1.0446
5668.00,1.0445
5667.00,1.0444
5666.00,1.0444
5665.00,1.0444
5664.00,1.0444
5663.00,1.0445
5662.00,1.0445
5661.00,1.0445
5660.00,1.0445
5659.00,1.0445
5658.00,1.0446
5657.00,1.0447
5656.00,1.0448
5655.00,1.0449
5654.00,1.0450
5653.00,1.0450
5652.00,1.0449
5651.00,1.0448
5650.00,1.0446
5649.00,1.0446
5648.00,1.0446
5647.00,1.0446
5646.00,1.0445
5645.00,1.0445
5644.00,1.0445
5643.00,1.0446
5642.00,1.0447
5641.00,1.0448
5640.00,1.0449
5639.00,1.0450
5638.00,1.0449
5637.00,1.0448
5636.00,1.0447
5635.00,1.0447
5634.00,1.0446
5633.00,1.0446
5632.00,1.0447
5631.00,1.0447
5630.00,1.0446
5629.00,1.0444
5628.00,1.0444
5627.00,1.0445
5626.00,1.0446
5625.00,1.0447
5624.00,1.0448
5623.00,1.0449
5622.00,1.0449
5621.00,1.0448
5620.00,1.0446
5619.00,1.0445
5618.00,1.0446
5617.00,1.0446
5616.00,1.0446
5615.00,1.0447
5614.00,1.0447
5613.00,1.0447
5612.00,1.0447
5611.00,1.0447
5610.00,1.0446
5609.00,1.0446
5608.00,1.0445
5607.00,1.0445
5606.00,1.0444
5605.00,1.0443
5604.00,1.0443
5603.00,1.0444
5602.00,1.0445
5601.00,1.0447
5600.00,1.0449
5599.00,1.0450
5598.00,1.0449
5597.00,1.0448
5596.00,1.0446
5595.00,1.0444
5594.00,1.0442
5593.00,1.0441
5592.00,1.0440
5591.00,1.0441
5590.00,1.0442
5589.00,1.0443
5588.00,1.0444
5587.00,1.0445
5586.00,1.0445
5585.00,1.0446
5584.00,1.0446
5583.00,1.0446
5582.00,1.0446
5581.00,1.0445
5580.00,1.0445
5579.00,1.0445
5578.00,1.0445
5577.00,1.0445
5576.00,1.0445
5575.00,1.0445
5574.00,1.0444
5573.00,1.0443
5572.00,1.0443
5571.00,1.0444
5570.00,1.0444
5569.00,1.0445
5568.00,1.0446
5567.00,1.0447
5566.00,1.0446
5565.00,1.0444
5564.00,1.0442
5563.00,1.0441
5562.00,1.0440
5561.00,1.0439
5560.00,1.0439
5559.00,1.0440
5558.00,1.0442
5557.00,1.0443
5556.00,1.0443
5555.00,1.0444
5554.00,1.0444
5553.00,1.0443
5552.00,1.0442
5551.00,1.0442
5550.00,1.0441
5549.00,1.0441
5548.00,1.0442
5547.00,1.0443
5546.00,1.0444
5545.00,1.0443
5544.00,1.0443
5543.00,1.0442
5542.00,1.0442
5541.00,1.0443
5540.00,1.0444
5539.00,1.0446
5538.00,1.0446
5537.00,1.0446
5536.00,1.0446
5535.00,1.0445
5534.00,1.0443
5533.00,1.0442
5532.00,1.0442
5531.00,1.0442
5530.00,1.0442
5529.00,1.0442
5528.00,1.0442
5527.00,1.0443
5526.00,1.0445
5525.00,1.0446
5524.00,1.0447
5523.00,1.0448
5522.00,1.0448
5521.00,1.0448
5520.00,1.0447
5519.00,1.0446
5518.00,1.0446
5517.00,1.0446
5516.00,1.0447
5515.00,1.0448
5514.00,1.0448
5513.00,1.0448
5512.00,1.0446
5511.00,1.0445
5510.00,1.0444
5509.00,1.0443
5508.00,1.0442
5507.00,1.0443
5506.00,1.0443
5505.00,1.0442
5504.00,1.0441
5503.00,1.0440
5502.00,1.0440
5501.00,1.0440
5500.00,1.0440
5499.00,1.0440
5498.00,1.0440
5497.00,1.0440
5496.00,1.0441
5495.00,1.0441
5494.00,1.0440
5493.00,1.0440
5492.00,1.0439
5491.00,1.0439
5490.00,1.0439
5489.00,1.0438
5488.00,1.0438
5487.00,1.0439
5486.00,1.0440
5485.00,1.0440
5484.00,1.0441
5483.00,1.0442
5482.00,1.0442
5481.00,1.0441
5480.00,1.0440
5479.00,1.0440
5478.00,1.0440
5477.00,1.0439
5476.00,1.0437
5475.00,1.0436
5474.00,1.0436
5473.00,1.0436
5472.00,1.0437
5471.00,1.0437
5470.00,1.0437
5469.00,1.0438
5468.00,1.0438
5467.00,1.0439
5466.00,1.0439
5465.00,1.0438
5464.00,1.0438
5463.00,1.0438
5462.00,1.0437
5461.00,1.0436
5460.00,1.0435
5459.00,1.0436
5458.00,1.0437
5457.00,1.0437
5456.00,1.0437
5455.00,1.0438
5454.00,1.0438
5453.00,1.0439
5452.00,1.0438
5451.00,1.0437
5450.00,1.0435
5449.00,1.0434
5448.00,1.0434
5447.00,1.0433
5446.00,1.0431
5445.00,1.0430
5444.00,1.0432
5443.00,1.0435
5442.00,1.0437
5441.00,1.0438
5440.00,1.0440
5439.00,1.0442
5438.00,1.0444
5437.00,1.0443
5436.00,1.0440
5435.00,1.0437
5434.00,1.0435
5433.00,1.0435
5432.00,1.0435
5431.00,1.0436
5430.00,1.0435
5429.00,1.0435
5428.00,1.0435
5427.00,1.0437
5426.00,1.0438
5425.00,1.0439
5424.00,1.0439
5423.00,1.0440
5422.00,1.0441
5421.00,1.0441
5420.00,1.0441
5419.00,1.0440
5418.00,1.0440
5417.00,1.0439
5416.00,1.0438
5415.00,1.0436
5414.00,1.0435
5413.00,1.0434
5412.00,1.0435
5411.00,1.0436
5410.00,1.0436
5409.00,1.0436
5408.00,1.0437
5407.00,1.0438
5406.00,1.0438
5405.00,1.0438
5404.00,1.0438
5403.00,1.0438
5402.00,1.0438
5401.00,1.0437
5400.00,1.0436
5399.00,1.0435
5398.00,1.0434
5397.00,1.0434
5396.00,1.0434
5395.00,1.0434
5394.00,1.0434
5393.00,1.0433
5392.00,1.0434
5391.00,1.0435
5390.00,1.0435
5389.00,1.0435
5388.00,1.0435
5387.00,1.0435
5386.00,1.0434
5385.00,1.0434
5384.00,1.0435
5383.00,1.0435
5382.00,1.0434
5381.00,1.0434
5380.00,1.0435
5379.00,1.0436
5378.00,1.0437
5377.00,1.0437
5376.00,1.0437
5375.00,1.0438
5374.00,1.0437
5373.00,1.0436
5372.00,1.0436
5371.00,1.0437
5370.00,1.0437
5369.00,1.0436
5368.00,1.0436
5367.00,1.0436
5366.00,1.0436
5365.00,1.0436
5364.00,1.0436
5363.00,1.0436
5362.00,1.0436
5361.00,1.0435
5360.00,1.0435
5359.00,1.0435
5358.00,1.0435
5357.00,1.0436
5356.00,1.0437
5355.00,1.0436
5354.00,1.0435
5353.00,1.0434
5352.00,1.0433
5351.00,1.0432
5350.00,1.0431
5349.00,1.0430
5348.00,1.0430
5347.00,1.0432
5346.00,1.0432
5345.00,1.0431
5344.00,1.0430
5343.00,1.0429
5342.00,1.0430
5341.00,1.0430
5340.00,1.0430
5339.00,1.0431
5338.00,1.0432
5337.00,1.0433
5336.00,1.0435
5335.00,1.0436
5334.00,1.0436
5333.00,1.0436
5332.00,1.0436
5331.00,1.0437
5330.00,1.0438
5329.00,1.0438
5328.00,1.0437
5327.00,1.0436
5326.00,1.0436
5325.00,1.0438
5324.00,1.0440
5323.00,1.0441
5322.00,1.0442
5321.00,1.0443
5320.00,1.0443
5319.00,1.0443
5318.00,1.0442
5317.00,1.0440
5316.00,1.0440
5315.00,1.0439
5314.00,1.0439
5313.00,1.0439
5312.00,1.0439
5311.00,1.0440
5310.00,1.0441
5309.00,1.0440
5308.00,1.0440
5307.00,1.0439
5306.00,1.0440
5305.00,1.0441
5304.00,1.0442
5303.00,1.0443
5302.00,1.0444
5301.00,1.0444
5300.00,1.0443
5299.00,1.0443
5298.00,1.0443
5297.00,1.0443
5296.00,1.0442
5295.00,1.0442
5294.00,1.0442
5293.00,1.0442
5292.00,1.0440
5291.00,1.0439
5290.00,1.0439
5289.00,1.0439
5288.00,1.0440
5287.00,1.0441
5286.00,1.0442
5285.00,1.0441
5284.00,1.0441
5283.00,1.0442
5282.00,1.0443
5281.00,1.0443
5280.00,1.0443
5279.00,1.0443
5278.00,1.0443
5277.00,1.0442
5276.00,1.0441
5275.00,1.0441
5274.00,1.0442
5273.00,1.0443
5272.00,1.0444
5271.00,1.0446
5270.00,1.0446
5269.00,1.0445
5268.00,1.0444
5267.00,1.0443
5266.00,1.0442
5265.00,1.0441
5264.00,1.0441
5263.00,1.0442
5262.00,1.0443
5261.00,1.0444
5260.00,1.0444
5259.00,1.0444
5258.00,1.0444
5257.00,1.0444
5256.00,1.0444
5255.00,1.0445
5254.00,1.0446
5253.00,1.0447
5252.00,1.0448
5251.00,1.0449
5250.00,1.0448
5249.00,1.0447
5248.00,1.0446
5247.00,1.0447
5246.00,1.0448
5245.00,1.0448
5244.00,1.0448
5243.00,1.0450
5242.00,1.0452
5241.00,1.0454
5240.00,1.0456
5239.00,1.0457
5238.00,1.0458
5237.00,1.0458
5236.00,1.0457
5235.00,1.0457
5234.00,1.0457
5233.00,1.0457
5232.00,1.0458
5231.00,1.0458
5230.00,1.0457
5229.00,1.0455
5228.00,1.0454
5227.00,1.0453
5226.00,1.0453
5225.00,1.0454
5224.00,1.0455
5223.00,1.0457
5222.00,1.0459
5221.00,1.0460
5220.00,1.0460
5219.00,1.0461
5218.00,1.0462
5217.00,1.0463
5216.00,1.0464
5215.00,1.0464
5214.00,1.0464
5213.00,1.0463
5212.00,1.0461
5211.00,1.0460
5210.00,1.0460
5209.00,1.0460
5208.00,1.0460
5207.00,1.0460
5206.00,1.0461
5205.00,1.0462
5204.00,1.0463
5203.00,1.0465
5202.00,1.0466
5201.00,1.0467
5200.00,1.0468
5199.00,1.0469
5198.00,1.0470
5197.00,1.0471
5196.00,1.0471
5195.00,1.0471
5194.00,1.0471
5193.00,1.0470
5192.00,1.0470
5191.00,1.0470
5190.00,1.0470
5189.00,1.0470
5188.00,1.0471
5187.00,1.0472
5186.00,1.0472
5185.00,1.0472
5184.00,1.0472
5183.00,1.0473
5182.00,1.0474
5181.00,1.0475
5180.00,1.0476
5179.00,1.0477
5178.00,1.0478
5177.00,1.0479
5176.00,1.0480
5175.00,1.0480
5174.00,1.0481
5173.00,1.0480
5172.00,1.0480
5171.00,1.0479
5170.00,1.0479
5169.00,1.0480
5168.00,1.0480
5167.00,1.0481
5166.00,1.0482
5165.00,1.0483
5164.00,1.0483
5163.00,1.0484
5162.00,1.0484
5161.00,1.0485
5160.00,1.0485
5159.00,1.0486
5158.00,1.0486
5157.00,1.0486
5156.00,1.0487
5155.00,1.0487
5154.00,1.0488
5153.00,1.0489
5152.00,1.0490
5151.00,1.0490
5150.00,1.0491
5149.00,1.0492
5148.00,1.0492
5147.00,1.0493
5146.00,1.0493
5145.00,1.0494
5144.00,1.0494
5143.00,1.0494
5142.00,1.0493
5141.00,1.0493
5140.00,1.0494
5139.00,1.0494
5138.00,1.0495
5137.00,1.0497
5136.00,1.0498
5135.00,1.0499
5134.00,1.0499
5133.00,1.0498
5132.00,1.0497
5131.00,1.0496
5130.00,1.0495
5129.00,1.0494
5128.00,1.0493
5127.00,1.0494
5126.00,1.0495
5125.00,1.0496
5124.00,1.0498
5123.00,1.0500
5122.00,1.0502
5121.00,1.0502
5120.00,1.0503
5119.00,1.0503
5118.00,1.0504
5117.00,1.0504
5116.00,1.0505
5115.00,1.0507
5114.00,1.0508
5113.00,1.0508
5112.00,1.0508
5111.00,1.0507
5110.00,1.0506
5109.00,1.0505
5108.00,1.0504
5107.00,1.0504
5106.00,1.0504
5105.00,1.0505
5104.00,1.0505
5103.00,1.0506
5102.00,1.0507
5101.00,1.0507
5100.00,1.0508
5099.00,1.0508
5098.00,1.0509
5097.00,1.0509
5096.00,1.0509
5095.00,1.0510
5094.00,1.0510
5093.00,1.0511
5092.00,1.0511
5091.00,1.0511
5090.00,1.0511
5089.00,1.0511
5088.00,1.0511
5087.00,1.0511
5086.00,1.0511
5085.00,1.0511
5084.00,1.0512
5083.00,1.0513
5082.00,1.0514
5081.00,1.0514
5080.00,1.0514
5079.00,1.0514
5078.00,1.0514
5077.00,1.0514
5076.00,1.0514
5075.00,1.0514
5074.00,1.0514
5073.00,1.0514
5072.00,1.0514
5071.00,1.0515
5070.00,1.0516
5069.00,1.0516
5068.00,1.0516
5067.00,1.0515
5066.00,1.0515
5065.00,1.0515
5064.00,1.0515
5063.00,1.0517
5062.00,1.0518
5061.00,1.0519
5060.00,1.0519
5059.00,1.0519
5058.00,1.0518
5057.00,1.0518
5056.00,1.0518
5055.00,1.0519
5054.00,1.0520
5053.00,1.0520
5052.00,1.0520
5051.00,1.0520
5050.00,1.0519
5049.00,1.0519
5048.00,1.0519
5047.00,1.0519
5046.00,1.0519
5045.00,1.0519
5044.00,1.0519
5043.00,1.0520
5042.00,1.0521
5041.00,1.0521
5040.00,1.0522
5039.00,1.0522
5038.00,1.0521
5037.00,1.0521
5036.00,1.0521
5035.00,1.0521
5034.00,1.0522
5033.00,1.0522
5032.00,1.0521
5031.00,1.0521
5030.00,1.0521
5029.00,1.0521
5028.00,1.0522
5027.00,1.0523
5026.00,1.0524
5025.00,1.0525
5024.00,1.0525
5023.00,1.0524
5022.00,1.0524
5021.00,1.0523
5020.00,1.0523
5019.00,1.0523
5018.00,1.0524
5017.00,1.0524
5016.00,1.0524
5015.00,1.0524
5014.00,1.0524
5013.00,1.0523
5012.00,1.0522
5011.00,1.0522
5010.00,1.0522
5009.00,1.0522
5008.00,1.0522
5007.00,1.0522
5006.00,1.0523
5005.00,1.0523
5004.00,1.0524
5003.00,1.0525
5002.00,1.0524
5001.00,1.0524
5000.00,1.0523
4999.00,1.0523
4998.00,1.0524
4997.00,1.0524
4996.00,1.0525
4995.00,1.0526
4994.00,1.0526
4993.00,1.0526
4992.00,1.0525
4991.00,1.0525
4990.00,1.0525
4989.00,1.0525
4988.00,1.0525
4987.00,1.0526
4986.00,1.0527
4985.00,1.0527
4984.00,1.0526
4983.00,1.0526
4982.00,1.0525
4981.00,1.0523
4980.00,1.0522
4979.00,1.0522
4978.00,1.0522
4977.00,1.0522
4976.00,1.0523
4975.00,1.0523
4974.00,1.0523
4973.00,1.0524
4972.00,1.0524
4971.00,1.0524
4970.00,1.0524
4969.00,1.0524
4968.00,1.0524
4967.00,1.0524
4966.00,1.0524
4965.00,1.0524
4964.00,1.0525
4963.00,1.0526
4962.00,1.0526
4961.00,1.0526
4960.00,1.0526
4959.00,1.0526
4958.00,1.0525
4957.00,1.0525
4956.00,1.0525
4955.00,1.0526
4954.00,1.0526
4953.00,1.0526
4952.00,1.0526
4951.00,1.0525
4950.00,1.0524
4949.00,1.0523
4948.00,1.0523
4947.00,1.0523
4946.00,1.0524
4945.00,1.0526
4944.00,1.0527
4943.00,1.0528
4942.00,1.0528
4941.00,1.0527
4940.00,1.0526
4939.00,1.0524
4938.00,1.0524
4937.00,1.0523
4936.00,1.0523
4935.00,1.0524
4934.00,1.0524
4933.00,1.0524
4932.00,1.0524
4931.00,1.0524
4930.00,1.0525
4929.00,1.0525
4928.00,1.0526
4927.00,1.0526
4926.00,1.0525
4925.00,1.0525
4924.00,1.0524
4923.00,1.0524
4922.00,1.0523
4921.00,1.0522
4920.00,1.0522
4919.00,1.0522
4918.00,1.0521
4917.00,1.0521
4916.00,1.0521
4915.00,1.0522
4914.00,1.0522
4913.00,1.0523
4912.00,1.0523
4911.00,1.0523
4910.00,1.0523
4909.00,1.0523
4908.00,1.0523
4907.00,1.0522
4906.00,1.0522
4905.00,1.0522
4904.00,1.0521
4903.00,1.0521
4902.00,1.0521
4901.00,1.0521
4900.00,1.0521
4899.00,1.0521
4898.00,1.0521
4897.00,1.0520
4896.00,1.0520
4895.00,1.0519
4894.00,1.0519
4893.00,1.0519
4892.00,1.0519
4891.00,1.0519
4890.00,1.0519
4889.00,1.0519
4888.00,1.0518
4887.00,1.0518
4886.00,1.0518
4885.00,1.0518
4884.00,1.0517
4883.00,1.0517
4882.00,1.0516
4881.00,1.0514
4880.00,1.0512
4879.00,1.0511
4878.00,1.0510
4877.00,1.0510
4876.00,1.0512
4875.00,1.0513
4874.00,1.0515
4873.00,1.0516
4872.00,1.0517
4871.00,1.0517
4870.00,1.0517
4869.00,1.0517
4868.00,1.0517
4867.00,1.0517
4866.00,1.0517
4865.00,1.0517
4864.00,1.0517
4863.00,1.0517
4862.00,1.0516
4861.00,1.0516
4860.00,1.0516
4859.00,1.0517
4858.00,1.0517
4857.00,1.0517
4856.00,1.0517
4855.00,1.0516
4854.00,1.0516
4853.00,1.0516
4852.00,1.0516
4851.00,1.0516
4850.00,1.0516
4849.00,1.0516
4848.00,1.0516
4847.00,1.0516
4846.00,1.0515
4845.00,1.0514
4844.00,1.0513
4843.00,1.0513
4842.00,1.0512
4841.00,1.0512
4840.00,1.0512
4839.00,1.0512
4838.00,1.0512
4837.00,1.0512
4836.00,1.0513
4835.00,1.0513
4834.00,1.0512
4833.00,1.0511
4832.00,1.0511
4831.00,1.0510
4830.00,1.0510
4829.00,1.0511
4828.00,1.0511
4827.00,1.0510
4826.00,1.0510
4825.00,1.0509
4824.00,1.0508
4823.00,1.0508
4822.00,1.0508
4821.00,1.0508
4820.00,1.0508
4819.00,1.0508
4818.00,1.0509
4817.00,1.0509
4816.00,1.0509
4815.00,1.0508
4814.00,1.0507
4813.00,1.0505
4812.00,1.0504
4811.00,1.0503
4810.00,1.0503
4809.00,1.0503
4808.00,1.0503
4807.00,1.0503
4806.00,1.0503
4805.00,1.0503
4804.00,1.0503
4803.00,1.0502
4802.00,1.0501
4801.00,1.0500
4800.00,1.0499
4799.00,1.0499
4798.00,1.0499
4797.00,1.0499
4796.00,1.0499
4795.00,1.0499
4794.00,1.0499
4793.00,1.0498
4792.00,1.0497
4791.00,1.0496
4790.00,1.0495
4789.00,1.0494
4788.00,1.0493
4787.00,1.0493
4786.00,1.0493
4785.00,1.0493
4784.00,1.0493
4783.00,1.0494
4782.00,1.0494
4781.00,1.0494
4780.00,1.0494
4779.00,1.0494
4778.00,1.0494
4777.00,1.0493
4776.00,1.0492
4775.00,1.0492
4774.00,1.0492
4773.00,1.0492
4772.00,1.0492
4771.00,1.0491
4770.00,1.0490
4769.00,1.0488
4768.00,1.0487
4767.00,1.0487
4766.00,1.0487
4765.00,1.0487
4764.00,1.0487
4763.00,1.0487
4762.00,1.0487
4761.00,1.0485
4760.00,1.0484
4759.00,1.0483
4758.00,1.0482
4757.00,1.0481
4756.00,1.0480
4755.00,1.0478
4754.00,1.0478
4753.00,1.0477
4752.00,1.0477
4751.00,1.0476
4750.00,1.0476
4749.00,1.0476
4748.00,1.0475
4747.00,1.0475
4746.00,1.0475
4745.00,1.0474
4744.00,1.0473
4743.00,1.0473
4742.00,1.0472
4741.00,1.0471
4740.00,1.0471
4739.00,1.0470
4738.00,1.0468
4737.00,1.0467
4736.00,1.0466
4735.00,1.0465
4734.00,1.0464
4733.00,1.0464
4732.00,1.0463
4731.00,1.0463
4730.00,1.0464
4729.00,1.0463
4728.00,1.0463
4727.00,1.0462
4726.00,1.0461
4725.00,1.0461
4724.00,1.0460
4723.00,1.0460
4722.00,1.0460
4721.00,1.0460
4720.00,1.0460
4719.00,1.0459
4718.00,1.0459
4717.00,1.0458
4716.00,1.0458
4715.00,1.0458
4714.00,1.0457
4713.00,1.0457
4712.00,1.0458
4711.00,1.0458
4710.00,1.0458
4709.00,1.0459
4708.00,1.0459
4707.00,1.0459
4706.00,1.0459
4705.00,1.0459
4704.00,1.0460
4703.00,1.0460
4702.00,1.0461
4701.00,1.0462
4700.00,1.0463
4699.00,1.0463
4698.00,1.0463
4697.00,1.0462
4696.00,1.0460
4695.00,1.0458
4694.00,1.0457
4693.00,1.0456
4692.00,1.0455
4691.00,1.0456
4690.00,1.0456
4689.00,1.0456
4688.00,1.0455
4687.00,1.0454
4686.00,1.0453
4685.00,1.0452
4684.00,1.0452
4683.00,1.0452
4682.00,1.0452
4681.00,1.0452
4680.00,1.0452
4679.00,1.0452
4678.00,1.0451
4677.00,1.0450
4676.00,1.0450
4675.00,1.0449
4674.00,1.0449
4673.00,1.0449
4672.00,1.0450
4671.00,1.0450
4670.00,1.0451
4669.00,1.0451
4668.00,1.0451
4667.00,1.0451
4666.00,1.0450
4665.00,1.0450
4664.00,1.0449
4663.00,1.0449
4662.00,1.0449
4661.00,1.0449
4660.00,1.0449
4659.00,1.0450
4658.00,1.0450
4657.00,1.0450
4656.00,1.0449
4655.00,1.0449
4654.00,1.0449
4653.00,1.0448
4652.00,1.0448
4651.00,1.0448
4650.00,1.0448
4649.00,1.0447
4648.00,1.0448
4647.00,1.0448
4646.00,1.0449
4645.00,1.0449
4644.00,1.0448
4643.00,1.0448
4642.00,1.0448
4641.00,1.0449
4640.00,1.0449
4639.00,1.0450
4638.00,1.0450
4637.00,1.0450
4636.00,1.0450
4635.00,1.0450
4634.00,1.0450
4633.00,1.0450
4632.00,1.0449
4631.00,1.0449
4630.00,1.0448
4629.00,1.0448
4628.00,1.0447
4627.00,1.0448
4626.00,1.0448
4625.00,1.0448
4624.00,1.0449
4623.00,1.0449
4622.00,1.0448
4621.00,1.0447
4620.00,1.0447
4619.00,1.0447
4618.00,1.0448
4617.00,1.0449
4616.00,1.0450
4615.00,1.0450
4614.00,1.0450
4613.00,1.0450
4612.00,1.0450
4611.00,1.0450
4610.00,1.0450
4609.00,1.0449
