Created as New Dataset,Sample 031 By Administrator Date Monday, February 10 2020
cm-1,A
4636.00,1.1372
4635.00,1.1372
4634.00,1.1373
4633.00,1.1373
4632.00,1.1372
4631.00,1.1372
4630.00,1.1372
4629.00,1.1372
4628.00,1.1372
4627.00,1.1372
4626.00,1.1372
4625.00,1.1372
4624.00,1.1372
4623.00,1.1372
4622.00,1.1372
4621.00,1.1372
4620.00,1.1372
4619.00,1.1371
4618.00,1.1371
4617.00,1.1371
4616.00,1.1371
4615.00,1.1371
4614.00,1.1371
4613.00,1.1371
4612.00,1.1371
4611.00,1.1371
4610.00,1.1371
4609.00,1.1371
4608.00,1.1371
4607.00,1.1372
4606.00,1.1372
4605.00,1.1372
4604.00,1.1372
4603.00,1.1372
4602.00,1.1372
4601.00,1.1372
4600.00,1.1371
4599.00,1.1371
4598.00,1.1371
4597.00,1.1371
4596.00,1.1371
4595.00,1.1370
4594.00,1.1370
4593.00,1.1370
4592.00,1.1370
4591.00,1.1370
4590.00,1.1370
4589.00,1.1370
4588.00,1.1370
4587.00,1.1370
4586.00,1.1370
4585.00,1.1369
4584.00,1.1369
4583.00,1.1369
4582.00,1.1369
4581.00,1.1369
4580.00,1.1370
4579.00,1.1370
4578.00,1.1371
4577.00,1.1371
4576.00,1.1370
4575.00,1.1370
4574.00,1.1370
4573.00,1.1369
4572.00,1.1370
4571.00,1.1370
4570.00,1.1370
4569.00,1.1370
4568.00,1.1369
4567.00,1.1369
4566.00,1.1369
4565.00,1.1369
4564.00,1.1369
4563.00,1.1369
4562.00,1.1369
4561.00,1.1369
4560.00,1.1368
4559.00,1.1368
4558.00,1.1368
4557.00,1.1368
4556.00,1.1368
4555.00,1.1368
4554.00,1.1369
4553.00,1.1368
4552.00,1.1368
4551.00,1.1368
4550.00,1.1368
4549.00,1.1368
4548.00,1.1368
4547.00,1.1368
4546.00,1.1368
4545.00,1.1367
4544.00,1.1368
4543.00,1.1368
4542.00,1.1368
4541.00,1.1368
4540.00,1.1367
4539.00,1.1367
4538.00,1.1367
4537.00,1.1366
4536.00,1.1366
4535.00,1.1366
4534.00,1.1366
4533.00,1.1365
4532.00,1.1365
4531.00,1.1365
4530.00,1.1365
4529.00,1.1366
4528.00,1.1366
4527.00,1.1366
4526.00,1.1366
4525.00,1.1366
4524.00,1.1366
4523.00,1.1366
4522.00,1.1366
4521.00,1.1366
4520.00,1.1365
4519.00,1.1365
4518.00,1.1365
4517.00,1.1365
4516.00,1.1364
4515.00,1.1364
4514.00,1.1364
4513.00,1.1364
4512.00,1.1363
4511.00,1.1363
4510.00,1.1363
4509.00,1.1363
4508.00,1.1363
4507.00,1.1363
4506.00,1.1363
4505.00,1.1363
4504.00,1.1363
4503.00,1.1363
4502.00,1.1363
4501.00,1.1364
4500.00,1.1364
4499.00,1.1364
4498.00,1.1364
4497.00,1.1364
4496.00,1.1363
4495.00,1.1363
4494.00,1.1363
4493.00,1.1363
4492.00,1.1363
4491.00,1.1363
4490.00,1.1363
4489.00,1.1363
4488.00,1.1363
4487.00,1.1363
4486.00,1.1363
4485.00,1.1362
4484.00,1.1363
4483.00,1.1363
4482.00,1.1363
4481.00,1.1364
4480.00,1.1364
4479.00,1.1365
4478.00,1.1365
4477.00,1.1365
4476.00,1.1365
4475.00,1.1364
4474.00,1.1364
4473.00,1.1364
4472.00,1.1364
4471.00,1.1364
4470.00,1.1364
4469.00,1.1364
4468.00,1.1364
4467.00,1.1364
4466.00,1.1364
4465.00,1.1363
4464.00,1.1363
4463.00,1.1363
4462.00,1.1362
4461.00,1.1362
4460.00,1.1361
4459.00,1.1361
4458.00,1.1362
4457.00,1.1362
4456.00,1.1362
4455.00,1.1362
4454.00,1.1362
4453.00,1.1361
4452.00,1.1361
4451.00,1.1361
4450.00,1.1361
4449.00,1.1361
4448.00,1.1361
4447.00,1.1361
4446.00,1.1361
4445.00,1.1361
4444.00,1.1361
4443.00,1.1362
4442.00,1.1362
4441.00,1.1362
4440.00,1.1362
4439.00,1.1362
4438.00,1.1362
4437.00,1.1362
4436.00,1.1361
4435.00,1.1361
4434.00,1.1361
4433.00,1.1360
4432.00,1.1360
4431.00,1.1360
4430.00,1.1361
4429.00,1.1361
4428.00,1.1361
4427.00,1.1360
4426.00,1.1360
4425.00,1.1360
4424.00,1.1360
4423.00,1.1360
4422.00,1.1360
4421.00,1.1360
4420.00,1.1360
4419.00,1.1360
4418.00,1.1361
4417.00,1.1361
4416.00,1.1361
4415.00,1.1360
4414.00,1.1360
4413.00,1.1360
4412.00,1.1360
4411.00,1.1361
4410.00,1.1361
4409.00,1.1361
4408.00,1.1361
4407.00,1.1361
4406.00,1.1360
4405.00,1.1360
4404.00,1.1359
4403.00,1.1359
4402.00,1.1360
4401.00,1.1360
4400.00,1.1360
4399.00,1.1360
4398.00,1.1360
4397.00,1.1360
4396.00,1.1361
4395.00,1.1361
4394.00,1.1361
4393.00,1.1361
4392.00,1.1361
4391.00,1.1361
4390.00,1.1361
4389.00,1.1361
4388.00,1.1361
4387.00,1.1361
4386.00,1.1361
4385.00,1.1361
4384.00,1.1361
4383.00,1.1362
4382.00,1.1362
4381.00,1.1362
4380.00,1.1361
4379.00,1.1361
4378.00,1.1362
4377.00,1.1362
4376.00,1.1362
4375.00,1.1362
4374.00,1.1362
4373.00,1.1362
4372.00,1.1362
4371.00,1.1362
4370.00,1.1363
4369.00,1.1364
4368.00,1.1364
4367.00,1.1365
4366.00,1.1365
4365.00,1.1365
4364.00,1.1365
4363.00,1.1365
4362.00,1.1365
4361.00,1.1364
4360.00,1.1364
4359.00,1.1364
4358.00,1.1364
4357.00,1.1364
4356.00,1.1364
4355.00,1.1364
4354.00,1.1365
4353.00,1.1365
4352.00,1.1365
4351.00,1.1365
4350.00,1.1365
4349.00,1.1365
4348.00,1.1365
4347.00,1.1366
4346.00,1.1366
4345.00,1.1366
4344.00,1.1366
4343.00,1.1366
4342.00,1.1366
4341.00,1.1365
4340.00,1.1365
4339.00,1.1365
4338.00,1.1365
4337.00,1.1365
4336.00,1.1366
4335.00,1.1367
4334.00,1.1367
4333.00,1.1367
4332.00,1.1367
4331.00,1.1367
4330.00,1.1367
4329.00,1.1367
4328.00,1.1367
4327.00,1.1367
4326.00,1.1367
4325.00,1.1366
4324.00,1.1366
4323.00,1.1367
4322.00,1.1367
4321.00,1.1367
4320.00,1.1367
4319.00,1.1367
4318.00,1.1368
4317.00,1.1368
4316.00,1.1368
4315.00,1.1368
4314.00,1.1368
4313.00,1.1368
4312.00,1.1368
4311.00,1.1368
4310.00,1.1368
4309.00,1.1368
4308.00,1.1369
4307.00,1.1369
4306.00,1.1369
4305.00,1.1368
4304.00,1.1368
4303.00,1.1369
4302.00,1.1369
4301.00,1.1369
4300.00,1.1370
4299.00,1.1370
4298.00,1.1370
4297.00,1.1370
4296.00,1.1370
4295.00,1.1371
4294.00,1.1371
4293.00,1.1371
4292.00,1.1370
4291.00,1.1370
4290.00,1.1370
4289.00,1.1370
4288.00,1.1371
4287.00,1.1371
4286.00,1.1372
4285.00,1.1373
4284.00,1.1373
4283.00,1.1373
4282.00,1.1373
4281.00,1.1373
4280.00,1.1373
4279.00,1.1374
4278.00,1.1374
4277.00,1.1374
4276.00,1.1374
4275.00,1.1374
4274.00,1.1374
4273.00,1.1374
4272.00,1.1373
4271.00,1.1373
4270.00,1.1373
4269.00,1.1373
4268.00,1.1373
4267.00,1.1373
4266.00,1.1373
4265.00,1.1373
4264.00,1.1373
4263.00,1.1373
4262.00,1.1374
4261.00,1.1374
4260.00,1.1374
4259.00,1.1375
4258.00,1.1375
4257.00,1.1375
4256.00,1.1374
4255.00,1.1374
4254.00,1.1374
4253.00,1.1374
4252.00,1.1375
4251.00,1.1375
4250.00,1.1375
4249.00,1.1375
4248.00,1.1375
4247.00,1.1375
4246.00,1.1375
4245.00,1.1375
4244.00,1.1375
4243.00,1.1375
4242.00,1.1375
4241.00,1.1375
4240.00,1.1375
4239.00,1.1375
4238.00,1.1375
4237.00,1.1375
4236.00,1.1375
4235.00,1.1375
4234.00,1.1375
4233.00,1.1375
4232.00,1.1375
4231.00,1.1375
4230.00,1.1375
4229.00,1.1375
4228.00,1.1375
4227.00,1.1375
4226.00,1.1375
4225.00,1.1375
4224.00,1.1375
4223.00,1.1375
4222.00,1.1375
4221.00,1.1374
4220.00,1.1374
4219.00,1.1374
4218.00,1.1374
4217.00,1.1374
4216.00,1.1374
4215.00,1.1374
4214.00,1.1374
4213.00,1.1374
4212.00,1.1374
4211.00,1.1374
4210.00,1.1374
4209.00,1.1374
4208.00,1.1374
4207.00,1.1374
4206.00,1.1374
4205.00,1.1374
4204.00,1.1373
4203.00,1.1374
4202.00,1.1374
4201.00,1.1374
4200.00,1.1374
4199.00,1.1374
4198.00,1.1375
4197.00,1.1375
4196.00,1.1375
4195.00,1.1375
4194.00,1.1374
4193.00,1.1374
4192.00,1.1374
4191.00,1.1374
4190.00,1.1375
4189.00,1.1375
4188.00,1.1376
4187.00,1.1376
4186.00,1.1376
4185.00,1.1375
4184.00,1.1375
4183.00,1.1375
4182.00,1.1375
4181.00,1.1375
4180.00,1.1375
4179.00,1.1375
4178.00,1.1375
4177.00,1.1375
4176.00,1.1375
4175.00,1.1374
4174.00,1.1374
4173.00,1.1374
4172.00,1.1374
4171.00,1.1375
4170.00,1.1375
4169.00,1.1374
4168.00,1.1374
4167.00,1.1374
4166.00,1.1374
4165.00,1.1374
4164.00,1.1374
4163.00,1.1374
4162.00,1.1374
4161.00,1.1374
4160.00,1.1374
4159.00,1.1374
4158.00,1.1374
4157.00,1.1374
4156.00,1.1375
4155.00,1.1375
4154.00,1.1375
4153.00,1.1374
4152.00,1.1373
4151.00,1.1372
4150.00,1.1372
4149.00,1.1371
4148.00,1.1371
4147.00,1.1371
4146.00,1.1371
4145.00,1.1372
4144.00,1.1372
4143.00,1.1372
4142.00,1.1372
4141.00,1.1371
4140.00,1.1371
4139.00,1.1371
4138.00,1.1371
4137.00,1.1371
4136.00,1.1371
4135.00,1.1370
4134.00,1.1370
4133.00,1.1370
4132.00,1.1369
4131.00,1.1369
4130.00,1.1369
4129.00,1.1369
4128.00,1.1369
4127.00,1.1370
4126.00,1.1370
4125.00,1.1370
4124.00,1.1370
4123.00,1.1370
4122.00,1.1370
4121.00,1.1370
4120.00,1.1370
4119.00,1.1370
4118.00,1.1370
4117.00,1.1369
4116.00,1.1369
4115.00,1.1369
4114.00,1.1369
4113.00,1.1369
4112.00,1.1369
4111.00,1.1369
4110.00,1.1369
4109.00,1.1369
4108.00,1.1369
4107.00,1.1368
4106.00,1.1368
4105.00,1.1368
4104.00,1.1368
4103.00,1.1368
4102.00,1.1367
4101.00,1.1367
4100.00,1.1367
4099.00,1.1367
4098.00,1.1367
4097.00,1.1367
4096.00,1.1368
4095.00,1.1368
4094.00,1.1368
4093.00,1.1368
4092.00,1.1368
4091.00,1.1368
4090.00,1.1368
4089.00,1.1368
4088.00,1.1368
4087.00,1.1368
4086.00,1.1368
4085.00,1.1368
4084.00,1.1368
4083.00,1.1368
4082.00,1.1368
4081.00,1.1367
4080.00,1.1368
4079.00,1.1368
4078.00,1.1368
4077.00,1.1368
4076.00,1.1368
4075.00,1.1368
4074.00,1.1367
4073.00,1.1367
4072.00,1.1367
4071.00,1.1367
4070.00,1.1367
4069.00,1.1367
4068.00,1.1366
4067.00,1.1366
4066.00,1.1366
4065.00,1.1365
4064.00,1.1365
4063.00,1.1365
4062.00,1.1365
4061.00,1.1365
4060.00,1.1365
4059.00,1.1365
4058.00,1.1364
4057.00,1.1364
4056.00,1.1364
4055.00,1.1364
4054.00,1.1364
4053.00,1.1364
4052.00,1.1364
4051.00,1.1364
4050.00,1.1364
4049.00,1.1364
4048.00,1.1364
4047.00,1.1364
4046.00,1.1363
4045.00,1.1363
4044.00,1.1363
4043.00,1.1363
4042.00,1.1363
4041.00,1.1362
4040.00,1.1362
4039.00,1.1362
4038.00,1.1361
4037.00,1.1361
4036.00,1.1361
4035.00,1.1361
4034.00,1.1361
4033.00,1.1361
4032.00,1.1361
4031.00,1.1361
4030.00,1.1361
4029.00,1.1361
4028.00,1.1360
4027.00,1.1360
4026.00,1.1360
4025.00,1.1360
4024.00,1.1360
4023.00,1.1360
4022.00,1.1359
4021.00,1.1359
4020.00,1.1359
4019.00,1.1359
4018.00,1.1359
4017.00,1.1359
4016.00,1.1359
4015.00,1.1358
4014.00,1.1358
4013.00,1.1358
4012.00,1.1358
4011.00,1.1357
4010.00,1.1357
4009.00,1.1357
4008.00,1.1356
4007.00,1.1356
4006.00,1.1356
4005.00,1.1355
4004.00,1.1355
4003.00,1.1355
4002.00,1.1355
4001.00,1.1355
4000.00,1.1355
3999.00,1.1355
3998.00,1.1355
3997.00,1.1355
3996.00,1.1355
3995.00,1.1355
3994.00,1.1355
3993.00,1.1355
3992.00,1.1354
3991.00,1.1354
3990.00,1.1353
3989.00,1.1353
3988.00,1.1353
3987.00,1.1352
3986.00,1.1352
3985.00,1.1352
3984.00,1.1351
3983.00,1.1351
3982.00,1.1351
3981.00,1.1351
3980.00,1.1350
3979.00,1.1350
3978.00,1.1350
3977.00,1.1350
3976.00,1.1349
3975.00,1.1349
3974.00,1.1349
3973.00,1.1349
3972.00,1.1348
3971.00,1.1348
3970.00,1.1347
3969.00,1.1346
3968.00,1.1346
3967.00,1.1346
3966.00,1.1345
3965.00,1.1345
3964.00,1.1344
3963.00,1.1344
3962.00,1.1343
3961.00,1.1343
3960.00,1.1342
3959.00,1.1342
3958.00,1.1341
3957.00,1.1341
3956.00,1.1341
3955.00,1.1341
3954.00,1.1341
3953.00,1.1341
3952.00,1.1341
3951.00,1.1340
3950.00,1.1339
3949.00,1.1338
3948.00,1.1337
3947.00,1.1336
3946.00,1.1336
3945.00,1.1336
3944.00,1.1336
3943.00,1.1335
3942.00,1.1334
3941.00,1.1333
3940.00,1.1332
3939.00,1.1331
3938.00,1.1330
3937.00,1.1329
3936.00,1.1329
3935.00,1.1328
3934.00,1.1327
3933.00,1.1326
3932.00,1.1326
3931.00,1.1326
3930.00,1.1326
3929.00,1.1326
3928.00,1.1326
3927.00,1.1325
3926.00,1.1325
3925.00,1.1324
3924.00,1.1324
3923.00,1.1323
3922.00,1.1322
3921.00,1.1320
3920.00,1.1318
3919.00,1.1317
3918.00,1.1316
3917.00,1.1315
3916.00,1.1315
3915.00,1.1314
3914.00,1.1314
3913.00,1.1313
3912.00,1.1313
3911.00,1.1312
3910.00,1.1312
3909.00,1.1312
3908.00,1.1313
3907.00,1.1313
3906.00,1.1313
3905.00,1.1311
3904.00,1.1310
3903.00,1.1308
3902.00,1.1306
3901.00,1.1304
3900.00,1.1303
3899.00,1.1303
3898.00,1.1303
3897.00,1.1303
3896.00,1.1303
3895.00,1.1303
3894.00,1.1304
3893.00,1.1303
3892.00,1.1302
3891.00,1.1300
3890.00,1.1300
3889.00,1.1298
3888.00,1.1296
3887.00,1.1294
3886.00,1.1293
3885.00,1.1294
3884.00,1.1296
3883.00,1.1296
3882.00,1.1295
3881.00,1.1293
3880.00,1.1292
3879.00,1.1293
3878.00,1.1293
3877.00,1.1292
3876.00,1.1291
3875.00,1.1290
3874.00,1.1290
3873.00,1.1291
3872.00,1.1289
3871.00,1.1286
3870.00,1.1284
3869.00,1.1285
3868.00,1.1286
3867.00,1.1286
3866.00,1.1284
3865.00,1.1284
3864.00,1.1284
3863.00,1.1283
3862.00,1.1281
3861.00,1.1279
3860.00,1.1278
3859.00,1.1277
3858.00,1.1276
3857.00,1.1276
3856.00,1.1277
3855.00,1.1276
3854.00,1.1273
3853.00,1.1271
3852.00,1.1270
3851.00,1.1268
3850.00,1.1267
3849.00,1.1267
3848.00,1.1268
3847.00,1.1268
3846.00,1.1269
3845.00,1.1269
3844.00,1.1269
3843.00,1.1269
3842.00,1.1269
3841.00,1.1267
3840.00,1.1266
3839.00,1.1266
3838.00,1.1267
3837.00,1.1266
3836.00,1.1265
3835.00,1.1264
3834.00,1.1263
3833.00,1.1262
3832.00,1.1260
3831.00,1.1260
3830.00,1.1260
3829.00,1.1260
3828.00,1.1259
3827.00,1.1258
3826.00,1.1258
3825.00,1.1259
3824.00,1.1259
3823.00,1.1258
3822.00,1.1255
3821.00,1.1254
3820.00,1.1254
3819.00,1.1254
3818.00,1.1251
3817.00,1.1249
3816.00,1.1248
3815.00,1.1250
3814.00,1.1251
3813.00,1.1250
3812.00,1.1249
3811.00,1.1249
3810.00,1.1249
3809.00,1.1249
3808.00,1.1248
3807.00,1.1247
3806.00,1.1247
3805.00,1.1246
3804.00,1.1245
3803.00,1.1243
3802.00,1.1243
3801.00,1.1246
3800.00,1.1248
3799.00,1.1247
3798.00,1.1245
3797.00,1.1243
3796.00,1.1243
3795.00,1.1243
3794.00,1.1243
3793.00,1.1242
3792.00,1.1242
3791.00,1.1243
3790.00,1.1243
3789.00,1.1243
3788.00,1.1243
3787.00,1.1243
3786.00,1.1242
3785.00,1.1241
3784.00,1.1241
3783.00,1.1241
3782.00,1.1240
3781.00,1.1239
3780.00,1.1237
3779.00,1.1237
3778.00,1.1237
3777.00,1.1236
3776.00,1.1236
3775.00,1.1235
3774.00,1.1235
3773.00,1.1236
3772.00,1.1235
3771.00,1.1233
3770.00,1.1233
3769.00,1.1233
3768.00,1.1233
3767.00,1.1231
3766.00,1.1230
3765.00,1.1229
3764.00,1.1229
3763.00,1.1229
3762.00,1.1228
3761.00,1.1228
3760.00,1.1228
3759.00,1.1228
3758.00,1.1227
3757.00,1.1225
3756.00,1.1223
3755.00,1.1221
3754.00,1.1219
3753.00,1.1218
3752.00,1.1217
3751.00,1.1215
3750.00,1.1213
3749.00,1.1211
3748.00,1.1211
3747.00,1.1210
3746.00,1.1209
3745.00,1.1208
3744.00,1.1210
3743.00,1.1212
3742.00,1.1212
3741.00,1.1210
3740.00,1.1209
3739.00,1.1210
3738.00,1.1210
3737.00,1.1210
3736.00,1.1211
3735.00,1.1213
3734.00,1.1213
3733.00,1.1211
3732.00,1.1210
3731.00,1.1210
3730.00,1.1211
3729.00,1.1211
3728.00,1.1211
3727.00,1.1212
3726.00,1.1214
3725.00,1.1215
3724.00,1.1215
3723.00,1.1214
3722.00,1.1214
3721.00,1.1214
3720.00,1.1214
3719.00,1.1214
3718.00,1.1213
3717.00,1.1213
3716.00,1.1213
3715.00,1.1212
3714.00,1.1211
3713.00,1.1211
3712.00,1.1211
3711.00,1.1211
3710.00,1.1210
3709.00,1.1211
3708.00,1.1211
3707.00,1.1212
3706.00,1.1214
3705.00,1.1215
3704.00,1.1217
3703.00,1.1217
3702.00,1.1218
3701.00,1.1219
3700.00,1.1220
3699.00,1.1220
3698.00,1.1221
3697.00,1.1221
3696.00,1.1223
3695.00,1.1224
3694.00,1.1225
3693.00,1.1226
3692.00,1.1226
3691.00,1.1226
3690.00,1.1225
3689.00,1.1224
3688.00,1.1225
3687.00,1.1227
3686.00,1.1229
3685.00,1.1231
3684.00,1.1233
3683.00,1.1236
3682.00,1.1238
3681.00,1.1239
3680.00,1.1241
3679.00,1.1243
3678.00,1.1245
3677.00,1.1245
3676.00,1.1245
3675.00,1.1248
3674.00,1.1252
3673.00,1.1255
3672.00,1.1256
3671.00,1.1257
3670.00,1.1260
3669.00,1.1264
3668.00,1.1267
3667.00,1.1270
3666.00,1.1273
3665.00,1.1276
3664.00,1.1280
3663.00,1.1283
3662.00,1.1286
3661.00,1.1288
3660.00,1.1291
3659.00,1.1293
3658.00,1.1295
3657.00,1.1296
3656.00,1.1299
3655.00,1.1302
3654.00,1.1305
3653.00,1.1306
3652.00,1.1306
3651.00,1.1308
3650.00,1.1311
3649.00,1.1314
3648.00,1.1317
3647.00,1.1320
3646.00,1.1324
3645.00,1.1327
3644.00,1.1331
3643.00,1.1334
3642.00,1.1337
3641.00,1.1340
3640.00,1.1342
3639.00,1.1344
3638.00,1.1345
3637.00,1.1347
3636.00,1.1349
3635.00,1.1349
3634.00,1.1350
3633.00,1.1351
3632.00,1.1352
3631.00,1.1352
3630.00,1.1351
3629.00,1.1352
3628.00,1.1354
3627.00,1.1357
3626.00,1.1359
3625.00,1.1361
3624.00,1.1364
3623.00,1.1367
3622.00,1.1370
3621.00,1.1372
3620.00,1.1374
3619.00,1.1375
3618.00,1.1377
3617.00,1.1378
3616.00,1.1379
3615.00,1.1379
3614.00,1.1379
3613.00,1.1379
3612.00,1.1379
3611.00,1.1379
3610.00,1.1379
3609.00,1.1379
3608.00,1.1381
3607.00,1.1383
3606.00,1.1385
3605.00,1.1387
3604.00,1.1389
3603.00,1.1390
3602.00,1.1391
3601.00,1.1391
3600.00,1.1393
3599.00,1.1394
3598.00,1.1395
3597.00,1.1396
3596.00,1.1396
3595.00,1.1395
3594.00,1.1395
3593.00,1.1395
3592.00,1.1395
3591.00,1.1395
3590.00,1.1395
3589.00,1.1395
3588.00,1.1395
3587.00,1.1395
3586.00,1.1395
3585.00,1.1395
3584.00,1.1396
3583.00,1.1397
3582.00,1.1398
3581.00,1.1399
3580.00,1.1400
3579.00,1.1401
3578.00,1.1402
3577.00,1.1402
3576.00,1.1402
3575.00,1.1402
3574.00,1.1402
3573.00,1.1402
3572.00,1.1402
3571.00,1.1402
3570.00,1.1402
3569.00,1.1402
3568.00,1.1402
3567.00,1.1402
3566.00,1.1403
3565.00,1.1404
3564.00,1.1404
3563.00,1.1404
3562.00,1.1404
3561.00,1.1405
3560.00,1.1405
3559.00,1.1406
3558.00,1.1406
3557.00,1.1406
3556.00,1.1407
3555.00,1.1408
3554.00,1.1408
3553.00,1.1408
3552.00,1.1408
3551.00,1.1409
3550.00,1.1409
3549.00,1.1409
3548.00,1.1408
3547.00,1.1408
3546.00,1.1408
3545.00,1.1408
3544.00,1.1409
3543.00,1.1410
3542.00,1.1412
3541.00,1.1413
3540.00,1.1414
3539.00,1.1415
3538.00,1.1416
3537.00,1.1416
3536.00,1.1416
3535.00,1.1417
3534.00,1.1418
3533.00,1.1419
3532.00,1.1420
3531.00,1.1422
3530.00,1.1422
3529.00,1.1423
3528.00,1.1424
3527.00,1.1424
3526.00,1.1425
3525.00,1.1425
3524.00,1.1426
3523.00,1.1427
3522.00,1.1428
3521.00,1.1430
3520.00,1.1431
3519.00,1.1432
3518.00,1.1434
3517.00,1.1435
3516.00,1.1436
3515.00,1.1437
3514.00,1.1438
3513.00,1.1439
3512.00,1.1441
3511.00,1.1443
3510.00,1.1444
3509.00,1.1446
3508.00,1.1448
3507.00,1.1449
3506.00,1.1451
3505.00,1.1452
3504.00,1.1453
3503.00,1.1454
3502.00,1.1456
3501.00,1.1457
3500.00,1.1459
3499.00,1.1461
3498.00,1.1463
3497.00,1.1464
3496.00,1.1466
3495.00,1.1468
3494.00,1.1471
3493.00,1.1473
3492.00,1.1475
3491.00,1.1478
3490.00,1.1480
3489.00,1.1482
3488.00,1.1484
3487.00,1.1486
3486.00,1.1488
3485.00,1.1490
3484.00,1.1493
3483.00,1.1495
3482.00,1.1496
3481.00,1.1498
3480.00,1.1500
3479.00,1.1502
3478.00,1.1505
3477.00,1.1508
3476.00,1.1510
3475.00,1.1513
3474.00,1.1516
3473.00,1.1518
3472.00,1.1520
3471.00,1.1522
3470.00,1.1523
3469.00,1.1525
3468.00,1.1527
3467.00,1.1531
3466.00,1.1535
3465.00,1.1538
3464.00,1.1542
3463.00,1.1545
3462.00,1.1548
3461.00,1.1551
3460.00,1.1554
3459.00,1.1557
3458.00,1.1560
3457.00,1.1564
3456.00,1.1567
3455.00,1.1570
3454.00,1.1573
3453.00,1.1576
3452.00,1.1580
3451.00,1.1583
3450.00,1.1587
3449.00,1.1590
3448.00,1.1593
3447.00,1.1596
3446.00,1.1600
3445.00,1.1603
3444.00,1.1607
3443.00,1.1610
3442.00,1.1613
3441.00,1.1616
3440.00,1.1620
3439.00,1.1623
3438.00,1.1626
3437.00,1.1629
3436.00,1.1632
3435.00,1.1635
3434.00,1.1639
3433.00,1.1643
3432.00,1.1647
3431.00,1.1651
3430.00,1.1654
3429.00,1.1658
3428.00,1.1661
3427.00,1.1665
3426.00,1.1669
3425.00,1.1673
3424.00,1.1676
3423.00,1.1679
3422.00,1.1682
3421.00,1.1685
3420.00,1.1687
3419.00,1.1690
3418.00,1.1692
3417.00,1.1695
3416.00,1.1697
3415.00,1.1699
3414.00,1.1702
3413.00,1.1704
3412.00,1.1706
3411.00,1.1708
3410.00,1.1710
3409.00,1.1713
3408.00,1.1715
3407.00,1.1717
3406.00,1.1720
3405.00,1.1722
3404.00,1.1723
3403.00,1.1724
3402.00,1.1724
3401.00,1.1725
3400.00,1.1726
3399.00,1.1729
3398.00,1.1732
3397.00,1.1735
3396.00,1.1737
3395.00,1.1739
3394.00,1.1740
3393.00,1.1740
3392.00,1.1741
3391.00,1.1743
3390.00,1.1745
3389.00,1.1748
3388.00,1.1750
3387.00,1.1752
3386.00,1.1754
3385.00,1.1755
3384.00,1.1756
3383.00,1.1758
3382.00,1.1759
3381.00,1.1760
3380.00,1.1761
3379.00,1.1762
3378.00,1.1763
3377.00,1.1764
3376.00,1.1765
3375.00,1.1767
3374.00,1.1768
3373.00,1.1768
3372.00,1.1768
3371.00,1.1768
3370.00,1.1767
3369.00,1.1767
3368.00,1.1768
3367.00,1.1770
3366.00,1.1772
3365.00,1.1773
3364.00,1.1775
3363.00,1.1776
3362.00,1.1776
3361.00,1.1777
3360.00,1.1778
3359.00,1.1779
3358.00,1.1780
3357.00,1.1781
3356.00,1.1782
3355.00,1.1782
3354.00,1.1782
3353.00,1.1782
3352.00,1.1782
3351.00,1.1781
3350.00,1.1782
3349.00,1.1783
3348.00,1.1784
3347.00,1.1785
3346.00,1.1786
3345.00,1.1787
3344.00,1.1787
3343.00,1.1787
3342.00,1.1787
3341.00,1.1787
3340.00,1.1787
3339.00,1.1787
3338.00,1.1788
3337.00,1.1789
3336.00,1.1790
3335.00,1.1791
3334.00,1.1791
3333.00,1.1792
3332.00,1.1793
3331.00,1.1793
3330.00,1.1794
3329.00,1.1794
3328.00,1.1794
3327.00,1.1795
3326.00,1.1795
3325.00,1.1796
3324.00,1.1797
3323.00,1.1798
3322.00,1.1799
3321.00,1.1800
3320.00,1.1801
3319.00,1.1802
3318.00,1.1803
3317.00,1.1804
3316.00,1.1804
3315.00,1.1805
3314.00,1.1805
3313.00,1.1805
3312.00,1.1806
3311.00,1.1806
3310.00,1.1806
3309.00,1.1806
3308.00,1.1805
3307.00,1.1805
3306.00,1.1806
3305.00,1.1807
3304.00,1.1809
3303.00,1.1811
3302.00,1.1814
3301.00,1.1815
3300.00,1.1816
3299.00,1.1817
3298.00,1.1817
3297.00,1.1818
3296.00,1.1818
3295.00,1.1819
3294.00,1.1820
3293.00,1.1820
3292.00,1.1821
3291.00,1.1822
3290.00,1.1824
3289.00,1.1825
3288.00,1.1827
3287.00,1.1828
3286.00,1.1829
3285.00,1.1830
3284.00,1.1831
3283.00,1.1831
3282.00,1.1832
3281.00,1.1833
3280.00,1.1834
3279.00,1.1835
3278.00,1.1836
3277.00,1.1837
3276.00,1.1838
3275.00,1.1838
3274.00,1.1838
3273.00,1.1839
3272.00,1.1839
3271.00,1.1839
3270.00,1.1840
3269.00,1.1842
3268.00,1.1844
3267.00,1.1846
3266.00,1.1848
3265.00,1.1849
3264.00,1.1851
3263.00,1.1852
3262.00,1.1853
3261.00,1.1854
3260.00,1.1855
3259.00,1.1855
3258.00,1.1856
3257.00,1.1857
3256.00,1.1858
3255.00,1.1859
3254.00,1.1861
3253.00,1.1863
3252.00,1.1864
3251.00,1.1865
3250.00,1.1866
3249.00,1.1867
3248.00,1.1867
3247.00,1.1868
3246.00,1.1870
3245.00,1.1871
3244.00,1.1873
3243.00,1.1874
3242.00,1.1876
3241.00,1.1877
