PE IR       SUBTECH     SPECTRUM    ASCII       PEDS        4.00        
   -1
TE108A1_040_200K.ASC
20/01/22
15:34:11.00
20/01/22
15:34:11.00
Administrator
Sample 040 By Administrator Date Wednesday, January 22 2020
1000.000000
#HDR
-1
-1
#GR
cm-1
A
1.0
0.0
6000.000000
-1.000000
5001
8
1.080196
1.033161
#DATA
6000.000000	1.045560
5999.000000	1.045387
5998.000000	1.045236
5997.000000	1.045156
5996.000000	1.045169
5995.000000	1.045267
5994.000000	1.045411
5993.000000	1.045550
5992.000000	1.045651
5991.000000	1.045710
5990.000000	1.045741
5989.000000	1.045759
5988.000000	1.045767
5987.000000	1.045765
5986.000000	1.045750
5985.000000	1.045718
5984.000000	1.045669
5983.000000	1.045616
5982.000000	1.045581
5981.000000	1.045572
5980.000000	1.045577
5979.000000	1.045585
5978.000000	1.045599
5977.000000	1.045623
5976.000000	1.045638
5975.000000	1.045624
5974.000000	1.045588
5973.000000	1.045551
5972.000000	1.045516
5971.000000	1.045475
5970.000000	1.045441
5969.000000	1.045430
5968.000000	1.045426
5967.000000	1.045402
5966.000000	1.045365
5965.000000	1.045357
5964.000000	1.045379
5963.000000	1.045380
5962.000000	1.045343
5961.000000	1.045334
5960.000000	1.045437
5959.000000	1.045641
5958.000000	1.045848
5957.000000	1.045978
5956.000000	1.046017
5955.000000	1.045984
5954.000000	1.045886
5953.000000	1.045738
5952.000000	1.045593
5951.000000	1.045515
5950.000000	1.045529
5949.000000	1.045601
5948.000000	1.045672
5947.000000	1.045699
5946.000000	1.045672
5945.000000	1.045608
5944.000000	1.045543
5943.000000	1.045527
5942.000000	1.045590
5941.000000	1.045701
5940.000000	1.045781
5939.000000	1.045784
5938.000000	1.045733
5937.000000	1.045683
5936.000000	1.045644
5935.000000	1.045586
5934.000000	1.045503
5933.000000	1.045432
5932.000000	1.045401
5931.000000	1.045394
5930.000000	1.045374
5929.000000	1.045327
5928.000000	1.045269
5927.000000	1.045235
5926.000000	1.045248
5925.000000	1.045300
5924.000000	1.045357
5923.000000	1.045388
5922.000000	1.045395
5921.000000	1.045385
5920.000000	1.045341
5919.000000	1.045239
5918.000000	1.045098
5917.000000	1.044981
5916.000000	1.044940
5915.000000	1.044981
5914.000000	1.045083
5913.000000	1.045217
5912.000000	1.045347
5911.000000	1.045437
5910.000000	1.045473
5909.000000	1.045458
5908.000000	1.045396
5907.000000	1.045297
5906.000000	1.045189
5905.000000	1.045104
5904.000000	1.045038
5903.000000	1.044977
5902.000000	1.044941
5901.000000	1.044965
5900.000000	1.045041
5899.000000	1.045118
5898.000000	1.045170
5897.000000	1.045218
5896.000000	1.045276
5895.000000	1.045322
5894.000000	1.045349
5893.000000	1.045398
5892.000000	1.045498
5891.000000	1.045606
5890.000000	1.045642
5889.000000	1.045576
5888.000000	1.045455
5887.000000	1.045353
5886.000000	1.045313
5885.000000	1.045334
5884.000000	1.045394
5883.000000	1.045473
5882.000000	1.045557
5881.000000	1.045622
5880.000000	1.045632
5879.000000	1.045582
5878.000000	1.045527
5877.000000	1.045525
5876.000000	1.045564
5875.000000	1.045568
5874.000000	1.045492
5873.000000	1.045364
5872.000000	1.045233
5871.000000	1.045125
5870.000000	1.045054
5869.000000	1.045037
5868.000000	1.045073
5867.000000	1.045136
5866.000000	1.045200
5865.000000	1.045263
5864.000000	1.045319
5863.000000	1.045360
5862.000000	1.045397
5861.000000	1.045452
5860.000000	1.045512
5859.000000	1.045527
5858.000000	1.045479
5857.000000	1.045415
5856.000000	1.045380
5855.000000	1.045363
5854.000000	1.045344
5853.000000	1.045341
5852.000000	1.045379
5851.000000	1.045425
5850.000000	1.045425
5849.000000	1.045386
5848.000000	1.045370
5847.000000	1.045412
5846.000000	1.045480
5845.000000	1.045527
5844.000000	1.045538
5843.000000	1.045521
5842.000000	1.045470
5841.000000	1.045376
5840.000000	1.045255
5839.000000	1.045160
5838.000000	1.045147
5837.000000	1.045231
5836.000000	1.045373
5835.000000	1.045510
5834.000000	1.045599
5833.000000	1.045631
5832.000000	1.045611
5831.000000	1.045540
5830.000000	1.045434
