Created as New Dataset,Sample 028 By Administrator Date Monday, February 10 2020
cm-1,A
4617.00,1.1741
4616.00,1.1740
4615.00,1.1740
4614.00,1.1740
4613.00,1.1739
4612.00,1.1739
4611.00,1.1739
4610.00,1.1739
4609.00,1.1738
4608.00,1.1738
4607.00,1.1738
4606.00,1.1738
4605.00,1.1738
4604.00,1.1738
4603.00,1.1738
4602.00,1.1737
4601.00,1.1737
4600.00,1.1737
4599.00,1.1736
4598.00,1.1736
4597.00,1.1736
4596.00,1.1735
4595.00,1.1735
4594.00,1.1735
4593.00,1.1735
4592.00,1.1735
4591.00,1.1735
4590.00,1.1734
4589.00,1.1734
4588.00,1.1733
4587.00,1.1734
4586.00,1.1734
4585.00,1.1734
4584.00,1.1734
4583.00,1.1733
4582.00,1.1733
4581.00,1.1733
4580.00,1.1733
4579.00,1.1733
4578.00,1.1733
4577.00,1.1733
4576.00,1.1732
4575.00,1.1732
4574.00,1.1732
4573.00,1.1732
4572.00,1.1732
4571.00,1.1732
4570.00,1.1732
4569.00,1.1731
4568.00,1.1731
4567.00,1.1731
4566.00,1.1731
4565.00,1.1731
4564.00,1.1730
4563.00,1.1730
4562.00,1.1730
4561.00,1.1730
4560.00,1.1730
4559.00,1.1729
4558.00,1.1729
4557.00,1.1729
4556.00,1.1729
4555.00,1.1729
4554.00,1.1729
4553.00,1.1729
4552.00,1.1729
4551.00,1.1729
4550.00,1.1728
4549.00,1.1728
4548.00,1.1727
4547.00,1.1727
4546.00,1.1727
4545.00,1.1727
4544.00,1.1727
4543.00,1.1727
4542.00,1.1726
4541.00,1.1726
4540.00,1.1725
4539.00,1.1725
4538.00,1.1725
4537.00,1.1725
4536.00,1.1725
4535.00,1.1725
4534.00,1.1725
4533.00,1.1724
4532.00,1.1723
4531.00,1.1723
4530.00,1.1723
4529.00,1.1723
4528.00,1.1722
4527.00,1.1722
4526.00,1.1721
4525.00,1.1721
4524.00,1.1721
4523.00,1.1721
4522.00,1.1721
4521.00,1.1720
4520.00,1.1719
4519.00,1.1719
4518.00,1.1718
4517.00,1.1718
4516.00,1.1718
4515.00,1.1718
4514.00,1.1718
4513.00,1.1718
4512.00,1.1718
4511.00,1.1718
4510.00,1.1718
4509.00,1.1717
4508.00,1.1717
4507.00,1.1717
4506.00,1.1716
4505.00,1.1716
4504.00,1.1716
4503.00,1.1716
4502.00,1.1716
4501.00,1.1716
4500.00,1.1716
4499.00,1.1716
4498.00,1.1716
4497.00,1.1715
4496.00,1.1715
4495.00,1.1715
4494.00,1.1715
4493.00,1.1715
4492.00,1.1715
4491.00,1.1715
4490.00,1.1715
4489.00,1.1714
4488.00,1.1714
4487.00,1.1713
4486.00,1.1713
4485.00,1.1713
4484.00,1.1713
4483.00,1.1713
4482.00,1.1713
4481.00,1.1712
4480.00,1.1712
4479.00,1.1712
4478.00,1.1712
4477.00,1.1712
4476.00,1.1712
4475.00,1.1712
4474.00,1.1712
4473.00,1.1712
4472.00,1.1711
4471.00,1.1711
4470.00,1.1711
4469.00,1.1711
4468.00,1.1711
4467.00,1.1711
4466.00,1.1712
4465.00,1.1712
4464.00,1.1712
4463.00,1.1712
4462.00,1.1711
4461.00,1.1711
4460.00,1.1710
4459.00,1.1710
4458.00,1.1709
4457.00,1.1709
4456.00,1.1709
4455.00,1.1709
4454.00,1.1709
4453.00,1.1709
4452.00,1.1709
4451.00,1.1709
4450.00,1.1709
4449.00,1.1709
4448.00,1.1709
4447.00,1.1709
4446.00,1.1709
4445.00,1.1708
4444.00,1.1708
4443.00,1.1707
4442.00,1.1707
4441.00,1.1706
4440.00,1.1707
4439.00,1.1707
4438.00,1.1707
4437.00,1.1707
4436.00,1.1706
4435.00,1.1705
4434.00,1.1705
4433.00,1.1704
4432.00,1.1704
4431.00,1.1704
4430.00,1.1704
4429.00,1.1704
4428.00,1.1704
4427.00,1.1704
4426.00,1.1704
4425.00,1.1704
4424.00,1.1704
4423.00,1.1703
4422.00,1.1703
4421.00,1.1703
4420.00,1.1703
4419.00,1.1703
4418.00,1.1703
4417.00,1.1703
4416.00,1.1702
4415.00,1.1701
4414.00,1.1701
4413.00,1.1701
4412.00,1.1702
4411.00,1.1702
4410.00,1.1702
4409.00,1.1702
4408.00,1.1701
4407.00,1.1702
4406.00,1.1702
4405.00,1.1702
4404.00,1.1702
4403.00,1.1702
4402.00,1.1702
4401.00,1.1701
4400.00,1.1701
4399.00,1.1700
4398.00,1.1700
4397.00,1.1700
4396.00,1.1699
4395.00,1.1699
4394.00,1.1699
4393.00,1.1699
4392.00,1.1699
4391.00,1.1699
4390.00,1.1700
4389.00,1.1700
4388.00,1.1700
4387.00,1.1700
4386.00,1.1700
4385.00,1.1700
4384.00,1.1700
4383.00,1.1700
4382.00,1.1699
4381.00,1.1699
4380.00,1.1699
4379.00,1.1700
4378.00,1.1700
4377.00,1.1700
4376.00,1.1700
4375.00,1.1700
4374.00,1.1700
4373.00,1.1700
4372.00,1.1700
4371.00,1.1699
4370.00,1.1699
4369.00,1.1699
4368.00,1.1699
4367.00,1.1699
4366.00,1.1699
4365.00,1.1699
4364.00,1.1699
4363.00,1.1699
4362.00,1.1699
4361.00,1.1699
4360.00,1.1699
4359.00,1.1699
4358.00,1.1699
4357.00,1.1699
4356.00,1.1699
4355.00,1.1699
4354.00,1.1699
4353.00,1.1699
4352.00,1.1699
4351.00,1.1699
4350.00,1.1699
4349.00,1.1698
4348.00,1.1698
4347.00,1.1698
4346.00,1.1698
4345.00,1.1698
4344.00,1.1698
4343.00,1.1698
4342.00,1.1698
4341.00,1.1698
4340.00,1.1698
4339.00,1.1698
4338.00,1.1698
4337.00,1.1698
4336.00,1.1698
4335.00,1.1698
4334.00,1.1698
4333.00,1.1698
4332.00,1.1698
4331.00,1.1698
4330.00,1.1698
4329.00,1.1698
4328.00,1.1698
4327.00,1.1698
4326.00,1.1698
4325.00,1.1698
4324.00,1.1697
4323.00,1.1697
4322.00,1.1697
4321.00,1.1697
4320.00,1.1697
4319.00,1.1697
4318.00,1.1697
4317.00,1.1696
4316.00,1.1696
4315.00,1.1695
4314.00,1.1695
4313.00,1.1696
4312.00,1.1696
4311.00,1.1697
4310.00,1.1697
4309.00,1.1697
4308.00,1.1696
4307.00,1.1696
4306.00,1.1696
4305.00,1.1696
4304.00,1.1696
4303.00,1.1696
4302.00,1.1696
4301.00,1.1696
4300.00,1.1696
4299.00,1.1696
4298.00,1.1695
4297.00,1.1695
4296.00,1.1696
4295.00,1.1696
4294.00,1.1696
4293.00,1.1696
4292.00,1.1696
4291.00,1.1696
4290.00,1.1696
4289.00,1.1696
4288.00,1.1696
4287.00,1.1696
4286.00,1.1696
4285.00,1.1697
4284.00,1.1697
4283.00,1.1697
4282.00,1.1698
4281.00,1.1698
4280.00,1.1698
4279.00,1.1698
4278.00,1.1698
4277.00,1.1698
4276.00,1.1698
4275.00,1.1698
4274.00,1.1698
4273.00,1.1698
4272.00,1.1698
4271.00,1.1698
4270.00,1.1698
4269.00,1.1697
4268.00,1.1697
4267.00,1.1697
4266.00,1.1697
4265.00,1.1697
4264.00,1.1697
4263.00,1.1697
4262.00,1.1697
4261.00,1.1697
4260.00,1.1697
4259.00,1.1697
4258.00,1.1697
4257.00,1.1697
4256.00,1.1696
4255.00,1.1696
4254.00,1.1696
4253.00,1.1696
4252.00,1.1696
4251.00,1.1696
4250.00,1.1696
4249.00,1.1696
4248.00,1.1696
4247.00,1.1696
4246.00,1.1696
4245.00,1.1696
4244.00,1.1695
4243.00,1.1695
4242.00,1.1695
4241.00,1.1695
4240.00,1.1695
4239.00,1.1694
4238.00,1.1694
4237.00,1.1693
4236.00,1.1693
4235.00,1.1693
4234.00,1.1693
4233.00,1.1693
4232.00,1.1693
4231.00,1.1693
4230.00,1.1692
4229.00,1.1692
4228.00,1.1692
4227.00,1.1692
4226.00,1.1693
4225.00,1.1693
4224.00,1.1693
4223.00,1.1693
4222.00,1.1692
4221.00,1.1692
4220.00,1.1692
4219.00,1.1692
4218.00,1.1692
4217.00,1.1692
4216.00,1.1692
4215.00,1.1692
4214.00,1.1692
4213.00,1.1691
4212.00,1.1691
4211.00,1.1691
4210.00,1.1691
4209.00,1.1691
4208.00,1.1691
4207.00,1.1691
4206.00,1.1690
4205.00,1.1690
4204.00,1.1689
4203.00,1.1689
4202.00,1.1689
4201.00,1.1688
4200.00,1.1688
4199.00,1.1689
4198.00,1.1689
4197.00,1.1689
4196.00,1.1689
4195.00,1.1689
4194.00,1.1689
4193.00,1.1689
4192.00,1.1689
4191.00,1.1689
4190.00,1.1689
4189.00,1.1688
4188.00,1.1688
4187.00,1.1688
4186.00,1.1687
4185.00,1.1687
4184.00,1.1688
4183.00,1.1688
4182.00,1.1688
4181.00,1.1688
4180.00,1.1688
4179.00,1.1688
4178.00,1.1687
4177.00,1.1687
4176.00,1.1687
4175.00,1.1686
4174.00,1.1686
4173.00,1.1686
4172.00,1.1685
4171.00,1.1685
4170.00,1.1685
4169.00,1.1685
4168.00,1.1685
4167.00,1.1685
4166.00,1.1685
4165.00,1.1684
4164.00,1.1684
4163.00,1.1684
4162.00,1.1684
4161.00,1.1684
4160.00,1.1684
4159.00,1.1684
4158.00,1.1683
4157.00,1.1683
4156.00,1.1683
4155.00,1.1683
4154.00,1.1683
4153.00,1.1682
4152.00,1.1682
4151.00,1.1682
4150.00,1.1681
4149.00,1.1681
4148.00,1.1681
4147.00,1.1681
4146.00,1.1680
4145.00,1.1680
4144.00,1.1679
4143.00,1.1679
4142.00,1.1678
4141.00,1.1678
4140.00,1.1678
4139.00,1.1678
4138.00,1.1678
4137.00,1.1678
4136.00,1.1677
4135.00,1.1677
4134.00,1.1676
4133.00,1.1676
4132.00,1.1676
4131.00,1.1676
4130.00,1.1677
4129.00,1.1677
4128.00,1.1676
4127.00,1.1676
4126.00,1.1675
4125.00,1.1675
4124.00,1.1674
4123.00,1.1674
4122.00,1.1673
4121.00,1.1673
4120.00,1.1673
4119.00,1.1673
4118.00,1.1673
4117.00,1.1673
4116.00,1.1673
4115.00,1.1673
4114.00,1.1673
4113.00,1.1672
4112.00,1.1672
4111.00,1.1671
4110.00,1.1671
4109.00,1.1670
4108.00,1.1670
4107.00,1.1670
4106.00,1.1669
4105.00,1.1669
4104.00,1.1669
4103.00,1.1668
4102.00,1.1668
4101.00,1.1668
4100.00,1.1668
4099.00,1.1668
4098.00,1.1668
4097.00,1.1667
4096.00,1.1668
4095.00,1.1668
4094.00,1.1668
4093.00,1.1668
4092.00,1.1668
4091.00,1.1668
4090.00,1.1668
4089.00,1.1667
4088.00,1.1668
4087.00,1.1668
4086.00,1.1667
4085.00,1.1667
4084.00,1.1667
4083.00,1.1667
4082.00,1.1667
4081.00,1.1666
4080.00,1.1666
4079.00,1.1666
4078.00,1.1665
4077.00,1.1665
4076.00,1.1665
4075.00,1.1665
4074.00,1.1665
4073.00,1.1665
4072.00,1.1665
4071.00,1.1665
4070.00,1.1665
4069.00,1.1664
4068.00,1.1664
4067.00,1.1663
4066.00,1.1663
4065.00,1.1662
4064.00,1.1662
4063.00,1.1661
4062.00,1.1661
4061.00,1.1660
4060.00,1.1660
4059.00,1.1660
4058.00,1.1660
4057.00,1.1660
4056.00,1.1659
4055.00,1.1659
4054.00,1.1659
4053.00,1.1659
4052.00,1.1658
4051.00,1.1657
4050.00,1.1657
4049.00,1.1656
4048.00,1.1656
4047.00,1.1656
4046.00,1.1656
4045.00,1.1656
4044.00,1.1657
4043.00,1.1657
4042.00,1.1657
4041.00,1.1656
4040.00,1.1656
4039.00,1.1655
4038.00,1.1654
4037.00,1.1654
4036.00,1.1653
4035.00,1.1652
4034.00,1.1652
4033.00,1.1652
4032.00,1.1652
4031.00,1.1651
4030.00,1.1651
4029.00,1.1650
4028.00,1.1650
4027.00,1.1649
4026.00,1.1649
4025.00,1.1649
4024.00,1.1649
4023.00,1.1649
4022.00,1.1649
4021.00,1.1649
4020.00,1.1648
4019.00,1.1648
4018.00,1.1647
4017.00,1.1647
4016.00,1.1647
4015.00,1.1646
4014.00,1.1646
4013.00,1.1646
4012.00,1.1646
4011.00,1.1645
4010.00,1.1645
4009.00,1.1645
4008.00,1.1645
4007.00,1.1645
4006.00,1.1644
4005.00,1.1644
4004.00,1.1643
4003.00,1.1643
4002.00,1.1643
4001.00,1.1642
4000.00,1.1642
3999.00,1.1643
3998.00,1.1642
3997.00,1.1642
3996.00,1.1641
3995.00,1.1641
3994.00,1.1640
3993.00,1.1640
3992.00,1.1640
3991.00,1.1639
3990.00,1.1639
3989.00,1.1638
3988.00,1.1637
3987.00,1.1637
3986.00,1.1636
3985.00,1.1636
3984.00,1.1636
3983.00,1.1636
3982.00,1.1636
3981.00,1.1635
3980.00,1.1635
3979.00,1.1634
3978.00,1.1634
3977.00,1.1633
3976.00,1.1633
3975.00,1.1632
3974.00,1.1632
3973.00,1.1632
3972.00,1.1631
3971.00,1.1630
3970.00,1.1629
3969.00,1.1628
3968.00,1.1628
3967.00,1.1627
3966.00,1.1627
3965.00,1.1626
3964.00,1.1626
3963.00,1.1625
3962.00,1.1625
3961.00,1.1624
3960.00,1.1624
3959.00,1.1623
3958.00,1.1623
3957.00,1.1622
3956.00,1.1621
3955.00,1.1621
3954.00,1.1620
3953.00,1.1619
3952.00,1.1619
3951.00,1.1619
3950.00,1.1618
3949.00,1.1616
3948.00,1.1615
3947.00,1.1614
3946.00,1.1614
3945.00,1.1613
3944.00,1.1613
3943.00,1.1612
3942.00,1.1612
3941.00,1.1610
3940.00,1.1609
3939.00,1.1608
3938.00,1.1607
3937.00,1.1606
3936.00,1.1606
3935.00,1.1605
3934.00,1.1604
3933.00,1.1603
3932.00,1.1603
3931.00,1.1603
3930.00,1.1602
3929.00,1.1601
3928.00,1.1601
3927.00,1.1600
3926.00,1.1600
3925.00,1.1599
3924.00,1.1598
3923.00,1.1597
3922.00,1.1595
3921.00,1.1593
3920.00,1.1591
3919.00,1.1590
3918.00,1.1589
3917.00,1.1588
3916.00,1.1588
3915.00,1.1588
3914.00,1.1587
3913.00,1.1587
3912.00,1.1586
3911.00,1.1585
3910.00,1.1585
3909.00,1.1585
3908.00,1.1585
3907.00,1.1585
3906.00,1.1584
3905.00,1.1582
3904.00,1.1580
3903.00,1.1578
3902.00,1.1576
3901.00,1.1574
3900.00,1.1574
3899.00,1.1574
3898.00,1.1574
3897.00,1.1574
3896.00,1.1574
3895.00,1.1574
3894.00,1.1574
3893.00,1.1573
3892.00,1.1572
3891.00,1.1570
3890.00,1.1569
3889.00,1.1567
3888.00,1.1565
3887.00,1.1563
3886.00,1.1562
3885.00,1.1562
3884.00,1.1563
3883.00,1.1564
3882.00,1.1563
3881.00,1.1562
3880.00,1.1561
3879.00,1.1560
3878.00,1.1559
3877.00,1.1558
3876.00,1.1557
3875.00,1.1556
3874.00,1.1556
3873.00,1.1555
3872.00,1.1554
3871.00,1.1552
3870.00,1.1550
3869.00,1.1549
3868.00,1.1549
3867.00,1.1549
3866.00,1.1549
3865.00,1.1548
3864.00,1.1548
3863.00,1.1546
3862.00,1.1544
3861.00,1.1543
3860.00,1.1542
3859.00,1.1540
3858.00,1.1539
3857.00,1.1539
3856.00,1.1540
3855.00,1.1540
3854.00,1.1538
3853.00,1.1535
3852.00,1.1534
3851.00,1.1534
3850.00,1.1534
3849.00,1.1533
3848.00,1.1532
3847.00,1.1531
3846.00,1.1531
3845.00,1.1531
3844.00,1.1530
3843.00,1.1530
3842.00,1.1529
3841.00,1.1528
3840.00,1.1528
3839.00,1.1527
3838.00,1.1527
3837.00,1.1527
3836.00,1.1526
3835.00,1.1525
3834.00,1.1524
3833.00,1.1521
3832.00,1.1519
3831.00,1.1519
3830.00,1.1519
3829.00,1.1519
3828.00,1.1518
3827.00,1.1517
3826.00,1.1516
3825.00,1.1516
3824.00,1.1515
3823.00,1.1514
3822.00,1.1513
3821.00,1.1512
3820.00,1.1511
3819.00,1.1510
3818.00,1.1508
3817.00,1.1507
3816.00,1.1506
3815.00,1.1507
3814.00,1.1507
3813.00,1.1507
3812.00,1.1507
3811.00,1.1506
3810.00,1.1505
3809.00,1.1504
3808.00,1.1503
3807.00,1.1502
3806.00,1.1501
3805.00,1.1501
3804.00,1.1500
3803.00,1.1499
3802.00,1.1500
3801.00,1.1501
3800.00,1.1502
3799.00,1.1501
3798.00,1.1500
3797.00,1.1499
3796.00,1.1497
3795.00,1.1497
3794.00,1.1496
3793.00,1.1496
3792.00,1.1496
3791.00,1.1496
3790.00,1.1496
3789.00,1.1495
3788.00,1.1495
3787.00,1.1495
3786.00,1.1494
3785.00,1.1493
3784.00,1.1493
3783.00,1.1492
3782.00,1.1491
3781.00,1.1490
3780.00,1.1489
3779.00,1.1488
3778.00,1.1487
3777.00,1.1487
3776.00,1.1486
3775.00,1.1485
3774.00,1.1484
3773.00,1.1484
3772.00,1.1483
3771.00,1.1482
3770.00,1.1482
3769.00,1.1481
3768.00,1.1480
3767.00,1.1479
3766.00,1.1478
3765.00,1.1477
3764.00,1.1477
3763.00,1.1477
3762.00,1.1476
3761.00,1.1476
3760.00,1.1476
3759.00,1.1475
3758.00,1.1474
3757.00,1.1472
3756.00,1.1471
3755.00,1.1469
3754.00,1.1467
3753.00,1.1466
3752.00,1.1465
3751.00,1.1463
3750.00,1.1461
3749.00,1.1460
3748.00,1.1459
3747.00,1.1458
3746.00,1.1458
3745.00,1.1457
3744.00,1.1458
3743.00,1.1459
3742.00,1.1459
3741.00,1.1458
3740.00,1.1456
3739.00,1.1455
3738.00,1.1454
3737.00,1.1455
3736.00,1.1456
3735.00,1.1457
3734.00,1.1456
3733.00,1.1455
3732.00,1.1454
3731.00,1.1453
3730.00,1.1454
3729.00,1.1454
3728.00,1.1454
3727.00,1.1455
3726.00,1.1456
3725.00,1.1456
3724.00,1.1456
3723.00,1.1456
3722.00,1.1456
3721.00,1.1455
3720.00,1.1454
3719.00,1.1453
3718.00,1.1453
3717.00,1.1453
3716.00,1.1452
3715.00,1.1451
3714.00,1.1450
3713.00,1.1450
3712.00,1.1451
3711.00,1.1453
3710.00,1.1458
3709.00,1.1463
3708.00,1.1467
3707.00,1.1468
3706.00,1.1467
3705.00,1.1465
3704.00,1.1463
3703.00,1.1462
3702.00,1.1460
3701.00,1.1460
3700.00,1.1459
3699.00,1.1460
3698.00,1.1459
3697.00,1.1460
3696.00,1.1461
3695.00,1.1462
3694.00,1.1462
3693.00,1.1462
3692.00,1.1462
3691.00,1.1462
3690.00,1.1461
3689.00,1.1460
3688.00,1.1460
3687.00,1.1462
3686.00,1.1465
3685.00,1.1468
3684.00,1.1470
3683.00,1.1472
3682.00,1.1473
3681.00,1.1474
3680.00,1.1476
3679.00,1.1477
3678.00,1.1479
3677.00,1.1479
3676.00,1.1480
3675.00,1.1481
3674.00,1.1484
3673.00,1.1487
3672.00,1.1490
3671.00,1.1492
3670.00,1.1495
3669.00,1.1498
3668.00,1.1501
3667.00,1.1505
3666.00,1.1507
3665.00,1.1510
3664.00,1.1513
3663.00,1.1515
3662.00,1.1518
3661.00,1.1520
3660.00,1.1523
3659.00,1.1525
3658.00,1.1527
3657.00,1.1529
3656.00,1.1531
3655.00,1.1534
3654.00,1.1537
3653.00,1.1538
3652.00,1.1539
3651.00,1.1541
3650.00,1.1543
3649.00,1.1546
3648.00,1.1549
3647.00,1.1553
3646.00,1.1556
3645.00,1.1560
3644.00,1.1563
3643.00,1.1565
3642.00,1.1568
3641.00,1.1571
3640.00,1.1574
3639.00,1.1576
3638.00,1.1577
3637.00,1.1579
3636.00,1.1580
3635.00,1.1582
3634.00,1.1583
3633.00,1.1584
3632.00,1.1585
3631.00,1.1585
3630.00,1.1584
3629.00,1.1585
3628.00,1.1587
3627.00,1.1590
3626.00,1.1593
3625.00,1.1596
3624.00,1.1598
3623.00,1.1600
3622.00,1.1603
3621.00,1.1605
3620.00,1.1607
3619.00,1.1609
3618.00,1.1610
3617.00,1.1611
3616.00,1.1611
3615.00,1.1612
3614.00,1.1612
3613.00,1.1612
3612.00,1.1612
3611.00,1.1612
3610.00,1.1612
3609.00,1.1612
3608.00,1.1614
3607.00,1.1616
3606.00,1.1619
3605.00,1.1620
3604.00,1.1622
3603.00,1.1624
3602.00,1.1626
3601.00,1.1628
3600.00,1.1630
3599.00,1.1631
3598.00,1.1632
3597.00,1.1632
3596.00,1.1632
3595.00,1.1631
3594.00,1.1630
3593.00,1.1629
3592.00,1.1629
3591.00,1.1628
3590.00,1.1628
3589.00,1.1628
3588.00,1.1628
3587.00,1.1628
3586.00,1.1629
3585.00,1.1629
3584.00,1.1630
3583.00,1.1631
3582.00,1.1633
3581.00,1.1634
3580.00,1.1634
3579.00,1.1635
3578.00,1.1635
3577.00,1.1635
3576.00,1.1635
3575.00,1.1635
3574.00,1.1635
3573.00,1.1635
3572.00,1.1634
3571.00,1.1634
3570.00,1.1634
3569.00,1.1633
3568.00,1.1633
3567.00,1.1634
3566.00,1.1634
3565.00,1.1635
3564.00,1.1636
3563.00,1.1636
3562.00,1.1636
3561.00,1.1636
3560.00,1.1637
3559.00,1.1637
3558.00,1.1638
3557.00,1.1638
3556.00,1.1638
3555.00,1.1638
3554.00,1.1638
3553.00,1.1638
3552.00,1.1638
3551.00,1.1638
3550.00,1.1639
3549.00,1.1639
3548.00,1.1639
3547.00,1.1638
3546.00,1.1638
3545.00,1.1638
3544.00,1.1638
3543.00,1.1639
3542.00,1.1640
3541.00,1.1641
3540.00,1.1642
3539.00,1.1642
3538.00,1.1643
3537.00,1.1643
3536.00,1.1643
3535.00,1.1644
3534.00,1.1645
3533.00,1.1646
3532.00,1.1646
3531.00,1.1647
3530.00,1.1647
3529.00,1.1648
3528.00,1.1648
3527.00,1.1648
3526.00,1.1649
3525.00,1.1649
3524.00,1.1649
3523.00,1.1650
3522.00,1.1651
3521.00,1.1652
3520.00,1.1654
3519.00,1.1655
3518.00,1.1656
3517.00,1.1656
3516.00,1.1657
3515.00,1.1657
3514.00,1.1658
3513.00,1.1659
3512.00,1.1660
3511.00,1.1661
3510.00,1.1663
3509.00,1.1664
3508.00,1.1665
3507.00,1.1666
3506.00,1.1667
3505.00,1.1668
3504.00,1.1669
3503.00,1.1669
3502.00,1.1670
3501.00,1.1671
3500.00,1.1672
3499.00,1.1674
3498.00,1.1676
3497.00,1.1677
3496.00,1.1679
3495.00,1.1681
3494.00,1.1682
3493.00,1.1683
3492.00,1.1684
3491.00,1.1686
3490.00,1.1688
3489.00,1.1690
3488.00,1.1692
3487.00,1.1694
3486.00,1.1695
3485.00,1.1697
3484.00,1.1699
3483.00,1.1701
3482.00,1.1702
3481.00,1.1704
3480.00,1.1705
3479.00,1.1707
3478.00,1.1709
3477.00,1.1711
3476.00,1.1714
3475.00,1.1716
3474.00,1.1718
3473.00,1.1720
3472.00,1.1722
3471.00,1.1723
3470.00,1.1723
3469.00,1.1724
3468.00,1.1726
3467.00,1.1728
3466.00,1.1732
3465.00,1.1735
3464.00,1.1739
3463.00,1.1742
3462.00,1.1744
3461.00,1.1747
3460.00,1.1749
3459.00,1.1751
3458.00,1.1754
3457.00,1.1757
3456.00,1.1760
3455.00,1.1763
3454.00,1.1766
3453.00,1.1769
3452.00,1.1773
3451.00,1.1776
3450.00,1.1779
3449.00,1.1782
3448.00,1.1785
3447.00,1.1789
3446.00,1.1792
3445.00,1.1796
3444.00,1.1799
3443.00,1.1802
3442.00,1.1806
3441.00,1.1810
3440.00,1.1813
3439.00,1.1816
3438.00,1.1819
3437.00,1.1822
3436.00,1.1825
3435.00,1.1829
3434.00,1.1833
3433.00,1.1838
3432.00,1.1842
3431.00,1.1846
3430.00,1.1850
3429.00,1.1854
3428.00,1.1858
3427.00,1.1863
3426.00,1.1867
3425.00,1.1871
3424.00,1.1874
3423.00,1.1878
3422.00,1.1881
3421.00,1.1884
3420.00,1.1887
3419.00,1.1890
3418.00,1.1893
3417.00,1.1896
3416.00,1.1899
3415.00,1.1901
3414.00,1.1904
3413.00,1.1906
3412.00,1.1908
3411.00,1.1911
3410.00,1.1913
3409.00,1.1916
3408.00,1.1919
3407.00,1.1921
3406.00,1.1924
3405.00,1.1926
3404.00,1.1927
3403.00,1.1928
3402.00,1.1928
3401.00,1.1929
3400.00,1.1932
3399.00,1.1935
3398.00,1.1938
3397.00,1.1941
3396.00,1.1944
3395.00,1.1945
3394.00,1.1946
3393.00,1.1947
3392.00,1.1948
3391.00,1.1949
3390.00,1.1951
3389.00,1.1954
3388.00,1.1957
3387.00,1.1959
3386.00,1.1961
3385.00,1.1963
3384.00,1.1964
3383.00,1.1965
3382.00,1.1966
3381.00,1.1967
3380.00,1.1968
3379.00,1.1969
3378.00,1.1971
3377.00,1.1972
3376.00,1.1974
3375.00,1.1975
3374.00,1.1976
3373.00,1.1976
3372.00,1.1977
3371.00,1.1976
3370.00,1.1976
3369.00,1.1976
3368.00,1.1977
3367.00,1.1979
3366.00,1.1980
3365.00,1.1982
3364.00,1.1984
3363.00,1.1985
3362.00,1.1986
3361.00,1.1987
3360.00,1.1987
3359.00,1.1988
3358.00,1.1988
3357.00,1.1989
3356.00,1.1990
3355.00,1.1990
3354.00,1.1990
3353.00,1.1990
3352.00,1.1989
3351.00,1.1989
3350.00,1.1990
3349.00,1.1991
3348.00,1.1992
3347.00,1.1994
3346.00,1.1994
3345.00,1.1994
3344.00,1.1994
3343.00,1.1994
3342.00,1.1994
3341.00,1.1994
3340.00,1.1994
3339.00,1.1994
3338.00,1.1995
3337.00,1.1995
3336.00,1.1996
3335.00,1.1997
3334.00,1.1997
3333.00,1.1998
3332.00,1.1998
3331.00,1.1998
3330.00,1.1999
3329.00,1.1999
3328.00,1.2000
3327.00,1.2000
3326.00,1.2000
3325.00,1.2000
3324.00,1.2000
3323.00,1.2001
3322.00,1.2002
3321.00,1.2003
3320.00,1.2004
3319.00,1.2005
3318.00,1.2005
3317.00,1.2006
3316.00,1.2007
3315.00,1.2007
3314.00,1.2008
3313.00,1.2008
3312.00,1.2008
3311.00,1.2008
3310.00,1.2008
3309.00,1.2008
3308.00,1.2007
3307.00,1.2007
3306.00,1.2008
3305.00,1.2009
3304.00,1.2012
3303.00,1.2014
3302.00,1.2015
3301.00,1.2017
3300.00,1.2018
3299.00,1.2019
3298.00,1.2019
3297.00,1.2019
3296.00,1.2020
3295.00,1.2020
3294.00,1.2020
3293.00,1.2021
3292.00,1.2022
3291.00,1.2023
3290.00,1.2025
3289.00,1.2026
3288.00,1.2028
3287.00,1.2029
3286.00,1.2030
3285.00,1.2030
3284.00,1.2031
3283.00,1.2032
3282.00,1.2033
3281.00,1.2034
3280.00,1.2035
3279.00,1.2036
3278.00,1.2037
3277.00,1.2038
3276.00,1.2038
3275.00,1.2039
3274.00,1.2039
3273.00,1.2039
3272.00,1.2039
3271.00,1.2040
3270.00,1.2041
3269.00,1.2043
3268.00,1.2045
3267.00,1.2047
3266.00,1.2048
3265.00,1.2050
3264.00,1.2050
3263.00,1.2051
3262.00,1.2053
3261.00,1.2054
3260.00,1.2055
3259.00,1.2055
3258.00,1.2056
3257.00,1.2057
3256.00,1.2058
3255.00,1.2060
3254.00,1.2062
3253.00,1.2063
3252.00,1.2065
3251.00,1.2066
3250.00,1.2068
3249.00,1.2069
3248.00,1.2069
3247.00,1.2070
3246.00,1.2072
3245.00,1.2073
3244.00,1.2075
3243.00,1.2077
3242.00,1.2079
3241.00,1.2081
3240.00,1.2082
3239.00,1.2083
3238.00,1.2084
3237.00,1.2086
3236.00,1.2087
3235.00,1.2087
3234.00,1.2088
3233.00,1.2089
3232.00,1.2090
3231.00,1.2093
3230.00,1.2095
3229.00,1.2097
3228.00,1.2099
3227.00,1.2100
3226.00,1.2102
3225.00,1.2103
3224.00,1.2104
3223.00,1.2104
3222.00,1.2105
