Created as New Dataset,Sample 029 By Administrator Date Monday, February 10 2020
cm-1,A
4613.00,1.1846
4612.00,1.1845
4611.00,1.1845
4610.00,1.1845
4609.00,1.1845
4608.00,1.1845
4607.00,1.1845
4606.00,1.1845
4605.00,1.1845
4604.00,1.1845
4603.00,1.1845
4602.00,1.1844
4601.00,1.1844
4600.00,1.1844
4599.00,1.1843
4598.00,1.1843
4597.00,1.1843
4596.00,1.1842
4595.00,1.1843
4594.00,1.1842
4593.00,1.1842
4592.00,1.1842
4591.00,1.1841
4590.00,1.1841
4589.00,1.1840
4588.00,1.1840
4587.00,1.1840
4586.00,1.1840
4585.00,1.1840
4584.00,1.1839
4583.00,1.1839
4582.00,1.1839
4581.00,1.1838
4580.00,1.1838
4579.00,1.1837
4578.00,1.1837
4577.00,1.1836
4576.00,1.1836
4575.00,1.1836
4574.00,1.1835
4573.00,1.1835
4572.00,1.1836
4571.00,1.1836
4570.00,1.1837
4569.00,1.1837
4568.00,1.1838
4567.00,1.1838
4566.00,1.1838
4565.00,1.1838
4564.00,1.1837
4563.00,1.1836
4562.00,1.1836
4561.00,1.1835
4560.00,1.1835
4559.00,1.1834
4558.00,1.1834
4557.00,1.1833
4556.00,1.1833
4555.00,1.1834
4554.00,1.1834
4553.00,1.1833
4552.00,1.1833
4551.00,1.1833
4550.00,1.1833
4549.00,1.1832
4548.00,1.1831
4547.00,1.1831
4546.00,1.1830
4545.00,1.1830
4544.00,1.1829
4543.00,1.1829
4542.00,1.1829
4541.00,1.1828
4540.00,1.1828
4539.00,1.1828
4538.00,1.1828
4537.00,1.1828
4536.00,1.1827
4535.00,1.1826
4534.00,1.1826
4533.00,1.1825
4532.00,1.1825
4531.00,1.1826
4530.00,1.1826
4529.00,1.1826
4528.00,1.1826
4527.00,1.1826
4526.00,1.1826
4525.00,1.1825
4524.00,1.1824
4523.00,1.1824
4522.00,1.1824
4521.00,1.1823
4520.00,1.1823
4519.00,1.1823
4518.00,1.1823
4517.00,1.1822
4516.00,1.1822
4515.00,1.1821
4514.00,1.1821
4513.00,1.1822
4512.00,1.1822
4511.00,1.1822
4510.00,1.1822
4509.00,1.1821
4508.00,1.1820
4507.00,1.1819
4506.00,1.1819
4505.00,1.1818
4504.00,1.1818
4503.00,1.1818
4502.00,1.1818
4501.00,1.1818
4500.00,1.1818
4499.00,1.1818
4498.00,1.1818
4497.00,1.1818
4496.00,1.1817
4495.00,1.1817
4494.00,1.1817
4493.00,1.1818
4492.00,1.1818
4491.00,1.1818
4490.00,1.1818
4489.00,1.1817
4488.00,1.1816
4487.00,1.1815
4486.00,1.1815
4485.00,1.1815
4484.00,1.1815
4483.00,1.1815
4482.00,1.1815
4481.00,1.1815
4480.00,1.1815
4479.00,1.1815
4478.00,1.1814
4477.00,1.1814
4476.00,1.1814
4475.00,1.1814
4474.00,1.1814
4473.00,1.1815
4472.00,1.1815
4471.00,1.1815
4470.00,1.1814
4469.00,1.1813
4468.00,1.1812
4467.00,1.1812
4466.00,1.1812
4465.00,1.1812
4464.00,1.1812
4463.00,1.1812
4462.00,1.1812
4461.00,1.1812
4460.00,1.1811
4459.00,1.1811
4458.00,1.1811
4457.00,1.1810
4456.00,1.1809
4455.00,1.1809
4454.00,1.1809
4453.00,1.1809
4452.00,1.1809
4451.00,1.1809
4450.00,1.1809
4449.00,1.1808
4448.00,1.1808
4447.00,1.1808
4446.00,1.1808
4445.00,1.1807
4444.00,1.1807
4443.00,1.1807
4442.00,1.1807
4441.00,1.1807
4440.00,1.1806
4439.00,1.1806
4438.00,1.1805
4437.00,1.1805
4436.00,1.1805
4435.00,1.1805
4434.00,1.1805
4433.00,1.1805
4432.00,1.1805
4431.00,1.1804
4430.00,1.1804
4429.00,1.1804
4428.00,1.1804
4427.00,1.1804
4426.00,1.1805
4425.00,1.1805
4424.00,1.1804
4423.00,1.1804
4422.00,1.1804
4421.00,1.1804
4420.00,1.1803
4419.00,1.1802
4418.00,1.1802
4417.00,1.1802
4416.00,1.1802
4415.00,1.1802
4414.00,1.1802
4413.00,1.1802
4412.00,1.1801
4411.00,1.1801
4410.00,1.1800
4409.00,1.1800
4408.00,1.1799
4407.00,1.1800
4406.00,1.1800
4405.00,1.1800
4404.00,1.1801
4403.00,1.1801
4402.00,1.1801
4401.00,1.1801
4400.00,1.1800
4399.00,1.1800
4398.00,1.1800
4397.00,1.1799
4396.00,1.1799
4395.00,1.1798
4394.00,1.1798
4393.00,1.1798
4392.00,1.1798
4391.00,1.1799
4390.00,1.1799
4389.00,1.1799
4388.00,1.1799
4387.00,1.1799
4386.00,1.1799
4385.00,1.1799
4384.00,1.1799
4383.00,1.1799
4382.00,1.1798
4381.00,1.1797
4380.00,1.1797
4379.00,1.1797
4378.00,1.1798
4377.00,1.1798
4376.00,1.1798
4375.00,1.1798
4374.00,1.1799
4373.00,1.1799
4372.00,1.1799
4371.00,1.1798
4370.00,1.1798
4369.00,1.1797
4368.00,1.1798
4367.00,1.1798
4366.00,1.1798
4365.00,1.1798
4364.00,1.1798
4363.00,1.1797
4362.00,1.1797
4361.00,1.1798
4360.00,1.1798
4359.00,1.1798
4358.00,1.1798
4357.00,1.1797
4356.00,1.1797
4355.00,1.1797
4354.00,1.1796
4353.00,1.1796
4352.00,1.1796
4351.00,1.1797
4350.00,1.1797
4349.00,1.1797
4348.00,1.1798
4347.00,1.1798
4346.00,1.1797
4345.00,1.1797
4344.00,1.1796
4343.00,1.1796
4342.00,1.1796
4341.00,1.1796
4340.00,1.1796
4339.00,1.1795
4338.00,1.1795
4337.00,1.1794
4336.00,1.1794
4335.00,1.1795
4334.00,1.1795
4333.00,1.1795
4332.00,1.1795
4331.00,1.1795
4330.00,1.1796
4329.00,1.1796
4328.00,1.1797
4327.00,1.1797
4326.00,1.1797
4325.00,1.1797
4324.00,1.1796
4323.00,1.1796
4322.00,1.1796
4321.00,1.1795
4320.00,1.1795
4319.00,1.1795
4318.00,1.1795
4317.00,1.1795
4316.00,1.1795
4315.00,1.1795
4314.00,1.1795
4313.00,1.1794
4312.00,1.1794
4311.00,1.1794
4310.00,1.1793
4309.00,1.1793
4308.00,1.1793
4307.00,1.1793
4306.00,1.1793
4305.00,1.1793
4304.00,1.1793
4303.00,1.1792
4302.00,1.1792
4301.00,1.1791
4300.00,1.1791
4299.00,1.1791
4298.00,1.1791
4297.00,1.1791
4296.00,1.1792
4295.00,1.1792
4294.00,1.1792
4293.00,1.1792
4292.00,1.1792
4291.00,1.1792
4290.00,1.1792
4289.00,1.1792
4288.00,1.1792
4287.00,1.1792
4286.00,1.1792
4285.00,1.1793
4284.00,1.1793
4283.00,1.1793
4282.00,1.1793
4281.00,1.1793
4280.00,1.1793
4279.00,1.1794
4278.00,1.1793
4277.00,1.1793
4276.00,1.1793
4275.00,1.1793
4274.00,1.1792
4273.00,1.1792
4272.00,1.1792
4271.00,1.1792
4270.00,1.1793
4269.00,1.1793
4268.00,1.1793
4267.00,1.1793
4266.00,1.1793
4265.00,1.1793
4264.00,1.1793
4263.00,1.1793
4262.00,1.1793
4261.00,1.1792
4260.00,1.1792
4259.00,1.1792
4258.00,1.1792
4257.00,1.1792
4256.00,1.1792
4255.00,1.1792
4254.00,1.1792
4253.00,1.1792
4252.00,1.1792
4251.00,1.1791
4250.00,1.1791
4249.00,1.1791
4248.00,1.1790
4247.00,1.1790
4246.00,1.1790
4245.00,1.1790
4244.00,1.1790
4243.00,1.1790
4242.00,1.1789
4241.00,1.1789
4240.00,1.1789
4239.00,1.1789
4238.00,1.1789
4237.00,1.1789
4236.00,1.1789
4235.00,1.1789
4234.00,1.1789
4233.00,1.1789
4232.00,1.1789
4231.00,1.1788
4230.00,1.1788
4229.00,1.1787
4228.00,1.1787
4227.00,1.1787
4226.00,1.1787
4225.00,1.1787
4224.00,1.1787
4223.00,1.1786
4222.00,1.1786
4221.00,1.1786
4220.00,1.1786
4219.00,1.1786
4218.00,1.1786
4217.00,1.1786
4216.00,1.1786
4215.00,1.1786
4214.00,1.1786
4213.00,1.1785
4212.00,1.1784
4211.00,1.1783
4210.00,1.1783
4209.00,1.1783
4208.00,1.1783
4207.00,1.1783
4206.00,1.1783
4205.00,1.1783
4204.00,1.1783
4203.00,1.1783
4202.00,1.1783
4201.00,1.1783
4200.00,1.1783
4199.00,1.1782
4198.00,1.1782
4197.00,1.1782
4196.00,1.1782
4195.00,1.1782
4194.00,1.1782
4193.00,1.1781
4192.00,1.1781
4191.00,1.1781
4190.00,1.1781
4189.00,1.1781
4188.00,1.1782
4187.00,1.1782
4186.00,1.1782
4185.00,1.1781
4184.00,1.1781
4183.00,1.1780
4182.00,1.1780
4181.00,1.1781
4180.00,1.1781
4179.00,1.1781
4178.00,1.1781
4177.00,1.1781
4176.00,1.1781
4175.00,1.1780
4174.00,1.1779
4173.00,1.1778
4172.00,1.1778
4171.00,1.1778
4170.00,1.1778
4169.00,1.1778
4168.00,1.1778
4167.00,1.1778
4166.00,1.1778
4165.00,1.1777
4164.00,1.1777
4163.00,1.1777
4162.00,1.1777
4161.00,1.1777
4160.00,1.1776
4159.00,1.1776
4158.00,1.1776
4157.00,1.1776
4156.00,1.1776
4155.00,1.1776
4154.00,1.1776
4153.00,1.1775
4152.00,1.1775
4151.00,1.1775
4150.00,1.1774
4149.00,1.1774
4148.00,1.1773
4147.00,1.1772
4146.00,1.1772
4145.00,1.1772
4144.00,1.1772
4143.00,1.1772
4142.00,1.1771
4141.00,1.1771
4140.00,1.1770
4139.00,1.1770
4138.00,1.1770
4137.00,1.1770
4136.00,1.1770
4135.00,1.1770
4134.00,1.1770
4133.00,1.1770
4132.00,1.1769
4131.00,1.1769
4130.00,1.1768
4129.00,1.1768
4128.00,1.1768
4127.00,1.1768
4126.00,1.1768
4125.00,1.1767
4124.00,1.1767
4123.00,1.1767
4122.00,1.1766
4121.00,1.1766
4120.00,1.1765
4119.00,1.1765
4118.00,1.1764
4117.00,1.1764
4116.00,1.1764
4115.00,1.1764
4114.00,1.1764
4113.00,1.1764
4112.00,1.1763
4111.00,1.1763
4110.00,1.1763
4109.00,1.1762
4108.00,1.1762
4107.00,1.1761
4106.00,1.1761
4105.00,1.1760
4104.00,1.1760
4103.00,1.1760
4102.00,1.1760
4101.00,1.1760
4100.00,1.1759
4099.00,1.1759
4098.00,1.1759
4097.00,1.1759
4096.00,1.1760
4095.00,1.1760
4094.00,1.1760
4093.00,1.1759
4092.00,1.1759
4091.00,1.1759
4090.00,1.1759
4089.00,1.1759
4088.00,1.1759
4087.00,1.1759
4086.00,1.1758
4085.00,1.1758
4084.00,1.1757
4083.00,1.1757
4082.00,1.1756
4081.00,1.1756
4080.00,1.1756
4079.00,1.1756
4078.00,1.1756
4077.00,1.1756
4076.00,1.1756
4075.00,1.1755
4074.00,1.1755
4073.00,1.1755
4072.00,1.1754
4071.00,1.1754
4070.00,1.1754
4069.00,1.1753
4068.00,1.1753
4067.00,1.1752
4066.00,1.1752
4065.00,1.1752
4064.00,1.1752
4063.00,1.1751
4062.00,1.1751
4061.00,1.1751
4060.00,1.1751
4059.00,1.1750
4058.00,1.1750
4057.00,1.1750
4056.00,1.1750
4055.00,1.1749
4054.00,1.1749
4053.00,1.1749
4052.00,1.1749
4051.00,1.1748
4050.00,1.1748
4049.00,1.1748
4048.00,1.1747
4047.00,1.1747
4046.00,1.1746
4045.00,1.1746
4044.00,1.1746
4043.00,1.1746
4042.00,1.1746
4041.00,1.1746
4040.00,1.1746
4039.00,1.1745
4038.00,1.1745
4037.00,1.1744
4036.00,1.1743
4035.00,1.1742
4034.00,1.1742
4033.00,1.1742
4032.00,1.1742
4031.00,1.1741
4030.00,1.1741
4029.00,1.1741
4028.00,1.1741
4027.00,1.1741
4026.00,1.1741
4025.00,1.1740
4024.00,1.1740
4023.00,1.1739
4022.00,1.1739
4021.00,1.1738
4020.00,1.1738
4019.00,1.1738
4018.00,1.1738
4017.00,1.1738
4016.00,1.1738
4015.00,1.1738
4014.00,1.1737
4013.00,1.1736
4012.00,1.1736
4011.00,1.1735
4010.00,1.1735
4009.00,1.1734
4008.00,1.1734
4007.00,1.1733
4006.00,1.1733
4005.00,1.1733
4004.00,1.1733
4003.00,1.1733
4002.00,1.1733
4001.00,1.1733
4000.00,1.1732
3999.00,1.1732
3998.00,1.1732
3997.00,1.1731
3996.00,1.1731
3995.00,1.1731
3994.00,1.1730
3993.00,1.1730
3992.00,1.1729
3991.00,1.1729
3990.00,1.1728
3989.00,1.1728
3988.00,1.1727
3987.00,1.1727
3986.00,1.1726
3985.00,1.1726
3984.00,1.1725
3983.00,1.1725
3982.00,1.1725
3981.00,1.1724
3980.00,1.1724
3979.00,1.1724
3978.00,1.1723
3977.00,1.1722
3976.00,1.1722
3975.00,1.1721
3974.00,1.1720
3973.00,1.1720
3972.00,1.1720
3971.00,1.1719
3970.00,1.1719
3969.00,1.1718
3968.00,1.1718
3967.00,1.1717
3966.00,1.1716
3965.00,1.1715
3964.00,1.1715
3963.00,1.1714
3962.00,1.1714
3961.00,1.1713
3960.00,1.1713
3959.00,1.1712
3958.00,1.1711
3957.00,1.1711
3956.00,1.1710
3955.00,1.1710
3954.00,1.1710
3953.00,1.1709
3952.00,1.1709
3951.00,1.1708
3950.00,1.1707
3949.00,1.1706
3948.00,1.1705
3947.00,1.1704
3946.00,1.1704
3945.00,1.1703
3944.00,1.1702
3943.00,1.1701
3942.00,1.1700
3941.00,1.1699
3940.00,1.1698
3939.00,1.1697
3938.00,1.1696
3937.00,1.1695
3936.00,1.1695
3935.00,1.1694
3934.00,1.1694
3933.00,1.1693
3932.00,1.1692
3931.00,1.1691
3930.00,1.1690
3929.00,1.1690
3928.00,1.1689
3927.00,1.1689
3926.00,1.1688
3925.00,1.1688
3924.00,1.1688
3923.00,1.1687
3922.00,1.1685
3921.00,1.1683
3920.00,1.1681
3919.00,1.1680
3918.00,1.1678
3917.00,1.1677
3916.00,1.1676
3915.00,1.1676
3914.00,1.1675
3913.00,1.1674
3912.00,1.1673
3911.00,1.1673
3910.00,1.1673
3909.00,1.1673
3908.00,1.1673
3907.00,1.1673
3906.00,1.1672
3905.00,1.1670
3904.00,1.1668
3903.00,1.1666
3902.00,1.1664
3901.00,1.1662
3900.00,1.1661
3899.00,1.1661
3898.00,1.1661
3897.00,1.1662
3896.00,1.1662
3895.00,1.1662
3894.00,1.1663
3893.00,1.1662
3892.00,1.1660
3891.00,1.1658
3890.00,1.1656
3889.00,1.1654
3888.00,1.1652
3887.00,1.1649
3886.00,1.1649
3885.00,1.1649
3884.00,1.1651
3883.00,1.1651
3882.00,1.1650
3881.00,1.1649
3880.00,1.1648
3879.00,1.1647
3878.00,1.1646
3877.00,1.1645
3876.00,1.1644
3875.00,1.1643
3874.00,1.1644
3873.00,1.1644
3872.00,1.1643
3871.00,1.1639
3870.00,1.1637
3869.00,1.1637
3868.00,1.1637
3867.00,1.1637
3866.00,1.1636
3865.00,1.1635
3864.00,1.1635
3863.00,1.1633
3862.00,1.1632
3861.00,1.1630
3860.00,1.1629
3859.00,1.1628
3858.00,1.1627
3857.00,1.1627
3856.00,1.1627
3855.00,1.1627
3854.00,1.1624
3853.00,1.1622
3852.00,1.1621
3851.00,1.1620
3850.00,1.1620
3849.00,1.1619
3848.00,1.1618
3847.00,1.1618
3846.00,1.1618
3845.00,1.1618
3844.00,1.1618
3843.00,1.1618
3842.00,1.1617
3841.00,1.1616
3840.00,1.1615
3839.00,1.1614
3838.00,1.1613
3837.00,1.1613
3836.00,1.1612
3835.00,1.1611
3834.00,1.1610
3833.00,1.1608
3832.00,1.1606
3831.00,1.1605
3830.00,1.1605
3829.00,1.1605
3828.00,1.1604
3827.00,1.1602
3826.00,1.1603
3825.00,1.1603
3824.00,1.1603
3823.00,1.1602
3822.00,1.1600
3821.00,1.1598
3820.00,1.1597
3819.00,1.1596
3818.00,1.1593
3817.00,1.1591
3816.00,1.1590
3815.00,1.1592
3814.00,1.1594
3813.00,1.1593
3812.00,1.1593
3811.00,1.1592
3810.00,1.1591
3809.00,1.1590
3808.00,1.1588
3807.00,1.1587
3806.00,1.1587
3805.00,1.1586
3804.00,1.1585
3803.00,1.1584
3802.00,1.1584
3801.00,1.1586
3800.00,1.1587
3799.00,1.1587
3798.00,1.1586
3797.00,1.1584
3796.00,1.1583
3795.00,1.1582
3794.00,1.1582
3793.00,1.1581
3792.00,1.1580
3791.00,1.1580
3790.00,1.1579
3789.00,1.1579
3788.00,1.1579
3787.00,1.1579
3786.00,1.1578
3785.00,1.1577
3784.00,1.1577
3783.00,1.1576
3782.00,1.1576
3781.00,1.1574
3780.00,1.1573
3779.00,1.1573
3778.00,1.1573
3777.00,1.1573
3776.00,1.1571
3775.00,1.1570
3774.00,1.1570
3773.00,1.1569
3772.00,1.1568
3771.00,1.1567
3770.00,1.1566
3769.00,1.1566
3768.00,1.1566
3767.00,1.1565
3766.00,1.1563
3765.00,1.1563
3764.00,1.1563
3763.00,1.1563
3762.00,1.1562
3761.00,1.1562
3760.00,1.1562
3759.00,1.1561
3758.00,1.1559
3757.00,1.1557
3756.00,1.1555
3755.00,1.1553
3754.00,1.1551
3753.00,1.1549
3752.00,1.1548
3751.00,1.1546
3750.00,1.1543
3749.00,1.1542
3748.00,1.1542
3747.00,1.1541
3746.00,1.1540
3745.00,1.1539
3744.00,1.1540
3743.00,1.1542
3742.00,1.1542
3741.00,1.1541
3740.00,1.1539
3739.00,1.1538
3738.00,1.1538
3737.00,1.1539
3736.00,1.1540
3735.00,1.1541
3734.00,1.1540
3733.00,1.1538
3732.00,1.1537
3731.00,1.1537
3730.00,1.1537
3729.00,1.1537
3728.00,1.1537
3727.00,1.1537
3726.00,1.1538
3725.00,1.1539
3724.00,1.1538
3723.00,1.1538
3722.00,1.1539
3721.00,1.1539
3720.00,1.1538
3719.00,1.1538
3718.00,1.1537
3717.00,1.1537
3716.00,1.1536
3715.00,1.1535
3714.00,1.1534
3713.00,1.1533
3712.00,1.1534
3711.00,1.1537
3710.00,1.1540
3709.00,1.1545
3708.00,1.1548
3707.00,1.1549
3706.00,1.1548
3705.00,1.1546
3704.00,1.1545
3703.00,1.1544
3702.00,1.1543
3701.00,1.1543
3700.00,1.1542
3699.00,1.1542
3698.00,1.1542
3697.00,1.1542
3696.00,1.1543
3695.00,1.1544
3694.00,1.1545
3693.00,1.1545
3692.00,1.1545
3691.00,1.1544
3690.00,1.1543
3689.00,1.1542
3688.00,1.1542
3687.00,1.1544
3686.00,1.1547
3685.00,1.1549
3684.00,1.1551
3683.00,1.1553
3682.00,1.1555
3681.00,1.1556
3680.00,1.1558
3679.00,1.1560
3678.00,1.1561
3677.00,1.1561
3676.00,1.1561
3675.00,1.1563
3674.00,1.1566
3673.00,1.1569
3672.00,1.1571
3671.00,1.1573
3670.00,1.1576
3669.00,1.1579
3668.00,1.1583
3667.00,1.1585
3666.00,1.1588
3665.00,1.1591
3664.00,1.1593
3663.00,1.1596
3662.00,1.1599
3661.00,1.1601
3660.00,1.1604
3659.00,1.1606
3658.00,1.1608
3657.00,1.1609
3656.00,1.1611
3655.00,1.1614
3654.00,1.1617
3653.00,1.1619
3652.00,1.1620
3651.00,1.1622
3650.00,1.1624
3649.00,1.1627
3648.00,1.1629
3647.00,1.1633
3646.00,1.1636
3645.00,1.1640
3644.00,1.1643
3643.00,1.1646
3642.00,1.1649
3641.00,1.1652
3640.00,1.1654
3639.00,1.1656
3638.00,1.1658
3637.00,1.1660
3636.00,1.1661
3635.00,1.1662
3634.00,1.1662
3633.00,1.1663
3632.00,1.1664
3631.00,1.1664
3630.00,1.1664
3629.00,1.1664
3628.00,1.1666
3627.00,1.1669
3626.00,1.1671
3625.00,1.1674
3624.00,1.1676
3623.00,1.1679
3622.00,1.1682
3621.00,1.1684
3620.00,1.1686
3619.00,1.1688
3618.00,1.1689
3617.00,1.1691
3616.00,1.1691
3615.00,1.1692
3614.00,1.1692
3613.00,1.1691
3612.00,1.1691
3611.00,1.1691
3610.00,1.1691
3609.00,1.1692
3608.00,1.1693
3607.00,1.1695
3606.00,1.1697
3605.00,1.1698
3604.00,1.1700
3603.00,1.1701
3602.00,1.1703
3601.00,1.1705
3600.00,1.1707
3599.00,1.1709
3598.00,1.1709
3597.00,1.1709
3596.00,1.1709
3595.00,1.1708
3594.00,1.1707
3593.00,1.1707
3592.00,1.1706
3591.00,1.1706
3590.00,1.1706
3589.00,1.1706
3588.00,1.1706
3587.00,1.1706
3586.00,1.1707
3585.00,1.1708
3584.00,1.1708
3583.00,1.1709
3582.00,1.1710
3581.00,1.1710
3580.00,1.1711
3579.00,1.1711
3578.00,1.1711
3577.00,1.1711
3576.00,1.1711
3575.00,1.1711
3574.00,1.1711
3573.00,1.1711
3572.00,1.1711
3571.00,1.1711
3570.00,1.1711
3569.00,1.1711
3568.00,1.1711
3567.00,1.1712
3566.00,1.1713
3565.00,1.1713
3564.00,1.1713
3563.00,1.1713
3562.00,1.1713
3561.00,1.1713
3560.00,1.1714
3559.00,1.1714
3558.00,1.1714
3557.00,1.1714
3556.00,1.1714
3555.00,1.1714
3554.00,1.1715
3553.00,1.1715
3552.00,1.1715
3551.00,1.1715
3550.00,1.1715
3549.00,1.1715
3548.00,1.1714
3547.00,1.1714
3546.00,1.1714
3545.00,1.1713
3544.00,1.1714
3543.00,1.1714
3542.00,1.1716
3541.00,1.1717
3540.00,1.1718
3539.00,1.1719
3538.00,1.1719
3537.00,1.1719
3536.00,1.1720
3535.00,1.1720
3534.00,1.1721
3533.00,1.1722
3532.00,1.1723
3531.00,1.1724
3530.00,1.1724
3529.00,1.1725
3528.00,1.1725
3527.00,1.1726
3526.00,1.1726
3525.00,1.1726
3524.00,1.1726
3523.00,1.1726
3522.00,1.1727
3521.00,1.1728
3520.00,1.1728
3519.00,1.1729
3518.00,1.1730
3517.00,1.1730
3516.00,1.1731
3515.00,1.1731
3514.00,1.1732
3513.00,1.1734
3512.00,1.1735
3511.00,1.1737
3510.00,1.1739
3509.00,1.1740
3508.00,1.1741
3507.00,1.1742
3506.00,1.1742
3505.00,1.1743
3504.00,1.1744
3503.00,1.1744
3502.00,1.1746
3501.00,1.1747
3500.00,1.1749
3499.00,1.1750
3498.00,1.1752
3497.00,1.1753
3496.00,1.1754
3495.00,1.1756
3494.00,1.1757
3493.00,1.1758
3492.00,1.1760
3491.00,1.1762
3490.00,1.1764
3489.00,1.1765
3488.00,1.1766
3487.00,1.1768
3486.00,1.1769
3485.00,1.1772
3484.00,1.1774
3483.00,1.1776
3482.00,1.1777
3481.00,1.1778
3480.00,1.1779
3479.00,1.1780
3478.00,1.1782
3477.00,1.1784
3476.00,1.1787
3475.00,1.1789
3474.00,1.1792
3473.00,1.1794
3472.00,1.1796
3471.00,1.1797
3470.00,1.1798
3469.00,1.1799
3468.00,1.1801
3467.00,1.1804
3466.00,1.1807
3465.00,1.1810
3464.00,1.1813
3463.00,1.1816
3462.00,1.1818
3461.00,1.1820
3460.00,1.1823
3459.00,1.1826
3458.00,1.1829
3457.00,1.1832
3456.00,1.1835
3455.00,1.1838
3454.00,1.1841
3453.00,1.1843
3452.00,1.1846
3451.00,1.1849
3450.00,1.1853
3449.00,1.1857
3448.00,1.1860
3447.00,1.1863
3446.00,1.1866
3445.00,1.1870
3444.00,1.1874
3443.00,1.1877
3442.00,1.1880
3441.00,1.1883
3440.00,1.1886
3439.00,1.1889
3438.00,1.1892
3437.00,1.1895
3436.00,1.1898
3435.00,1.1902
3434.00,1.1906
3433.00,1.1910
3432.00,1.1914
3431.00,1.1918
3430.00,1.1922
3429.00,1.1926
3428.00,1.1930
3427.00,1.1935
3426.00,1.1939
3425.00,1.1943
3424.00,1.1947
3423.00,1.1950
3422.00,1.1953
3421.00,1.1956
3420.00,1.1959
3419.00,1.1962
3418.00,1.1965
3417.00,1.1968
3416.00,1.1970
3415.00,1.1973
3414.00,1.1975
3413.00,1.1978
3412.00,1.1980
3411.00,1.1983
3410.00,1.1986
3409.00,1.1988
3408.00,1.1990
3407.00,1.1992
3406.00,1.1995
3405.00,1.1996
3404.00,1.1998
3403.00,1.1998
3402.00,1.1999
3401.00,1.2000
3400.00,1.2002
3399.00,1.2004
3398.00,1.2007
3397.00,1.2010
3396.00,1.2013
3395.00,1.2015
3394.00,1.2016
3393.00,1.2017
3392.00,1.2018
3391.00,1.2019
3390.00,1.2022
3389.00,1.2024
3388.00,1.2027
3387.00,1.2029
3386.00,1.2030
3385.00,1.2032
3384.00,1.2034
3383.00,1.2035
3382.00,1.2037
3381.00,1.2038
3380.00,1.2039
3379.00,1.2041
3378.00,1.2042
3377.00,1.2043
3376.00,1.2044
3375.00,1.2045
3374.00,1.2045
3373.00,1.2046
3372.00,1.2045
3371.00,1.2045
3370.00,1.2045
3369.00,1.2046
3368.00,1.2047
3367.00,1.2049
3366.00,1.2051
3365.00,1.2052
3364.00,1.2054
3363.00,1.2055
3362.00,1.2055
3361.00,1.2056
3360.00,1.2057
3359.00,1.2057
3358.00,1.2058
3357.00,1.2058
3356.00,1.2059
3355.00,1.2059
3354.00,1.2059
3353.00,1.2060
3352.00,1.2059
3351.00,1.2059
3350.00,1.2059
3349.00,1.2059
3348.00,1.2060
3347.00,1.2061
3346.00,1.2062
3345.00,1.2062
3344.00,1.2062
3343.00,1.2062
3342.00,1.2062
3341.00,1.2062
3340.00,1.2062
3339.00,1.2062
3338.00,1.2062
3337.00,1.2062
3336.00,1.2064
3335.00,1.2065
3334.00,1.2066
3333.00,1.2066
3332.00,1.2066
3331.00,1.2066
3330.00,1.2066
3329.00,1.2066
3328.00,1.2066
3327.00,1.2067
3326.00,1.2068
3325.00,1.2068
3324.00,1.2069
3323.00,1.2070
3322.00,1.2070
3321.00,1.2070
3320.00,1.2071
3319.00,1.2071
3318.00,1.2072
3317.00,1.2072
3316.00,1.2073
3315.00,1.2073
3314.00,1.2074
3313.00,1.2074
3312.00,1.2075
3311.00,1.2075
3310.00,1.2075
3309.00,1.2075
3308.00,1.2074
3307.00,1.2074
3306.00,1.2074
3305.00,1.2075
3304.00,1.2077
3303.00,1.2080
3302.00,1.2082
3301.00,1.2084
3300.00,1.2085
3299.00,1.2085
3298.00,1.2085
3297.00,1.2086
3296.00,1.2086
3295.00,1.2087
3294.00,1.2087
3293.00,1.2088
3292.00,1.2089
3291.00,1.2090
3290.00,1.2092
3289.00,1.2093
3288.00,1.2094
3287.00,1.2095
3286.00,1.2096
3285.00,1.2097
3284.00,1.2098
3283.00,1.2098
3282.00,1.2099
3281.00,1.2100
3280.00,1.2101
3279.00,1.2101
3278.00,1.2102
3277.00,1.2102
3276.00,1.2103
3275.00,1.2104
3274.00,1.2105
3273.00,1.2106
3272.00,1.2106
3271.00,1.2107
3270.00,1.2107
3269.00,1.2108
3268.00,1.2110
3267.00,1.2112
3266.00,1.2114
3265.00,1.2115
3264.00,1.2116
3263.00,1.2117
3262.00,1.2117
3261.00,1.2118
3260.00,1.2120
3259.00,1.2121
3258.00,1.2122
3257.00,1.2123
3256.00,1.2124
3255.00,1.2125
3254.00,1.2127
3253.00,1.2128
3252.00,1.2129
3251.00,1.2130
3250.00,1.2131
3249.00,1.2132
3248.00,1.2133
3247.00,1.2134
3246.00,1.2136
3245.00,1.2138
3244.00,1.2140
3243.00,1.2141
3242.00,1.2143
3241.00,1.2144
3240.00,1.2145
3239.00,1.2147
3238.00,1.2148
3237.00,1.2149
3236.00,1.2150
3235.00,1.2151
3234.00,1.2151
3233.00,1.2152
3232.00,1.2154
3231.00,1.2156
3230.00,1.2159
3229.00,1.2161
3228.00,1.2162
3227.00,1.2164
3226.00,1.2165
3225.00,1.2166
3224.00,1.2167
3223.00,1.2168
3222.00,1.2169
3221.00,1.2169
3220.00,1.2169
3219.00,1.2169
3218.00,1.2170
