Created as New Dataset,Sample 036 By Administrator Date Monday, February 10 2020
cm-1,A
5435.00,1.0680
5434.00,1.0680
5433.00,1.0680
5432.00,1.0682
5431.00,1.0683
5430.00,1.0684
5429.00,1.0684
5428.00,1.0685
5427.00,1.0687
5426.00,1.0688
5425.00,1.0690
5424.00,1.0691
5423.00,1.0692
5422.00,1.0693
5421.00,1.0692
5420.00,1.0691
5419.00,1.0690
5418.00,1.0689
5417.00,1.0689
5416.00,1.0689
5415.00,1.0690
5414.00,1.0691
5413.00,1.0692
5412.00,1.0692
5411.00,1.0693
5410.00,1.0693
5409.00,1.0694
5408.00,1.0695
5407.00,1.0697
5406.00,1.0697
5405.00,1.0695
5404.00,1.0694
5403.00,1.0692
5402.00,1.0691
5401.00,1.0690
5400.00,1.0689
5399.00,1.0688
5398.00,1.0686
5397.00,1.0684
5396.00,1.0683
5395.00,1.0682
5394.00,1.0681
5393.00,1.0680
5392.00,1.0680
5391.00,1.0680
5390.00,1.0680
5389.00,1.0679
5388.00,1.0679
5387.00,1.0680
5386.00,1.0680
5385.00,1.0681
5384.00,1.0682
5383.00,1.0682
5382.00,1.0682
5381.00,1.0683
5380.00,1.0684
5379.00,1.0686
5378.00,1.0687
5377.00,1.0688
5376.00,1.0690
5375.00,1.0691
5374.00,1.0692
5373.00,1.0693
5372.00,1.0693
5371.00,1.0694
5370.00,1.0694
5369.00,1.0693
5368.00,1.0693
5367.00,1.0692
5366.00,1.0692
5365.00,1.0692
5364.00,1.0691
5363.00,1.0691
5362.00,1.0691
5361.00,1.0690
5360.00,1.0689
5359.00,1.0689
5358.00,1.0688
5357.00,1.0687
5356.00,1.0685
5355.00,1.0684
5354.00,1.0683
5353.00,1.0681
5352.00,1.0681
5351.00,1.0680
5350.00,1.0679
5349.00,1.0678
5348.00,1.0678
5347.00,1.0680
5346.00,1.0680
5345.00,1.0680
5344.00,1.0679
5343.00,1.0680
5342.00,1.0682
5341.00,1.0683
5340.00,1.0682
5339.00,1.0682
5338.00,1.0681
5337.00,1.0682
5336.00,1.0683
5335.00,1.0685
5334.00,1.0687
5333.00,1.0689
5332.00,1.0690
5331.00,1.0692
5330.00,1.0693
5329.00,1.0693
5328.00,1.0693
5327.00,1.0692
5326.00,1.0693
5325.00,1.0693
5324.00,1.0694
5323.00,1.0695
5322.00,1.0696
5321.00,1.0696
5320.00,1.0697
5319.00,1.0697
5318.00,1.0696
5317.00,1.0696
5316.00,1.0695
5315.00,1.0694
5314.00,1.0693
5313.00,1.0691
5312.00,1.0690
5311.00,1.0689
5310.00,1.0689
5309.00,1.0688
5308.00,1.0688
5307.00,1.0687
5306.00,1.0687
5305.00,1.0688
5304.00,1.0688
5303.00,1.0688
5302.00,1.0688
5301.00,1.0688
5300.00,1.0688
5299.00,1.0689
5298.00,1.0689
5297.00,1.0689
5296.00,1.0689
5295.00,1.0689
5294.00,1.0689
5293.00,1.0690
5292.00,1.0691
5291.00,1.0692
5290.00,1.0693
5289.00,1.0695
5288.00,1.0696
5287.00,1.0696
5286.00,1.0696
5285.00,1.0696
5284.00,1.0697
5283.00,1.0698
5282.00,1.0699
5281.00,1.0699
5280.00,1.0699
5279.00,1.0700
5278.00,1.0700
5277.00,1.0701
5276.00,1.0702
5275.00,1.0703
5274.00,1.0704
5273.00,1.0704
5272.00,1.0703
5271.00,1.0702
5270.00,1.0699
5269.00,1.0697
5268.00,1.0695
5267.00,1.0694
5266.00,1.0693
5265.00,1.0692
5264.00,1.0692
5263.00,1.0692
5262.00,1.0693
5261.00,1.0693
5260.00,1.0693
5259.00,1.0693
5258.00,1.0693
5257.00,1.0694
5256.00,1.0694
5255.00,1.0695
5254.00,1.0695
5253.00,1.0695
5252.00,1.0695
5251.00,1.0696
5250.00,1.0695
5249.00,1.0695
5248.00,1.0697
5247.00,1.0699
5246.00,1.0700
5245.00,1.0702
5244.00,1.0703
5243.00,1.0704
5242.00,1.0706
5241.00,1.0707
5240.00,1.0708
5239.00,1.0710
5238.00,1.0711
5237.00,1.0712
5236.00,1.0713
5235.00,1.0714
5234.00,1.0715
5233.00,1.0715
5232.00,1.0714
5231.00,1.0714
5230.00,1.0713
5229.00,1.0713
5228.00,1.0714
5227.00,1.0714
5226.00,1.0714
5225.00,1.0713
5224.00,1.0713
5223.00,1.0714
5222.00,1.0714
5221.00,1.0714
5220.00,1.0714
5219.00,1.0713
5218.00,1.0712
5217.00,1.0711
5216.00,1.0709
5215.00,1.0709
5214.00,1.0709
5213.00,1.0709
5212.00,1.0709
5211.00,1.0709
5210.00,1.0709
5209.00,1.0709
5208.00,1.0710
5207.00,1.0711
5206.00,1.0712
5205.00,1.0713
5204.00,1.0715
5203.00,1.0717
5202.00,1.0719
5201.00,1.0720
5200.00,1.0723
5199.00,1.0725
5198.00,1.0726
5197.00,1.0727
5196.00,1.0727
5195.00,1.0728
5194.00,1.0729
5193.00,1.0730
5192.00,1.0731
5191.00,1.0732
5190.00,1.0732
5189.00,1.0731
5188.00,1.0731
5187.00,1.0730
5186.00,1.0730
5185.00,1.0729
5184.00,1.0730
5183.00,1.0732
5182.00,1.0733
5181.00,1.0733
5180.00,1.0734
5179.00,1.0735
5178.00,1.0735
5177.00,1.0735
5176.00,1.0735
5175.00,1.0735
5174.00,1.0734
5173.00,1.0734
5172.00,1.0733
5171.00,1.0733
5170.00,1.0732
5169.00,1.0732
5168.00,1.0732
5167.00,1.0733
5166.00,1.0733
5165.00,1.0733
5164.00,1.0733
5163.00,1.0734
5162.00,1.0735
5161.00,1.0736
5160.00,1.0737
5159.00,1.0739
5158.00,1.0739
5157.00,1.0740
5156.00,1.0740
5155.00,1.0741
5154.00,1.0742
5153.00,1.0744
5152.00,1.0745
5151.00,1.0746
5150.00,1.0747
5149.00,1.0748
5148.00,1.0749
5147.00,1.0750
5146.00,1.0751
5145.00,1.0753
5144.00,1.0754
5143.00,1.0755
5142.00,1.0756
5141.00,1.0757
5140.00,1.0758
5139.00,1.0759
5138.00,1.0759
5137.00,1.0757
5136.00,1.0756
5135.00,1.0754
5134.00,1.0752
5133.00,1.0752
5132.00,1.0752
5131.00,1.0752
5130.00,1.0753
5129.00,1.0753
5128.00,1.0753
5127.00,1.0753
5126.00,1.0753
5125.00,1.0753
5124.00,1.0753
5123.00,1.0753
5122.00,1.0753
5121.00,1.0752
5120.00,1.0751
5119.00,1.0751
5118.00,1.0751
5117.00,1.0751
5116.00,1.0752
5115.00,1.0753
5114.00,1.0753
5113.00,1.0754
5112.00,1.0756
5111.00,1.0758
5110.00,1.0759
5109.00,1.0761
5108.00,1.0762
5107.00,1.0764
5106.00,1.0765
5105.00,1.0766
5104.00,1.0767
5103.00,1.0768
5102.00,1.0768
5101.00,1.0768
5100.00,1.0768
5099.00,1.0768
5098.00,1.0768
5097.00,1.0768
5096.00,1.0769
5095.00,1.0769
5094.00,1.0769
5093.00,1.0768
5092.00,1.0768
5091.00,1.0767
5090.00,1.0766
5089.00,1.0766
5088.00,1.0765
5087.00,1.0765
5086.00,1.0764
5085.00,1.0763
5084.00,1.0763
5083.00,1.0763
5082.00,1.0763
5081.00,1.0763
5080.00,1.0762
5079.00,1.0761
5078.00,1.0761
5077.00,1.0761
5076.00,1.0761
5075.00,1.0761
5074.00,1.0762
5073.00,1.0762
5072.00,1.0762
5071.00,1.0762
5070.00,1.0763
5069.00,1.0763
5068.00,1.0764
5067.00,1.0766
5066.00,1.0767
5065.00,1.0769
5064.00,1.0770
5063.00,1.0771
5062.00,1.0772
5061.00,1.0772
5060.00,1.0772
5059.00,1.0773
5058.00,1.0773
5057.00,1.0774
5056.00,1.0775
5055.00,1.0777
5054.00,1.0778
5053.00,1.0778
5052.00,1.0778
5051.00,1.0777
5050.00,1.0777
5049.00,1.0777
5048.00,1.0777
5047.00,1.0777
5046.00,1.0776
5045.00,1.0776
5044.00,1.0776
5043.00,1.0775
5042.00,1.0774
5041.00,1.0773
5040.00,1.0772
5039.00,1.0772
5038.00,1.0771
5037.00,1.0771
5036.00,1.0770
5035.00,1.0770
5034.00,1.0770
5033.00,1.0769
5032.00,1.0767
5031.00,1.0766
5030.00,1.0766
5029.00,1.0766
5028.00,1.0766
5027.00,1.0767
5026.00,1.0768
5025.00,1.0769
5024.00,1.0770
5023.00,1.0772
5022.00,1.0773
5021.00,1.0773
5020.00,1.0773
5019.00,1.0774
5018.00,1.0774
5017.00,1.0775
5016.00,1.0775
5015.00,1.0776
5014.00,1.0777
5013.00,1.0777
5012.00,1.0777
5011.00,1.0778
5010.00,1.0779
5009.00,1.0780
5008.00,1.0781
5007.00,1.0782
5006.00,1.0782
5005.00,1.0782
5004.00,1.0781
5003.00,1.0781
5002.00,1.0780
5001.00,1.0780
5000.00,1.0779
4999.00,1.0779
4998.00,1.0778
4997.00,1.0776
4996.00,1.0775
4995.00,1.0774
4994.00,1.0773
4993.00,1.0772
4992.00,1.0772
4991.00,1.0772
4990.00,1.0771
4989.00,1.0770
4988.00,1.0769
4987.00,1.0768
4986.00,1.0767
4985.00,1.0767
4984.00,1.0766
4983.00,1.0767
4982.00,1.0767
4981.00,1.0768
4980.00,1.0768
4979.00,1.0769
4978.00,1.0770
4977.00,1.0770
4976.00,1.0770
4975.00,1.0771
4974.00,1.0772
4973.00,1.0774
4972.00,1.0776
4971.00,1.0777
4970.00,1.0778
4969.00,1.0778
4968.00,1.0778
4967.00,1.0778
4966.00,1.0778
4965.00,1.0778
4964.00,1.0777
4963.00,1.0777
4962.00,1.0777
4961.00,1.0776
4960.00,1.0776
4959.00,1.0776
4958.00,1.0776
4957.00,1.0776
4956.00,1.0776
4955.00,1.0775
4954.00,1.0774
4953.00,1.0773
4952.00,1.0773
4951.00,1.0773
4950.00,1.0773
4949.00,1.0773
4948.00,1.0772
4947.00,1.0772
4946.00,1.0771
4945.00,1.0769
4944.00,1.0768
4943.00,1.0767
4942.00,1.0766
4941.00,1.0765
4940.00,1.0766
4939.00,1.0766
4938.00,1.0767
4937.00,1.0768
4936.00,1.0768
4935.00,1.0768
4934.00,1.0768
4933.00,1.0768
4932.00,1.0769
4931.00,1.0770
4930.00,1.0771
4929.00,1.0772
4928.00,1.0773
4927.00,1.0774
4926.00,1.0775
4925.00,1.0775
4924.00,1.0775
4923.00,1.0776
4922.00,1.0776
4921.00,1.0777
4920.00,1.0777
4919.00,1.0778
4918.00,1.0778
4917.00,1.0777
4916.00,1.0777
4915.00,1.0776
4914.00,1.0775
4913.00,1.0775
4912.00,1.0774
4911.00,1.0773
4910.00,1.0772
4909.00,1.0771
4908.00,1.0770
4907.00,1.0770
4906.00,1.0770
4905.00,1.0770
4904.00,1.0769
4903.00,1.0768
4902.00,1.0767
4901.00,1.0765
4900.00,1.0765
4899.00,1.0765
4898.00,1.0764
4897.00,1.0764
4896.00,1.0763
4895.00,1.0762
4894.00,1.0761
4893.00,1.0761
4892.00,1.0761
4891.00,1.0762
4890.00,1.0763
4889.00,1.0763
4888.00,1.0763
4887.00,1.0764
4886.00,1.0764
4885.00,1.0764
4884.00,1.0765
4883.00,1.0766
4882.00,1.0768
4881.00,1.0768
4880.00,1.0768
4879.00,1.0768
4878.00,1.0769
4877.00,1.0769
4876.00,1.0769
4875.00,1.0770
4874.00,1.0770
4873.00,1.0770
4872.00,1.0769
4871.00,1.0768
4870.00,1.0768
4869.00,1.0767
4868.00,1.0767
4867.00,1.0766
4866.00,1.0764
4865.00,1.0763
4864.00,1.0762
4863.00,1.0762
4862.00,1.0762
4861.00,1.0761
4860.00,1.0761
4859.00,1.0761
4858.00,1.0760
4857.00,1.0760
4856.00,1.0759
4855.00,1.0758
4854.00,1.0757
4853.00,1.0757
4852.00,1.0757
4851.00,1.0757
4850.00,1.0757
4849.00,1.0756
4848.00,1.0756
4847.00,1.0756
4846.00,1.0756
4845.00,1.0756
4844.00,1.0757
4843.00,1.0757
4842.00,1.0758
4841.00,1.0758
4840.00,1.0758
4839.00,1.0758
4838.00,1.0758
4837.00,1.0758
4836.00,1.0758
4835.00,1.0759
4834.00,1.0760
4833.00,1.0761
4832.00,1.0762
4831.00,1.0762
4830.00,1.0763
4829.00,1.0763
4828.00,1.0762
4827.00,1.0762
4826.00,1.0761
4825.00,1.0759
4824.00,1.0758
4823.00,1.0757
4822.00,1.0756
4821.00,1.0755
4820.00,1.0755
4819.00,1.0755
4818.00,1.0754
4817.00,1.0754
4816.00,1.0753
4815.00,1.0752
4814.00,1.0752
4813.00,1.0750
4812.00,1.0749
4811.00,1.0748
4810.00,1.0746
4809.00,1.0746
4808.00,1.0745
4807.00,1.0745
4806.00,1.0745
4805.00,1.0745
4804.00,1.0744
4803.00,1.0744
4802.00,1.0744
4801.00,1.0744
4800.00,1.0744
4799.00,1.0744
4798.00,1.0744
4797.00,1.0744
4796.00,1.0745
4795.00,1.0745
4794.00,1.0745
4793.00,1.0745
4792.00,1.0745
4791.00,1.0744
4790.00,1.0744
4789.00,1.0744
4788.00,1.0744
4787.00,1.0744
4786.00,1.0744
4785.00,1.0745
4784.00,1.0745
4783.00,1.0746
4782.00,1.0746
4781.00,1.0746
4780.00,1.0746
4779.00,1.0745
4778.00,1.0744
4777.00,1.0743
4776.00,1.0741
4775.00,1.0740
4774.00,1.0739
4773.00,1.0738
4772.00,1.0737
4771.00,1.0736
4770.00,1.0735
4769.00,1.0733
4768.00,1.0733
4767.00,1.0732
4766.00,1.0732
4765.00,1.0731
4764.00,1.0731
4763.00,1.0730
4762.00,1.0729
4761.00,1.0728
4760.00,1.0728
4759.00,1.0728
4758.00,1.0729
4757.00,1.0729
4756.00,1.0728
4755.00,1.0728
4754.00,1.0727
4753.00,1.0727
4752.00,1.0726
4751.00,1.0725
4750.00,1.0725
4749.00,1.0724
4748.00,1.0723
4747.00,1.0723
4746.00,1.0723
4745.00,1.0723
4744.00,1.0723
4743.00,1.0722
4742.00,1.0721
4741.00,1.0720
4740.00,1.0720
4739.00,1.0719
4738.00,1.0719
4737.00,1.0719
4736.00,1.0718
4735.00,1.0718
4734.00,1.0717
4733.00,1.0716
4732.00,1.0715
4731.00,1.0714
4730.00,1.0713
4729.00,1.0713
4728.00,1.0712
4727.00,1.0711
4726.00,1.0711
4725.00,1.0710
4724.00,1.0709
4723.00,1.0708
4722.00,1.0707
4721.00,1.0705
4720.00,1.0704
4719.00,1.0703
4718.00,1.0702
4717.00,1.0702
4716.00,1.0702
4715.00,1.0702
4714.00,1.0702
4713.00,1.0701
4712.00,1.0701
4711.00,1.0702
4710.00,1.0703
4709.00,1.0703
4708.00,1.0704
4707.00,1.0704
4706.00,1.0705
4705.00,1.0705
4704.00,1.0706
4703.00,1.0708
4702.00,1.0709
4701.00,1.0710
4700.00,1.0712
4699.00,1.0713
4698.00,1.0713
4697.00,1.0713
4696.00,1.0713
4695.00,1.0712
4694.00,1.0711
4693.00,1.0710
4692.00,1.0709
4691.00,1.0708
4690.00,1.0708
4689.00,1.0707
4688.00,1.0706
4687.00,1.0705
4686.00,1.0705
4685.00,1.0704
4684.00,1.0703
4683.00,1.0703
4682.00,1.0702
4681.00,1.0701
4680.00,1.0700
4679.00,1.0699
4678.00,1.0698
4677.00,1.0697
4676.00,1.0696
4675.00,1.0696
4674.00,1.0696
4673.00,1.0696
4672.00,1.0695
4671.00,1.0695
4670.00,1.0695
4669.00,1.0694
4668.00,1.0695
4667.00,1.0695
4666.00,1.0695
4665.00,1.0695
4664.00,1.0695
4663.00,1.0695
4662.00,1.0695
4661.00,1.0695
4660.00,1.0695
4659.00,1.0696
4658.00,1.0696
4657.00,1.0697
4656.00,1.0698
4655.00,1.0699
4654.00,1.0700
4653.00,1.0701
4652.00,1.0701
4651.00,1.0701
4650.00,1.0701
4649.00,1.0702
4648.00,1.0703
4647.00,1.0704
4646.00,1.0704
4645.00,1.0703
4644.00,1.0702
4643.00,1.0702
4642.00,1.0701
4641.00,1.0701
4640.00,1.0701
4639.00,1.0700
4638.00,1.0700
4637.00,1.0700
4636.00,1.0699
4635.00,1.0699
4634.00,1.0699
4633.00,1.0699
4632.00,1.0698
4631.00,1.0697
4630.00,1.0697
4629.00,1.0696
4628.00,1.0695
4627.00,1.0695
4626.00,1.0695
4625.00,1.0694
4624.00,1.0694
4623.00,1.0694
4622.00,1.0694
4621.00,1.0695
4620.00,1.0695
4619.00,1.0695
4618.00,1.0695
4617.00,1.0695
4616.00,1.0695
4615.00,1.0696
4614.00,1.0696
4613.00,1.0697
4612.00,1.0698
4611.00,1.0699
4610.00,1.0699
4609.00,1.0699
