Created as New Dataset,Sample 034 By Administrator Date Monday, February 10 2020
cm-1,A
5867.00,1.1530
5866.00,1.1529
5865.00,1.1527
5864.00,1.1525
5863.00,1.1524
5862.00,1.1524
5861.00,1.1523
5860.00,1.1524
5859.00,1.1524
5858.00,1.1525
5857.00,1.1525
5856.00,1.1525
5855.00,1.1526
5854.00,1.1526
5853.00,1.1527
5852.00,1.1528
5851.00,1.1528
5850.00,1.1528
5849.00,1.1528
5848.00,1.1528
5847.00,1.1528
5846.00,1.1528
5845.00,1.1527
5844.00,1.1528
5843.00,1.1528
5842.00,1.1528
5841.00,1.1529
5840.00,1.1530
5839.00,1.1531
5838.00,1.1531
5837.00,1.1531
5836.00,1.1531
5835.00,1.1530
5834.00,1.1530
5833.00,1.1529
5832.00,1.1527
5831.00,1.1526
5830.00,1.1526
5829.00,1.1525
5828.00,1.1524
5827.00,1.1524
5826.00,1.1524
5825.00,1.1525
5824.00,1.1527
5823.00,1.1529
5822.00,1.1530
5821.00,1.1530
5820.00,1.1529
5819.00,1.1529
5818.00,1.1528
5817.00,1.1528
5816.00,1.1528
5815.00,1.1529
5814.00,1.1530
5813.00,1.1531
5812.00,1.1532
5811.00,1.1532
5810.00,1.1532
5809.00,1.1531
5808.00,1.1530
5807.00,1.1530
5806.00,1.1530
5805.00,1.1529
5804.00,1.1529
5803.00,1.1530
5802.00,1.1530
5801.00,1.1530
5800.00,1.1529
5799.00,1.1529
5798.00,1.1529
5797.00,1.1529
5796.00,1.1529
5795.00,1.1529
5794.00,1.1529
5793.00,1.1529
5792.00,1.1528
5791.00,1.1528
5790.00,1.1527
5789.00,1.1526
5788.00,1.1525
5787.00,1.1525
5786.00,1.1526
5785.00,1.1526
5784.00,1.1527
5783.00,1.1527
5782.00,1.1527
5781.00,1.1526
5780.00,1.1525
5779.00,1.1524
5778.00,1.1524
5777.00,1.1523
5776.00,1.1523
5775.00,1.1524
5774.00,1.1525
5773.00,1.1525
5772.00,1.1526
5771.00,1.1527
5770.00,1.1527
5769.00,1.1528
5768.00,1.1528
5767.00,1.1528
5766.00,1.1528
5765.00,1.1527
5764.00,1.1526
5763.00,1.1526
5762.00,1.1525
5761.00,1.1525
5760.00,1.1525
5759.00,1.1526
5758.00,1.1527
5757.00,1.1527
5756.00,1.1528
5755.00,1.1528
5754.00,1.1527
5753.00,1.1525
5752.00,1.1524
5751.00,1.1522
5750.00,1.1521
5749.00,1.1520
5748.00,1.1520
5747.00,1.1521
5746.00,1.1521
5745.00,1.1521
5744.00,1.1521
5743.00,1.1522
5742.00,1.1522
5741.00,1.1522
5740.00,1.1522
5739.00,1.1522
5738.00,1.1522
5737.00,1.1521
5736.00,1.1521
5735.00,1.1521
5734.00,1.1521
5733.00,1.1522
5732.00,1.1522
5731.00,1.1523
5730.00,1.1524
5729.00,1.1524
5728.00,1.1524
5727.00,1.1523
5726.00,1.1522
5725.00,1.1522
5724.00,1.1521
5723.00,1.1520
5722.00,1.1520
5721.00,1.1520
5720.00,1.1520
5719.00,1.1520
5718.00,1.1520
5717.00,1.1519
5716.00,1.1519
5715.00,1.1520
5714.00,1.1520
5713.00,1.1519
5712.00,1.1520
5711.00,1.1520
5710.00,1.1520
5709.00,1.1520
5708.00,1.1520
5707.00,1.1521
5706.00,1.1520
5705.00,1.1520
5704.00,1.1519
5703.00,1.1519
5702.00,1.1520
5701.00,1.1519
5700.00,1.1520
5699.00,1.1520
5698.00,1.1521
5697.00,1.1521
5696.00,1.1521
5695.00,1.1521
5694.00,1.1522
5693.00,1.1521
5692.00,1.1520
5691.00,1.1519
5690.00,1.1518
5689.00,1.1517
5688.00,1.1517
5687.00,1.1517
5686.00,1.1518
5685.00,1.1519
5684.00,1.1519
5683.00,1.1520
5682.00,1.1520
5681.00,1.1519
5680.00,1.1520
5679.00,1.1520
5678.00,1.1519
5677.00,1.1518
5676.00,1.1518
5675.00,1.1517
5674.00,1.1517
5673.00,1.1517
5672.00,1.1517
5671.00,1.1518
5670.00,1.1519
5669.00,1.1519
5668.00,1.1520
5667.00,1.1521
5666.00,1.1522
5665.00,1.1522
5664.00,1.1522
5663.00,1.1521
5662.00,1.1520
5661.00,1.1518
5660.00,1.1518
5659.00,1.1518
5658.00,1.1519
5657.00,1.1518
5656.00,1.1518
5655.00,1.1518
5654.00,1.1518
5653.00,1.1518
5652.00,1.1517
5651.00,1.1518
5650.00,1.1518
5649.00,1.1519
5648.00,1.1519
5647.00,1.1519
5646.00,1.1519
5645.00,1.1519
5644.00,1.1518
5643.00,1.1518
5642.00,1.1517
5641.00,1.1517
5640.00,1.1516
5639.00,1.1517
5638.00,1.1517
5637.00,1.1518
5636.00,1.1519
5635.00,1.1519
5634.00,1.1520
5633.00,1.1520
5632.00,1.1519
5631.00,1.1520
5630.00,1.1520
5629.00,1.1519
5628.00,1.1519
5627.00,1.1519
5626.00,1.1519
5625.00,1.1519
5624.00,1.1519
5623.00,1.1519
5622.00,1.1519
5621.00,1.1518
5620.00,1.1518
5619.00,1.1518
5618.00,1.1518
5617.00,1.1519
5616.00,1.1520
5615.00,1.1520
5614.00,1.1521
5613.00,1.1520
5612.00,1.1520
5611.00,1.1519
5610.00,1.1518
5609.00,1.1517
5608.00,1.1516
5607.00,1.1515
5606.00,1.1514
5605.00,1.1514
5604.00,1.1514
5603.00,1.1514
5602.00,1.1514
5601.00,1.1514
5600.00,1.1514
5599.00,1.1514
5598.00,1.1514
5597.00,1.1514
5596.00,1.1514
5595.00,1.1515
5594.00,1.1515
5593.00,1.1514
5592.00,1.1513
5591.00,1.1513
5590.00,1.1513
5589.00,1.1513
5588.00,1.1514
5587.00,1.1515
5586.00,1.1516
5585.00,1.1516
5584.00,1.1516
5583.00,1.1515
5582.00,1.1514
5581.00,1.1513
5580.00,1.1513
5579.00,1.1513
5578.00,1.1514
5577.00,1.1514
5576.00,1.1514
5575.00,1.1514
5574.00,1.1514
5573.00,1.1514
5572.00,1.1513
5571.00,1.1512
5570.00,1.1511
5569.00,1.1511
5568.00,1.1510
5567.00,1.1511
5566.00,1.1512
5565.00,1.1512
5564.00,1.1513
5563.00,1.1514
5562.00,1.1514
5561.00,1.1513
5560.00,1.1512
5559.00,1.1512
5558.00,1.1511
5557.00,1.1512
5556.00,1.1512
5555.00,1.1512
5554.00,1.1513
5553.00,1.1512
5552.00,1.1512
5551.00,1.1512
5550.00,1.1512
5549.00,1.1512
5548.00,1.1512
5547.00,1.1512
5546.00,1.1512
5545.00,1.1511
5544.00,1.1511
5543.00,1.1510
5542.00,1.1511
5541.00,1.1512
5540.00,1.1512
5539.00,1.1513
5538.00,1.1513
5537.00,1.1512
5536.00,1.1510
5535.00,1.1510
5534.00,1.1509
5533.00,1.1508
5532.00,1.1508
5531.00,1.1508
5530.00,1.1508
5529.00,1.1508
5528.00,1.1508
5527.00,1.1508
5526.00,1.1509
5525.00,1.1510
5524.00,1.1511
5523.00,1.1511
5522.00,1.1511
5521.00,1.1510
5520.00,1.1510
5519.00,1.1509
5518.00,1.1509
5517.00,1.1509
5516.00,1.1508
5515.00,1.1509
5514.00,1.1509
5513.00,1.1508
5512.00,1.1508
5511.00,1.1508
5510.00,1.1508
5509.00,1.1508
5508.00,1.1508
5507.00,1.1508
5506.00,1.1508
5505.00,1.1508
5504.00,1.1508
5503.00,1.1507
5502.00,1.1507
5501.00,1.1508
5500.00,1.1508
5499.00,1.1507
5498.00,1.1507
5497.00,1.1507
5496.00,1.1508
5495.00,1.1508
5494.00,1.1508
5493.00,1.1509
5492.00,1.1509
5491.00,1.1510
5490.00,1.1510
5489.00,1.1509
5488.00,1.1508
5487.00,1.1507
5486.00,1.1507
5485.00,1.1506
5484.00,1.1506
5483.00,1.1506
5482.00,1.1506
5481.00,1.1506
5480.00,1.1506
5479.00,1.1507
5478.00,1.1507
5477.00,1.1507
5476.00,1.1506
5475.00,1.1505
5474.00,1.1505
5473.00,1.1505
5472.00,1.1506
5471.00,1.1505
5470.00,1.1504
5469.00,1.1504
5468.00,1.1503
5467.00,1.1502
5466.00,1.1502
5465.00,1.1502
5464.00,1.1503
5463.00,1.1504
5462.00,1.1504
5461.00,1.1504
5460.00,1.1504
5459.00,1.1504
5458.00,1.1504
5457.00,1.1503
5456.00,1.1503
5455.00,1.1503
5454.00,1.1503
5453.00,1.1503
5452.00,1.1503
5451.00,1.1503
5450.00,1.1503
5449.00,1.1503
5448.00,1.1504
5447.00,1.1504
5446.00,1.1503
5445.00,1.1501
5444.00,1.1501
5443.00,1.1501
5442.00,1.1500
5441.00,1.1499
5440.00,1.1499
5439.00,1.1500
5438.00,1.1501
5437.00,1.1501
5436.00,1.1501
5435.00,1.1500
5434.00,1.1500
5433.00,1.1500
5432.00,1.1501
5431.00,1.1500
5430.00,1.1499
5429.00,1.1498
5428.00,1.1498
5427.00,1.1500
5426.00,1.1501
5425.00,1.1503
5424.00,1.1504
5423.00,1.1505
5422.00,1.1506
5421.00,1.1506
5420.00,1.1505
5419.00,1.1504
5418.00,1.1503
5417.00,1.1501
5416.00,1.1499
5415.00,1.1497
5414.00,1.1496
5413.00,1.1496
5412.00,1.1497
5411.00,1.1498
5410.00,1.1498
5409.00,1.1499
5408.00,1.1500
5407.00,1.1502
5406.00,1.1502
5405.00,1.1502
5404.00,1.1502
5403.00,1.1503
5402.00,1.1502
5401.00,1.1502
5400.00,1.1501
5399.00,1.1500
5398.00,1.1500
5397.00,1.1499
5396.00,1.1498
5395.00,1.1498
5394.00,1.1497
5393.00,1.1496
5392.00,1.1496
5391.00,1.1497
5390.00,1.1498
5389.00,1.1498
5388.00,1.1499
5387.00,1.1500
5386.00,1.1500
5385.00,1.1500
5384.00,1.1501
5383.00,1.1500
5382.00,1.1499
5381.00,1.1498
5380.00,1.1498
5379.00,1.1499
5378.00,1.1499
5377.00,1.1499
5376.00,1.1499
5375.00,1.1500
5374.00,1.1500
5373.00,1.1500
5372.00,1.1500
5371.00,1.1501
5370.00,1.1501
5369.00,1.1501
5368.00,1.1501
5367.00,1.1501
5366.00,1.1501
5365.00,1.1501
5364.00,1.1500
5363.00,1.1500
5362.00,1.1501
5361.00,1.1501
5360.00,1.1500
5359.00,1.1499
5358.00,1.1499
5357.00,1.1499
5356.00,1.1500
5355.00,1.1500
5354.00,1.1499
5353.00,1.1500
5352.00,1.1501
5351.00,1.1501
5350.00,1.1501
5349.00,1.1501
5348.00,1.1501
5347.00,1.1502
5346.00,1.1502
5345.00,1.1500
5344.00,1.1499
5343.00,1.1499
5342.00,1.1500
5341.00,1.1500
5340.00,1.1500
5339.00,1.1500
5338.00,1.1501
5337.00,1.1502
5336.00,1.1503
5335.00,1.1504
5334.00,1.1504
5333.00,1.1502
5332.00,1.1502
5331.00,1.1502
5330.00,1.1502
5329.00,1.1502
5328.00,1.1502
5327.00,1.1502
5326.00,1.1502
5325.00,1.1503
5324.00,1.1503
5323.00,1.1503
5322.00,1.1503
5321.00,1.1504
5320.00,1.1504
5319.00,1.1504
5318.00,1.1504
5317.00,1.1504
5316.00,1.1504
5315.00,1.1505
5314.00,1.1506
5313.00,1.1506
5312.00,1.1506
5311.00,1.1507
5310.00,1.1507
5309.00,1.1506
5308.00,1.1505
5307.00,1.1505
5306.00,1.1505
5305.00,1.1505
5304.00,1.1505
5303.00,1.1505
5302.00,1.1505
5301.00,1.1505
5300.00,1.1505
5299.00,1.1505
5298.00,1.1506
5297.00,1.1506
5296.00,1.1506
5295.00,1.1506
5294.00,1.1506
5293.00,1.1506
5292.00,1.1506
5291.00,1.1506
5290.00,1.1505
5289.00,1.1506
5288.00,1.1507
5287.00,1.1508
5286.00,1.1508
5285.00,1.1507
5284.00,1.1508
5283.00,1.1509
5282.00,1.1510
5281.00,1.1510
5280.00,1.1510
5279.00,1.1511
5278.00,1.1512
5277.00,1.1512
5276.00,1.1512
5275.00,1.1512
5274.00,1.1512
5273.00,1.1512
5272.00,1.1511
5271.00,1.1511
5270.00,1.1510
5269.00,1.1509
5268.00,1.1508
5267.00,1.1508
5266.00,1.1508
5265.00,1.1508
5264.00,1.1509
5263.00,1.1510
5262.00,1.1512
5261.00,1.1512
5260.00,1.1512
5259.00,1.1513
5258.00,1.1514
5257.00,1.1514
5256.00,1.1515
5255.00,1.1516
5254.00,1.1516
5253.00,1.1517
5252.00,1.1518
5251.00,1.1518
5250.00,1.1518
5249.00,1.1518
5248.00,1.1518
5247.00,1.1519
5246.00,1.1520
5245.00,1.1520
5244.00,1.1520
5243.00,1.1521
5242.00,1.1523
5241.00,1.1524
5240.00,1.1525
5239.00,1.1526
5238.00,1.1527
5237.00,1.1528
5236.00,1.1528
5235.00,1.1528
5234.00,1.1528
5233.00,1.1528
5232.00,1.1528
5231.00,1.1528
5230.00,1.1528
5229.00,1.1529
5228.00,1.1530
5227.00,1.1530
5226.00,1.1529
5225.00,1.1529
5224.00,1.1530
5223.00,1.1532
5222.00,1.1533
5221.00,1.1535
5220.00,1.1536
5219.00,1.1536
5218.00,1.1537
5217.00,1.1537
5216.00,1.1537
5215.00,1.1537
5214.00,1.1537
5213.00,1.1538
5212.00,1.1538
5211.00,1.1539
5210.00,1.1539
5209.00,1.1539
5208.00,1.1540
5207.00,1.1540
5206.00,1.1541
5205.00,1.1542
5204.00,1.1544
5203.00,1.1544
5202.00,1.1544
5201.00,1.1544
5200.00,1.1544
5199.00,1.1544
5198.00,1.1545
5197.00,1.1546
5196.00,1.1547
5195.00,1.1548
5194.00,1.1549
5193.00,1.1549
5192.00,1.1549
5191.00,1.1549
5190.00,1.1550
5189.00,1.1551
5188.00,1.1552
5187.00,1.1554
5186.00,1.1555
5185.00,1.1555
5184.00,1.1556
5183.00,1.1557
5182.00,1.1557
5181.00,1.1557
5180.00,1.1558
5179.00,1.1558
5178.00,1.1559
5177.00,1.1559
5176.00,1.1560
5175.00,1.1560
5174.00,1.1560
5173.00,1.1560
5172.00,1.1561
5171.00,1.1562
5170.00,1.1563
5169.00,1.1564
5168.00,1.1565
5167.00,1.1565
5166.00,1.1565
5165.00,1.1565
5164.00,1.1565
5163.00,1.1566
5162.00,1.1566
5161.00,1.1566
5160.00,1.1567
5159.00,1.1567
5158.00,1.1568
5157.00,1.1569
5156.00,1.1570
5155.00,1.1571
5154.00,1.1572
5153.00,1.1572
5152.00,1.1572
5151.00,1.1572
5150.00,1.1572
5149.00,1.1573
5148.00,1.1574
5147.00,1.1575
5146.00,1.1576
5145.00,1.1576
5144.00,1.1577
5143.00,1.1577
5142.00,1.1578
5141.00,1.1578
5140.00,1.1578
5139.00,1.1578
5138.00,1.1577
5137.00,1.1577
5136.00,1.1578
5135.00,1.1578
5134.00,1.1579
5133.00,1.1580
5132.00,1.1580
5131.00,1.1581
5130.00,1.1582
5129.00,1.1582
5128.00,1.1583
5127.00,1.1584
5126.00,1.1584
5125.00,1.1584
5124.00,1.1584
5123.00,1.1584
5122.00,1.1584
5121.00,1.1584
5120.00,1.1585
5119.00,1.1585
5118.00,1.1586
5117.00,1.1586
5116.00,1.1586
5115.00,1.1587
5114.00,1.1587
5113.00,1.1588
5112.00,1.1588
5111.00,1.1588
5110.00,1.1587
5109.00,1.1587
5108.00,1.1587
5107.00,1.1587
5106.00,1.1588
5105.00,1.1588
5104.00,1.1588
5103.00,1.1589
5102.00,1.1589
5101.00,1.1589
5100.00,1.1589
5099.00,1.1589
5098.00,1.1590
5097.00,1.1590
5096.00,1.1590
5095.00,1.1591
5094.00,1.1591
5093.00,1.1591
5092.00,1.1590
5091.00,1.1590
5090.00,1.1590
5089.00,1.1590
5088.00,1.1590
5087.00,1.1590
5086.00,1.1590
5085.00,1.1590
5084.00,1.1590
5083.00,1.1591
5082.00,1.1591
5081.00,1.1590
5080.00,1.1590
5079.00,1.1590
5078.00,1.1590
5077.00,1.1591
5076.00,1.1592
5075.00,1.1593
5074.00,1.1594
5073.00,1.1594
5072.00,1.1595
5071.00,1.1596
5070.00,1.1597
5069.00,1.1597
5068.00,1.1597
5067.00,1.1596
5066.00,1.1596
5065.00,1.1595
5064.00,1.1595
5063.00,1.1594
5062.00,1.1595
5061.00,1.1595
5060.00,1.1596
5059.00,1.1596
5058.00,1.1597
5057.00,1.1597
5056.00,1.1596
5055.00,1.1596
5054.00,1.1595
5053.00,1.1595
5052.00,1.1594
5051.00,1.1595
5050.00,1.1595
5049.00,1.1596
5048.00,1.1596
5047.00,1.1596
5046.00,1.1596
5045.00,1.1597
5044.00,1.1597
5043.00,1.1597
5042.00,1.1597
5041.00,1.1597
5040.00,1.1597
5039.00,1.1596
5038.00,1.1596
5037.00,1.1596
5036.00,1.1596
5035.00,1.1596
5034.00,1.1596
5033.00,1.1596
5032.00,1.1596
5031.00,1.1596
5030.00,1.1597
5029.00,1.1597
5028.00,1.1597
5027.00,1.1597
5026.00,1.1597
5025.00,1.1597
5024.00,1.1597
5023.00,1.1597
5022.00,1.1597
5021.00,1.1597
5020.00,1.1597
5019.00,1.1597
5018.00,1.1597
5017.00,1.1597
5016.00,1.1596
5015.00,1.1597
5014.00,1.1596
5013.00,1.1596
5012.00,1.1596
5011.00,1.1596
5010.00,1.1596
5009.00,1.1595
5008.00,1.1595
5007.00,1.1595
5006.00,1.1595
5005.00,1.1595
5004.00,1.1594
5003.00,1.1594
5002.00,1.1594
5001.00,1.1594
5000.00,1.1595
4999.00,1.1595
4998.00,1.1595
4997.00,1.1595
4996.00,1.1594
4995.00,1.1594
4994.00,1.1593
4993.00,1.1593
4992.00,1.1593
4991.00,1.1593
4990.00,1.1593
4989.00,1.1594
4988.00,1.1594
4987.00,1.1594
4986.00,1.1595
4985.00,1.1594
4984.00,1.1594
4983.00,1.1593
4982.00,1.1593
4981.00,1.1592
4980.00,1.1592
4979.00,1.1592
4978.00,1.1593
4977.00,1.1593
4976.00,1.1594
4975.00,1.1594
4974.00,1.1594
4973.00,1.1593
4972.00,1.1593
4971.00,1.1593
4970.00,1.1592
4969.00,1.1592
4968.00,1.1592
4967.00,1.1592
4966.00,1.1592
4965.00,1.1591
4964.00,1.1591
4963.00,1.1590
4962.00,1.1591
4961.00,1.1591
4960.00,1.1591
4959.00,1.1591
4958.00,1.1591
4957.00,1.1590
4956.00,1.1590
4955.00,1.1590
4954.00,1.1590
4953.00,1.1590
4952.00,1.1590
4951.00,1.1590
4950.00,1.1590
4949.00,1.1591
4948.00,1.1591
4947.00,1.1591
4946.00,1.1591
4945.00,1.1590
4944.00,1.1590
4943.00,1.1589
4942.00,1.1588
4941.00,1.1588
4940.00,1.1588
4939.00,1.1588
4938.00,1.1588
4937.00,1.1588
4936.00,1.1588
4935.00,1.1588
4934.00,1.1588
4933.00,1.1588
4932.00,1.1588
4931.00,1.1589
4930.00,1.1589
4929.00,1.1588
4928.00,1.1588
4927.00,1.1588
4926.00,1.1588
4925.00,1.1588
4924.00,1.1588
4923.00,1.1588
4922.00,1.1587
4921.00,1.1587
4920.00,1.1586
4919.00,1.1586
4918.00,1.1586
4917.00,1.1586
4916.00,1.1586
4915.00,1.1585
4914.00,1.1585
4913.00,1.1584
4912.00,1.1584
4911.00,1.1584
4910.00,1.1584
4909.00,1.1584
4908.00,1.1583
4907.00,1.1582
4906.00,1.1582
4905.00,1.1581
4904.00,1.1581
4903.00,1.1582
4902.00,1.1582
4901.00,1.1583
4900.00,1.1583
4899.00,1.1583
4898.00,1.1583
4897.00,1.1583
4896.00,1.1582
4895.00,1.1582
4894.00,1.1582
4893.00,1.1581
4892.00,1.1581
4891.00,1.1581
4890.00,1.1581
4889.00,1.1581
4888.00,1.1581
4887.00,1.1581
4886.00,1.1581
4885.00,1.1580
4884.00,1.1580
4883.00,1.1579
4882.00,1.1579
4881.00,1.1578
4880.00,1.1578
4879.00,1.1578
4878.00,1.1578
4877.00,1.1577
4876.00,1.1577
4875.00,1.1577
4874.00,1.1577
4873.00,1.1577
4872.00,1.1577
4871.00,1.1577
4870.00,1.1577
4869.00,1.1577
4868.00,1.1577
4867.00,1.1576
4866.00,1.1576
4865.00,1.1575
4864.00,1.1574
4863.00,1.1574
4862.00,1.1574
4861.00,1.1574
4860.00,1.1574
4859.00,1.1574
4858.00,1.1574
4857.00,1.1574
4856.00,1.1574
4855.00,1.1573
4854.00,1.1573
4853.00,1.1573
4852.00,1.1572
4851.00,1.1572
4850.00,1.1572
4849.00,1.1572
4848.00,1.1572
4847.00,1.1571
4846.00,1.1571
4845.00,1.1571
4844.00,1.1571
4843.00,1.1571
4842.00,1.1571
4841.00,1.1571
4840.00,1.1570
4839.00,1.1569
4838.00,1.1568
4837.00,1.1568
4836.00,1.1567
4835.00,1.1567
4834.00,1.1568
4833.00,1.1568
4832.00,1.1567
4831.00,1.1567
4830.00,1.1567
4829.00,1.1566
4828.00,1.1566
4827.00,1.1565
4826.00,1.1565
4825.00,1.1565
4824.00,1.1564
4823.00,1.1564
4822.00,1.1564
4821.00,1.1564
4820.00,1.1564
4819.00,1.1564
4818.00,1.1564
4817.00,1.1563
4816.00,1.1563
4815.00,1.1562
4814.00,1.1562
4813.00,1.1561
4812.00,1.1561
4811.00,1.1560
4810.00,1.1560
4809.00,1.1560
4808.00,1.1560
4807.00,1.1559
4806.00,1.1559
4805.00,1.1559
4804.00,1.1558
4803.00,1.1558
4802.00,1.1558
4801.00,1.1558
4800.00,1.1558
4799.00,1.1557
4798.00,1.1556
4797.00,1.1555
4796.00,1.1554
4795.00,1.1554
4794.00,1.1554
4793.00,1.1554
4792.00,1.1554
4791.00,1.1554
4790.00,1.1553
4789.00,1.1553
4788.00,1.1552
4787.00,1.1551
4786.00,1.1550
4785.00,1.1550
4784.00,1.1550
4783.00,1.1550
4782.00,1.1550
4781.00,1.1549
4780.00,1.1549
4779.00,1.1548
4778.00,1.1548
4777.00,1.1548
4776.00,1.1548
4775.00,1.1548
4774.00,1.1548
4773.00,1.1548
4772.00,1.1548
4771.00,1.1547
4770.00,1.1547
4769.00,1.1546
4768.00,1.1546
4767.00,1.1545
4766.00,1.1545
4765.00,1.1544
4764.00,1.1543
4763.00,1.1542
4762.00,1.1541
4761.00,1.1540
4760.00,1.1540
4759.00,1.1540
4758.00,1.1539
4757.00,1.1538
4756.00,1.1537
4755.00,1.1536
4754.00,1.1536
4753.00,1.1535
4752.00,1.1534
4751.00,1.1533
4750.00,1.1533
4749.00,1.1532
4748.00,1.1530
4747.00,1.1529
4746.00,1.1529
4745.00,1.1528
4744.00,1.1528
4743.00,1.1528
4742.00,1.1527
4741.00,1.1527
4740.00,1.1526
4739.00,1.1525
4738.00,1.1524
4737.00,1.1523
4736.00,1.1522
4735.00,1.1521
4734.00,1.1520
4733.00,1.1519
4732.00,1.1518
4731.00,1.1517
4730.00,1.1516
4729.00,1.1516
4728.00,1.1516
4727.00,1.1516
4726.00,1.1516
4725.00,1.1515
4724.00,1.1515
4723.00,1.1515
4722.00,1.1515
4721.00,1.1515
4720.00,1.1515
4719.00,1.1515
4718.00,1.1514
4717.00,1.1513
4716.00,1.1513
4715.00,1.1512
4714.00,1.1512
4713.00,1.1512
4712.00,1.1512
4711.00,1.1512
4710.00,1.1512
4709.00,1.1512
4708.00,1.1513
4707.00,1.1513
4706.00,1.1514
4705.00,1.1514
4704.00,1.1515
4703.00,1.1515
4702.00,1.1515
4701.00,1.1515
4700.00,1.1515
4699.00,1.1515
4698.00,1.1516
4697.00,1.1515
4696.00,1.1514
4695.00,1.1513
4694.00,1.1512
4693.00,1.1511
4692.00,1.1510
4691.00,1.1509
4690.00,1.1509
4689.00,1.1508
4688.00,1.1507
4687.00,1.1507
4686.00,1.1506
4685.00,1.1506
4684.00,1.1506
4683.00,1.1506
4682.00,1.1506
4681.00,1.1506
4680.00,1.1506
4679.00,1.1505
4678.00,1.1505
4677.00,1.1504
4676.00,1.1504
4675.00,1.1504
4674.00,1.1504
4673.00,1.1503
4672.00,1.1503
4671.00,1.1504
4670.00,1.1504
4669.00,1.1504
4668.00,1.1504
4667.00,1.1504
4666.00,1.1504
4665.00,1.1504
4664.00,1.1504
4663.00,1.1504
4662.00,1.1503
4661.00,1.1503
4660.00,1.1502
4659.00,1.1503
4658.00,1.1503
4657.00,1.1503
4656.00,1.1503
4655.00,1.1502
4654.00,1.1502
4653.00,1.1502
4652.00,1.1502
4651.00,1.1502
4650.00,1.1502
4649.00,1.1502
4648.00,1.1502
4647.00,1.1502
4646.00,1.1502
4645.00,1.1503
4644.00,1.1503
4643.00,1.1503
4642.00,1.1502
4641.00,1.1502
4640.00,1.1502
4639.00,1.1503
4638.00,1.1503
4637.00,1.1503
4636.00,1.1503
4635.00,1.1503
4634.00,1.1503
4633.00,1.1503
4632.00,1.1503
4631.00,1.1503
4630.00,1.1502
4629.00,1.1502
4628.00,1.1502
4627.00,1.1501
4626.00,1.1501
4625.00,1.1501
4624.00,1.1501
4623.00,1.1501
4622.00,1.1501
4621.00,1.1502
4620.00,1.1502
4619.00,1.1503
4618.00,1.1503
4617.00,1.1503
4616.00,1.1502
4615.00,1.1502
4614.00,1.1501
4613.00,1.1501
4612.00,1.1501
4611.00,1.1501
4610.00,1.1501
4609.00,1.1501
